# {"t_start": 1619471440.29963, "env_id": "InvertedDoublePendulum-v2"} 
r,l,t
36.166277,4,4.969246
45.071705,5,4.979815
26.943797,3,4.986512
45.462888,5,4.996987
45.416781,5,5.008498
110.19439,12,5.033703
45.205087,5,5.044634
45.350276,5,5.055629
54.419734,6,5.068319
63.278294,7,5.083281
45.101055,5,5.094378
36.096862,4,5.103029
26.991842,3,5.109726
45.186652,5,5.120314
45.600286,5,5.131174
35.906925,4,5.141245
35.587468,4,5.150692
35.988271,4,5.159703
45.179175,5,5.170863
45.394277,5,5.182241
44.995678,5,5.193101
54.746001,6,5.206471
45.181936,5,5.217743
63.806385,7,5.233345
36.129928,4,5.242053
82.154685,9,5.262276
35.262406,4,5.271386
35.971533,4,5.280344
36.135252,4,5.290114
82.849639,9,5.313472
26.927466,3,5.322863
36.061947,4,5.332672
54.493541,6,5.346071
44.904547,5,5.357891
54.203537,6,5.37102
54.437313,6,5.384442
36.188503,4,5.393394
54.210737,6,5.406575
91.811046,10,5.429143
63.764525,7,5.444939
54.656259,6,5.459104
35.869374,4,5.467834
35.90707,4,5.477158
35.789601,4,5.485962
26.776134,3,5.492844
54.562727,6,5.507504
81.914761,9,5.527231
63.837257,7,5.544049
35.938206,4,5.553074
63.774874,7,5.569791
54.264287,6,5.585659
26.869949,3,5.593256
63.655149,7,5.608142
35.746787,4,5.616893
45.499131,5,5.627918
36.411627,4,5.637153
72.8117,8,5.654368
54.226574,6,5.66699
54.447014,6,5.680731
45.028016,5,5.691307
63.439129,7,5.707098
54.470808,6,5.720022
35.814445,4,5.728547
35.470519,4,5.737387
35.428679,4,5.745892
54.287608,6,5.758965
54.161453,6,5.77194
44.960534,5,5.782475
54.172592,6,5.795413
54.585035,6,5.81057
35.669004,4,5.819641
26.839839,3,5.826134
35.936011,4,5.834999
35.802906,4,5.84371
35.558864,4,5.853013
44.877443,5,5.86447
45.097733,5,5.875209
54.586588,6,5.889816
119.21451,13,5.92015
36.259519,4,5.928797
45.310124,5,5.94046
26.810725,3,5.948068
26.874811,3,5.95647
45.381646,5,5.968074
73.681778,8,5.985926
35.578037,4,5.995677
44.993284,5,6.006693
64.159226,7,6.023211
53.957895,6,6.037757
72.690949,8,6.055458
36.049217,4,6.06458
35.677402,4,6.073377
54.684066,6,6.086894
36.01859,4,6.096325
64.063097,7,6.111864
54.726181,6,6.125413
35.721043,4,6.135205
110.486427,12,6.162206
35.800226,4,6.170642
44.711219,5,6.181246
45.179092,5,6.19172
35.493127,4,6.200201
54.126773,6,6.212921
45.421533,5,6.223738
45.363404,5,6.234282
