eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,total_timesteps,value_loss
5.2,46.96533402,0.01692897081375122,404,1,1.4189385175704956,2.3203845024108887,2500,3.857168436050415
25.63,235.74136719000006,0.5467600524425507,491,100,0.9329684376716614,-0.040819134563207626,250000,0.6768208742141724
31.99,294.73557603,0.46944481134414673,495,200,0.7548522353172302,-0.12973228096961975,500000,0.739876389503479
42.6,393.11395911999995,0.4704663157463074,496,300,0.567357063293457,-0.05504906177520752,750000,0.7761088013648987
56.71,524.52802192,0.37815403938293457,496,400,0.4672727584838867,-0.09595373272895813,1000000,1.0478447675704956
