obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
-0.005017716903239489,1.1546509265899658,0.16720346283821505,0.9563866853713989,0.22646331787109375,-0.07217762619256973,0.8087564706802368,1.0165228843688965,0.1928459107875824,-0.06904210895299911,0.7095769643783569,0.6174352169036865,0.028383411467075348,0.5254248976707458,9.0,217.0,1.2519502639770508,1.353760838508606,1.8188362121582031,1.7819806337356567,8.42817997932434,217.0,1,2000,237.29915650903476,-0.956922173500061,0.08225052803754807,0.29597485065460205
0.04442316293716431,1.0525434017181396,0.14259466822295333,1.683253288269043,0.4808989465236664,-0.08566805720329285,0.7621423006057739,1.91019606590271,0.2965909540653229,0.08315543830394745,0.7767718434333801,1.070578694343567,0.018380718305706978,0.6553974747657776,13.995951417004049,247.0,1.5560264587402344,2.0918331146240234,2.4836320877075195,2.1206822395324707,16.592085361480713,247.0,2,4000,241.07879828572865,-1.8987923860549927,0.07366596162319183,0.5904502272605896
0.00835120677947998,0.996742844581604,0.11686267184170265,2.368506669998169,0.6933382749557495,-0.07385709881782532,0.7237992286682129,2.7020423412323,0.4195325970649719,0.09569011628627777,0.7143584489822388,1.534159541130066,0.012819917872548103,0.6785653233528137,20.32156862745098,255.0,1.7364341020584106,2.627530574798584,4.282357692718506,3.076598882675171,24.991454124450684,255.0,3,6000,240.08206845914697,-2.7204554080963135,0.11040499061346054,0.2415231168270111
0.013274341821670532,0.9396759867668152,0.10166619702807067,2.9079174995422363,0.8330210447311401,-0.06011945754289627,0.685265839099884,3.289064884185791,0.5175201296806335,0.07734131067991257,0.6923457980155945,1.939404010772705,0.008404684253036976,0.6426241993904114,30.206106870229007,262.0,1.9727097749710083,3.2587125301361084,5.489861488342285,3.802799940109253,33.31043100357056,262.0,4,8000,240.16501014779655,-3.306122064590454,0.1338595598936081,0.21821433305740356
0.0057945833541452885,0.995459794998169,0.09022358778821578,3.391385555267334,0.819235622882843,-0.0307530015707016,0.5787003636360168,3.762343406677246,0.4649926424026489,-0.008165577426552773,0.5983085036277771,2.2280430793762207,0.008186961524188519,0.6157455444335938,36.455555555555556,270.0,2.1039316654205322,3.7327005863189697,6.008459568023682,4.102019786834717,41.55118250846863,270.0,5,10000,240.6670375256319,-3.7848174571990967,0.17650292813777924,0.1483154445886612
0.021640945225954056,0.9809160232543945,0.07849118035809692,3.781243324279785,1.1179475784301758,-0.0646340474486351,0.627370297908783,4.212992191314697,0.7527198195457458,-0.3025396466255188,0.5969836115837097,2.5060524940490723,0.009235859848558903,0.5879392623901367,41.463667820069205,289.0,2.164186716079712,4.2323808670043945,6.020998954772949,4.075870990753174,49.73265528678894,289.0,6,12000,241.2901529347398,-4.190736770629883,0.17958490550518036,0.2347687929868698
0.02343941479921341,0.9807401895523071,0.0682844203499074,4.036460876464844,1.3218098878860474,-0.018961988389492035,0.6230617165565491,4.494922637939453,1.0246814489364624,0.07736468315124512,0.5728833079338074,2.7423644065856934,0.008903508074581623,0.5811981558799744,44.6038338658147,313.0,2.1722896099090576,4.241044521331787,5.955512046813965,3.9284048080444336,57.950292348861694,313.0,7,14000,241.58635673000188,-4.448310375213623,0.1744113713502884,0.1409958153963089
-0.00674455426633358,0.9733296036720276,0.060598955937205407,4.171942710876465,1.5290875434875488,-0.07569421827793121,0.6360644102096558,4.664008140563965,1.2676228284835815,-0.03289971128106117,0.7173094153404236,2.9764320850372314,0.00823022797703743,0.5678700804710388,49.012269938650306,326.0,2.2583301067352295,4.359346389770508,6.4169158935546875,4.106202602386475,66.15465760231018,326.0,8,16000,241.85749847250764,-4.63486909866333,0.15506185591220856,0.5443388223648071
0.004422242287546396,0.9467861652374268,0.057086957702023974,4.376104354858398,1.6563019752502441,-0.021551335230469704,0.6010544300079346,4.847984313964844,1.461833119392395,0.02911781147122383,0.6236663460731506,3.1948375701904297,0.007969493977725506,0.546188473701477,52.26426426426426,333.0,2.3307197093963623,4.579442501068115,6.829483509063721,4.298470497131348,74.44322776794434,333.0,9,18000,241.7949965322554,-4.818402290344238,0.14215032756328583,0.313770055770874
0.010049847885966301,0.9362973570823669,0.055962119107954095,4.342954635620117,1.8009616136550903,-0.047400519251823425,0.6067946553230286,4.837074279785156,1.6216237545013428,0.0660850927233696,0.5662475824356079,3.3428492546081543,0.007004839368164539,0.5386911034584045,56.854285714285716,350.0,2.4171509742736816,4.148372650146484,6.3139567375183105,4.412512302398682,82.70524096488953,350.0,10,20000,241.8226434826604,-4.90561056137085,0.14718244969844818,0.28684547543525696
0.004878239706158638,0.9347178339958191,0.054859444277966955,4.408716201782227,1.9415384531021118,0.014935682527720928,0.5883630514144897,4.870935916900635,1.856398344039917,-0.11501110345125198,0.519373893737793,3.502237319946289,0.005582283716648817,0.5355089902877808,59.86187845303867,362.0,2.4758048057556152,3.7939138412475586,5.486658096313477,4.409699440002441,90.95006775856018,362.0,11,22000,241.8909687720312,-4.968010425567627,0.13590437173843384,0.26268836855888367
