# {"t_start": 1619446263.5258136, "env_id": "Humanoid-v2"} 
r,l,t
86.833249,18,16.803481
112.472999,24,16.862581
81.237802,17,16.904813
101.026654,21,16.956685
92.428113,19,17.003687
98.849564,20,17.221354
124.554815,27,17.291323
182.290925,38,17.390482
189.455804,38,17.483409
209.816414,41,17.583733
105.238254,24,17.641222
81.389364,17,17.683218
81.530074,17,17.724773
151.40522,30,17.799589
148.490316,29,17.868953
76.641316,16,17.908047
81.73813,17,17.949681
141.040992,28,18.019097
87.686372,18,18.063285
91.574043,19,18.107695
93.617842,19,18.15442
159.511622,33,18.236535
223.499478,43,18.340818
90.460491,19,18.388407
86.645795,18,18.432489
97.842542,20,18.482275
159.149483,32,18.55929
103.815854,21,18.610323
156.355742,31,18.684187
207.74478,44,18.796412
114.856346,23,18.853418
137.634848,28,18.921932
82.62156,17,18.964721
120.266981,24,19.02337
76.505525,16,19.059424
95.700086,20,19.108013
125.320928,25,19.169651
106.568363,23,19.228078
81.393194,17,19.268294
146.683365,29,19.340399
76.384022,16,19.379636
115.379224,23,19.437806
93.09865,19,19.484133
136.828718,29,19.555867
81.316848,17,19.59834
160.940037,33,19.681267
200.105578,44,19.96007
128.34145,26,20.024185
107.013081,22,20.080695
86.578791,18,20.125246
123.777517,25,20.189511
102.832554,21,20.235992
110.030849,22,20.284755
76.58407,16,20.323856
105.113133,22,20.379124
147.986072,29,20.452425
127.869286,26,20.514784
187.91651,36,20.601707
76.675288,16,20.640971
115.710918,24,20.694383
98.80787,20,20.737908
186.337078,37,20.818668
158.466544,34,20.894388
99.131638,21,20.938282
91.947023,19,20.983268
154.567102,31,21.054005
80.924793,17,21.090819
181.339087,38,21.175865
141.928863,28,21.235111
122.524044,25,21.290525
178.189543,39,21.382207
155.906666,31,21.450656
85.143515,18,21.489317
87.381027,18,21.526694
81.380768,17,21.565587
152.117999,31,21.633336
104.672251,21,21.677809
101.99701,21,21.72084
98.128834,20,21.766882
207.084218,43,21.872903
138.879644,29,21.943611
99.176771,20,21.988324
126.917267,26,22.053291
188.923435,41,22.157047
134.313145,31,22.233036
121.706133,24,22.459752
156.399925,32,22.539189
112.718134,23,22.595185
114.729111,26,22.655944
141.144792,29,22.726399
119.153641,26,22.792063
113.980312,23,22.847687
109.26406,22,22.895872
201.931288,40,22.992012
150.826862,30,23.065287
91.6828,19,23.111632
124.036268,25,23.172422
155.541673,31,23.244612
96.511147,20,23.290321
177.356618,36,23.369878
208.897648,41,23.469967
170.264617,35,23.556182
106.204462,22,23.611731
124.150643,25,23.672159
181.284579,38,23.759897
135.58353,27,23.825198
104.112192,21,23.875934
123.786812,25,23.936782
130.243011,25,23.99993
87.003401,18,24.044825
158.400154,32,24.12133
156.561467,33,24.202485
208.994912,43,24.299331
173.495023,37,24.391054
81.164881,17,24.432756
81.325483,17,24.47433
108.837494,22,24.524677
105.251319,21,24.577193
198.511005,40,24.677205
99.024211,20,24.724399
81.428915,17,24.766447
142.028652,30,24.840739
87.585898,18,24.885922
151.883339,30,25.118651
120.881019,24,25.17115
97.92205,20,25.215486
82.21909,17,25.256886
86.843601,18,25.300567
139.175565,30,25.373734
109.345832,22,25.427318
113.130737,22,25.484329
114.692817,24,25.545218
180.625497,37,25.640865
192.447386,38,25.735243
118.454933,24,25.794197
222.457583,45,25.910047
81.130731,17,25.952506
246.040543,46,26.065002
123.097084,26,26.130489
91.434856,19,26.179326
87.65227,18,26.223633
98.853771,20,26.273802
81.239183,17,26.316083
199.279859,40,26.414456
222.466117,45,26.532299
148.885501,30,26.607468
88.197954,18,26.652866
156.418414,31,26.728556
215.672354,42,26.836367
87.209305,18,26.879418
101.775163,21,26.932516
87.526801,18,26.97938
178.999653,37,27.077014
81.748645,17,27.119656
114.207204,25,27.183233
198.565126,38,27.278021
125.412865,26,27.343033
97.603962,20,27.393298
116.027788,23,27.448929
80.762882,17,27.490137
85.902184,18,27.534619
271.940125,54,27.844767
157.584239,33,27.915822
134.849137,27,27.971651
230.070033,46,28.083672
104.710391,22,28.138784
86.928577,18,28.184995
182.903767,36,28.275571
81.615073,17,28.317232
81.530535,17,28.356214
134.998245,28,28.426029
123.893609,25,28.488688
130.884657,26,28.553946
109.121182,23,28.61083
123.548513,25,28.673711
114.334517,23,28.729198
242.67592,52,28.850981
116.101811,23,28.902227
119.797773,24,28.956101
124.919695,25,29.015012
109.312538,22,29.062575
103.810312,22,29.116068
106.383012,21,29.167621
98.856826,20,29.218476
187.263745,39,29.317161
203.198508,41,29.42092
128.009536,25,29.481972
157.289209,32,29.56191
162.321639,33,29.645693
140.269197,28,29.711056
162.162586,33,29.792951
98.915001,20,29.840073
113.356802,23,29.897777
158.178707,33,29.97766
248.920083,52,30.092628
98.871614,20,30.143471
81.389161,17,30.186726
141.733516,31,30.262891
201.304499,40,30.522553
116.130811,24,30.584318
151.44491,32,30.671432
175.579734,37,30.76356
111.121752,22,30.819343
100.468465,20,30.869895
100.961154,22,30.924839
188.65228,38,31.015849
92.24221,19,31.06262
114.02648,23,31.11806
81.136311,17,31.157649
168.947863,33,31.24229
81.429653,17,31.283409
358.340574,71,31.449058
104.907434,21,31.500016
236.36569,45,31.610104
86.585805,18,31.65291
193.19545,38,31.751199
115.048421,23,31.812752
92.150571,19,31.857386
86.121188,18,31.902606
158.527243,33,31.986431
