eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
50.0,-27.106473459999997,427,0.0068044784,0.08823242,0.78276193,-0.009335181,0.016467266,0.8427585661411285,39,79872,185.45489536999958,79872
50.0,-27.228766010000005,437,0.0072832927,0.086083986,0.72911936,-0.011100462,0.01750486,0.8328398168087006,40,81920,190.1415120069978,81920
50.0,-27.127852610000005,434,0.007420595,0.08662109,0.6633019,-0.009973821,0.018612595,0.8371401876211166,41,83968,194.85728766000102,83968
50.0,-25.90291436,437,0.006084885,0.07348633,0.607216,-0.012792463,0.021944698,0.7983338683843613,42,86016,199.53995704699992,86016
50.0,-24.711918659999995,458,0.008510059,0.1078125,0.5434866,-0.01371177,0.01789704,0.8230655938386917,43,88064,204.0076970400005,88064
50.0,-24.441548720000004,426,0.007793498,0.0925293,0.4864285,-0.011569882,0.015037529,0.8601490557193756,44,90112,208.8105541799996,90112
50.0,-23.778446770000002,428,0.008041101,0.10205078,0.43572044,-0.011950051,0.012685088,0.8662330508232117,45,92160,213.58854205999887,92160
50.0,-23.534479709999996,434,0.007964012,0.09238281,0.3746005,-0.011653615,0.011534064,0.8798625394701958,46,94208,218.303898260001,94208
50.0,-22.527197880000003,428,0.008324278,0.10083008,0.3176262,-0.010950335,0.014336023,0.7811569422483444,47,96256,223.08568681500037,96256
50.0,-21.294092130000003,427,0.008828969,0.106933594,0.2609712,-0.012127202,0.0118622985,0.814380869269371,48,98304,227.8823012770008,98304
50.0,-20.577877019999995,431,0.007860289,0.09243164,0.19585517,-0.013761634,0.010456597,0.839843362569809,49,100352,232.6265970889981,100352
50.0,-19.501634470000003,437,0.008136545,0.09853516,0.13122311,-0.011876117,0.009532553,0.8546532690525055,50,102400,237.30495233799957,102400
50.0,-19.636560890000002,437,0.008166597,0.10209961,0.07222367,-0.009727401,0.006488846,0.8878726735711098,51,104448,241.99149410099926,104448
50.0,-19.57092716,432,0.008199711,0.10576172,0.030190945,-0.010577003,0.0069891303,0.8774376064538956,52,106496,246.725734276999,106496
50.0,-19.41201501,424,0.008986456,0.11411133,-0.018519096,-0.012774217,0.0069674156,0.8832626640796661,53,108544,251.54778446899945,108544
50.0,-18.6967186,437,0.009990351,0.13276367,-0.066140465,-0.014121985,0.008255515,0.8568114191293716,54,110592,256.2260507129977,110592
50.0,-17.83902422,441,0.008966977,0.11416016,-0.1095852,-0.009407177,0.0065900097,0.8477365970611572,55,112640,260.8688418919992,112640
50.0,-17.209912940000002,432,0.008928341,0.12231445,-0.1530855,-0.010946589,0.0074961022,0.840567022562027,56,114688,265.60480431199903,114688
50.0,-16.15070264,431,0.008450242,0.09951172,-0.19763994,-0.010382713,0.0062600924,0.8302824646234512,57,116736,270.34614322999914,116736
50.0,-16.096737219999998,438,0.010273628,0.1350586,-0.23528409,-0.015173768,0.0061492296,0.8525488078594208,58,118784,275.0201134550007,118784
50.0,-16.303687269999998,438,0.010285065,0.12700196,-0.2722124,-0.015521119,0.0055610863,0.8566061705350876,59,120832,279.68675087099837,120832
50.0,-16.339407089999998,443,0.0085713295,0.11030273,-0.31926128,-0.009427612,0.0062331376,0.8565656393766403,60,122880,284.3101160320002,122880
50.0,-15.763553510000003,437,0.008062721,0.103759766,-0.35018435,-0.007855371,0.007817317,0.7718871682882309,61,124928,288.98979990599764,124928
50.0,-15.21145816,440,0.009309773,0.123046875,-0.3761277,-0.012947622,0.007518689,0.800352156162262,62,126976,293.63976824600104,126976
50.0,-15.000294849999998,435,0.008227503,0.103271484,-0.40815932,-0.0100400355,0.006284731,0.8369432687759399,63,129024,298.3388913669987,129024
50.0,-14.885110020000003,430,0.009627325,0.12055664,-0.45534712,-0.012612641,0.006897913,0.8110274374485016,64,131072,303.0990257859994,131072
50.0,-14.88085787,440,0.007596012,0.097802736,-0.50213635,-0.00882042,0.0071808337,0.7619788348674774,65,133120,307.75019366299966,133120
50.0,-14.933307819999998,436,0.008292494,0.100048825,-0.54957396,-0.0067336326,0.005347286,0.8502694517374039,66,135168,312.44577548099915,135168
50.0,-14.661916699999999,428,0.009163958,0.11787109,-0.59390783,-0.010896513,0.0037449424,0.8861935585737228,67,137216,317.2305404059989,137216
50.0,-14.394448150000002,428,0.009639544,0.12182617,-0.62820715,-0.009404471,0.004717031,0.82111756503582,68,139264,322.01002684099876,139264
50.0,-14.408768790000002,426,0.008697587,0.10825195,-0.66612303,-0.009985455,0.0046885856,0.8351575285196304,69,141312,326.81309404499916,141312
50.0,-14.356171969999998,434,0.010935471,0.1397461,-0.70474946,-0.010065017,0.005404731,0.8105003088712692,70,143360,331.5281055539999,143360
50.0,-13.983388399999999,438,0.010553496,0.13305664,-0.7510928,-0.010635403,0.0047681173,0.7935864627361298,71,145408,336.1950564180006,145408
50.0,-13.63799629,425,0.008488281,0.11323242,-0.7870918,-0.0056670653,0.006417703,0.712273895740509,72,147456,341.00513635099924,147456
50.0,-13.40034802,428,0.010703177,0.13935547,-0.8251646,-0.010698279,0.005391295,0.7744210064411163,73,149504,345.78284637400066,149504
50.0,-13.21267126,436,0.01032745,0.13457032,-0.8663184,-0.008176026,0.0052540614,0.8119738399982452,74,151552,350.4775178050004,151552
50.0,-13.020175779999999,434,0.01159058,0.15102538,-0.89941865,-0.011041406,0.00487557,0.7866277694702148,75,153600,355.19100900099875,153600
50.0,-12.92584747,430,0.011267191,0.14746094,-0.91805124,-0.009433508,0.0053024786,0.8060243427753448,76,155648,359.95004940500075,155648
50.0,-12.29269627,435,0.01119793,0.14589843,-0.94796693,-0.010916256,0.0034495206,0.8322453945875168,77,157696,364.6495399009982,157696
50.0,-12.12086602,431,0.012878338,0.16889648,-0.9871543,-0.010412937,0.0033709076,0.8686613887548447,78,159744,369.394503255,159744
50.0,-11.804616959999999,421,0.0132459495,0.17368165,-1.0140094,-0.009623148,0.0031789108,0.8517684191465378,79,161792,374.2537807059998,161792
50.0,-12.275472630000001,434,0.011997635,0.1480957,-1.042104,-0.006682913,0.002835873,0.8421037495136261,80,163840,378.9729594310011,163840
50.0,-12.486919910000001,429,0.01114128,0.14296874,-1.06404,-0.009095207,0.0038114346,0.8532199859619141,81,165888,383.74243624500014,165888
50.0,-12.329135999999998,432,0.010818957,0.14428711,-1.0900023,-0.0087698065,0.0027628122,0.8878028020262718,82,167936,388.47781510999994,167936
50.0,-11.99228498,445,0.012391539,0.15791015,-1.1246217,-0.011902165,0.0026236488,0.91314447671175,83,169984,393.0724747050008,169984
50.0,-12.100096370000003,425,0.013061339,0.1703125,-1.1564367,-0.012925933,0.0028286367,0.8886748999357224,84,172032,397.88480252799854,172032
50.0,-12.48549089,433,0.01222469,0.15913086,-1.1722904,-0.009376388,0.0026049572,0.8969098255038261,85,174080,402.60532182300085,174080
50.0,-12.017452650000001,437,0.011263271,0.14575195,-1.1989768,-0.01021428,0.0035745862,0.8328631818294525,86,176128,407.28702613399946,176128
50.0,-11.517187669999998,430,0.012985641,0.16274413,-1.2293154,-0.008919475,0.0035459169,0.832462340593338,87,178176,412.0418359059986,178176
50.0,-11.241740949999999,438,0.0119899865,0.15859374,-1.2441424,-0.0100735035,0.002752994,0.8836791589856148,88,180224,416.7083548139999,180224
50.0,-11.34184434,439,0.011456655,0.1494629,-1.261055,-0.011416193,0.0027079997,0.8883710503578186,89,182272,421.3653806609982,182272
50.0,-11.376077760000001,430,0.013855452,0.17851563,-1.288386,-0.011688279,0.0026594799,0.8733673244714737,90,184320,426.12111382799776,184320
50.0,-10.911376350000003,434,0.012414764,0.15615234,-1.3027483,-0.009267286,0.0024490596,0.7899036854505539,91,186368,430.83115649499814,186368
50.0,-10.67402867,436,0.012934776,0.16708985,-1.314824,-0.009922548,0.0017433632,0.911728024482727,92,188416,435.52293049199943,188416
50.0,-11.24737099,435,0.014336571,0.17856446,-1.3300068,-0.008433738,0.002453752,0.8580298572778702,93,190464,440.23104205399795,190464
50.0,-11.70987911,433,0.011366176,0.14160156,-1.3649241,-0.0051291334,0.0026314459,0.8642074465751648,94,192512,444.9561266540004,192512
50.0,-11.01992633,438,0.011562263,0.15126953,-1.3946756,-0.007663342,0.0020052237,0.8958191946148872,95,194560,449.6311269709986,194560
50.0,-10.907741009999997,436,0.013892809,0.17641601,-1.4128478,-0.0065744244,0.002232372,0.8924188390374184,96,196608,454.3244842239983,196608
