obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
-0.006239459849894047,0.7441606521606445,0.1639088940674591,2.459914445877075,1.3840123414993286,0.14889132976531982,0.7531251311302185,2.709120750427246,1.3517911434173584,0.06011486053466797,0.6692174077033997,1.6656086444854736,0.0348898246884346,0.6798895001411438,24.9873417721519,79.0,3.535682439804077,3.535682439804077,2.2931461334228516,2.2931461334228516,10.23197603225708,79.0,1,2000,195.46566505774138,-2.8730063438415527,0.23773644864559174,0.8404825925827026
-0.0003434530517552048,0.7308235168457031,0.13433062777208762,2.918372631072998,2.0573928356170654,0.48104140162467957,0.683099091053009,3.1559321880340576,2.0643651485443115,0.18645642697811127,0.6875354051589966,2.54964542388916,0.07454454153776169,0.674299418926239,26.695945945945947,148.0,3.361311674118042,3.177809715270996,1.3502309322357178,1.917928695678711,20.282331228256226,148.0,2,4000,197.2159883883279,-3.6836304664611816,0.13045236468315125,0.7758530378341675
0.012355185113847256,0.7253509163856506,0.11008992318755192,4.0809550285339355,2.4382686614990234,0.47175565361976624,0.7266616225242615,4.284526824951172,2.4353699684143066,0.2814418077468872,0.7208616733551025,3.3080027103424072,0.14529848098754883,0.6752073168754578,30.390862944162436,197.0,3.5346734523773193,3.5793404579162598,1.5147078037261963,1.8590044975280762,30.107348203659058,197.0,3,6000,199.28689698652363,-4.964221000671387,0.15206998586654663,0.6488298177719116
0.023726318031549454,0.7055870890617371,0.09022358778821578,4.763874053955078,3.110146999359131,0.4090988337993622,0.7391009330749512,5.071394920349121,3.0983235836029053,0.3454040288925171,0.7057331204414368,4.030853748321533,0.19309602677822113,0.6765670776367188,33.56962025316456,237.0,3.7295570373535156,4.286874294281006,1.4498851299285889,1.8066296577453613,40.201722860336304,237.0,4,8000,198.9964466894262,-5.928747177124023,0.1960473209619522,0.5146713256835938
0.026139846071600914,0.6937393546104431,0.07394224246582377,5.612332820892334,3.508349657058716,0.31567704677581787,0.8070481419563293,5.98577880859375,3.3979601860046387,0.27572229504585266,0.7619487047195435,4.580949306488037,0.20513112843036652,0.6744570136070251,35.67142857142857,280.0,3.8133022785186768,4.426730632781982,0.9861514568328857,1.6899007558822632,50.363641023635864,280.0,5,10000,198.55593830690196,-6.600202560424805,0.21383142471313477,0.4716312885284424
0.02865125611424446,0.6850787997245789,0.060598955937205407,5.636447906494141,3.589568853378296,0.4339245557785034,0.7425423860549927,6.002080917358398,3.558048963546753,0.37937888503074646,0.7327317595481873,4.941517353057861,0.2156113237142563,0.6806230545043945,36.80615384615385,325.0,3.824964761734009,4.208113193511963,0.763766884803772,1.5836964845657349,60.42824697494507,325.0,6,12000,198.58262651530293,-6.437393665313721,0.21931907534599304,0.4442943334579468
0.028563188388943672,0.680320143699646,0.04966353924655011,5.280712127685547,3.8009467124938965,0.38630354404449463,0.7837885022163391,5.679955005645752,3.806915760040283,0.37535279989242554,0.7725169658660889,5.244002342224121,0.21900135278701782,0.6820235252380371,38.141689373297005,367.0,3.8835997581481934,4.089254379272461,0.6783832311630249,1.5157305002212524,70.42941212654114,367.0,7,14000,198.78058863882148,-6.348216533660889,0.2006993144750595,0.3338299095630646
0.024680010974407196,0.6712703108787537,0.040701478966889394,5.680789470672607,3.5514609813690186,0.2719697654247284,0.8233603835105896,6.072014808654785,3.493833065032959,0.2521030902862549,0.8235182762145996,5.4586710929870605,0.22233986854553223,0.6884731650352478,39.449382716049385,405.0,3.951718330383301,4.33726692199707,0.6645816564559937,1.4704116582870483,80.69042873382568,405.0,8,16000,198.28869732219863,-6.458620548248291,0.18887335062026978,0.2664412558078766
0.022197462618350983,0.6704434156417847,0.03335667202186392,5.541192054748535,3.437397003173828,0.19325505197048187,0.8675179481506348,5.9883317947387695,3.4260666370391846,0.20421987771987915,0.8539281487464905,5.6840128898620605,0.22165341675281525,0.6973018646240234,41.223502304147466,434.0,4.06045389175415,4.822666168212891,0.9093081951141357,1.502088189125061,90.67419099807739,434.0,9,18000,198.5129373845934,-6.241869926452637,0.16625334322452545,0.25797033309936523
0.02104932628571987,0.6725379228591919,0.03019736003336582,5.190342903137207,3.09700608253479,0.18893563747406006,0.8787018656730652,5.578128337860107,3.0730271339416504,0.18769729137420654,0.8809692859649658,5.830585479736328,0.21894730627536774,0.7091430425643921,43.334782608695654,460.0,4.168638706207275,5.2554545402526855,1.269071340560913,1.5788425207138062,100.90901255607605,460.0,10,20000,198.19835209353397,-6.048142910003662,0.14722684025764465,0.22942279279232025
0.023731837049126625,0.6735987067222595,0.030197360033365817,5.035667419433594,3.105149269104004,0.18389850854873657,0.8841552138328552,5.36468505859375,3.06437611579895,0.18575505912303925,0.8736347556114197,5.967683792114258,0.21706323325634003,0.7190626859664917,45.33471074380165,484.0,4.259057521820068,5.593523025512695,1.281981348991394,1.6075377464294434,111.051917552948,484.0,11,22000,198.10553914578475,-5.878314971923828,0.13349246978759766,0.18803195655345917
0.024837365373969078,0.6744135022163391,0.02733727610437334,4.6814985275268555,2.8439884185791016,0.16224569082260132,0.8911980390548706,5.014410972595215,2.8051490783691406,0.17331922054290771,0.8920974731445312,6.0200724601745605,0.21656259894371033,0.7263866066932678,46.84735812133072,511.0,4.299513339996338,5.646455764770508,1.428853154182434,1.6058164834976196,121.26472806930542,511.0,12,24000,197.91410397822753,-5.613677978515625,0.12044961750507355,0.2170567661523819
0.025490719825029373,0.6777554154396057,0.026270585008002556,4.641432762145996,2.7487103939056396,0.11301109194755554,0.8897098302841187,4.955168724060059,2.748438835144043,0.1317419558763504,0.8885839581489563,6.038471221923828,0.22023040056228638,0.731979489326477,48.40298507462686,536.0,4.3453497886657715,5.489284038543701,1.2772337198257446,1.5918956995010376,131.5742404460907,536.0,13,26000,197.60706892055256,-5.4806108474731445,0.13667744398117065,0.22976724803447723
0.028324391692876816,0.6771060228347778,0.024748079434129402,4.533984661102295,2.58823823928833,0.13497182726860046,0.8934855461120605,4.742918014526367,2.553382635116577,0.1517093926668167,0.8910983204841614,6.041623115539551,0.22103475034236908,0.7381500601768494,50.14568345323741,556.0,4.4122233390808105,5.659785747528076,1.3261468410491943,1.6204601526260376,141.8375473022461,556.0,14,28000,197.40894095083243,-5.277976036071777,0.1316242516040802,0.2078704684972763
0.028226137161254883,0.6766346096992493,0.026270585008002556,4.13438606262207,2.462926149368286,0.16282926499843597,0.894290030002594,4.402037620544434,2.3973445892333984,0.16665922105312347,0.8910492062568665,6.065999984741211,0.22082121670246124,0.7442271709442139,52.03993055555556,576.0,4.475083351135254,5.575604438781738,1.4294129610061646,1.6582143306732178,151.92311191558838,576.0,15,30000,197.46830894741427,-5.110365390777588,0.1111600324511528,0.24641229212284088
