obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
-0.03544677793979645,0.9709396362304688,0.1639088940674591,-0.6941838264465332,0.22688254714012146,-0.09522220492362976,0.7309885621070862,-0.6897131204605103,0.22818513214588165,-0.21878018975257874,0.5377660989761353,-0.47736090421676636,-0.05542529374361038,0.653251051902771,50.0,40.0,-4.6003594398498535,-4.6003594398498535,3.1372666358947754,3.1372666358947754,8.756892681121826,40.0,1,2000,228.39151658345827,0.6535648107528687,0.018365351483225822,0.8648792505264282
-0.0034658305812627077,0.9380914568901062,0.13433062777208762,-1.250760793685913,0.14071184396743774,-0.06912465393543243,0.5230410099029541,-1.2514092922210693,0.14072304964065552,-0.2457112967967987,0.5324279069900513,-0.7336176633834839,-0.05696318671107292,0.6521527767181396,50.0,80.0,-4.226201057434082,-4.226201057434082,2.395104169845581,2.395104169845581,17.29556632041931,80.0,2,4000,231.27314398936804,1.2199580669403076,0.06467058509588242,0.5114094614982605
-0.0029264362528920174,0.9287206530570984,0.11008992318755192,-1.5603952407836914,0.12758482992649078,0.1594376266002655,0.5141416788101196,-1.5547935962677002,0.132124662399292,0.13999152183532715,0.5481997132301331,-0.980355441570282,-0.08723368495702744,0.6312975287437439,50.0,120.0,-3.9135048389434814,-3.726445198059082,1.1560133695602417,2.1115691661834717,25.844395399093628,120.0,3,6000,232.15865209253153,1.5593795776367188,0.03911072388291359,0.317125529050827
-0.007353632245212793,0.9162538647651672,0.09203708190275892,-1.7679907083511353,0.1426960825920105,0.5396929383277893,0.4234737157821655,-1.7558643817901611,0.14324629306793213,0.46274352073669434,0.44256508350372314,-1.1521230936050415,-0.01894339546561241,0.6437558531761169,50.0,160.0,-3.9067420959472656,-3.5556626319885254,1.2368249893188477,1.9296647310256958,34.54261565208435,160.0,4,8000,231.59797974121477,1.7217903137207031,0.06451967358589172,0.33876463770866394
0.01361327525228262,0.9010099768638611,0.08006885308329467,-1.9799678325653076,0.1465415060520172,0.46203377842903137,0.5052145719528198,-1.9862513542175293,0.1463172733783722,0.43004798889160156,0.5223208069801331,-1.2832659482955933,0.11020752042531967,0.6552728414535522,50.0,200.0,-4.022610664367676,-3.979071855545044,1.2268695831298828,1.7904266119003296,43.767343521118164,200.0,5,10000,228.48085342842214,1.9457417726516724,0.08493488281965256,0.35429030656814575
-0.003239721991121769,0.9012741446495056,0.08167823703026889,-2.1358039379119873,0.1572808474302292,0.03902868181467056,0.9494002461433411,-2.139009952545166,0.15632812678813934,0.049578823149204254,0.9381338357925415,-1.4049490690231323,0.1235356330871582,0.6816996932029724,50.0,240.0,-4.199914455413818,-4.710781097412109,1.1120953559875488,1.7411311864852905,53.259422063827515,240.0,6,12000,225.31224588991745,2.1194915771484375,0.07889031618833542,0.049441736191511154
-0.004229616839438677,0.912967324256897,0.08167823703026889,-2.315499782562256,0.17218147218227386,0.10420306026935577,0.8685197830200195,-2.313307523727417,0.17705094814300537,-0.022977354004979134,0.7881418466567993,-1.5229003429412842,0.11734447628259659,0.7078568339347839,50.0,280.0,-4.308332920074463,-4.940420627593994,1.024458646774292,1.6754305362701416,61.86653923988342,280.0,7,14000,226.2935695451773,2.252620220184326,0.10457409918308258,0.21758076548576355
0.003048461861908436,0.9292139410972595,0.08006885308329467,-2.393702983856201,0.1263507455587387,0.12561829388141632,0.8450402021408081,-2.394503593444824,0.125230610370636,0.15650367736816406,0.8282883763313293,-1.6318154335021973,0.11471523344516754,0.7236528396606445,50.0,320.0,-4.345396518707275,-4.956727504730225,0.8736454248428345,1.582647681236267,70.49355792999268,320.0,8,16000,226.97109452029133,2.38002610206604,0.1058177575469017,0.2271907776594162
0.017008574679493904,0.944133996963501,0.0849947009834283,-2.524669647216797,0.1785111427307129,0.3739001452922821,0.8437837958335876,-2.5287914276123047,0.17700016498565674,0.20982009172439575,0.7654528617858887,-1.7211863994598389,0.1273636668920517,0.7346832752227783,50.0,360.0,-4.3845720291137695,-4.700856685638428,0.6365739703178406,1.5129520893096924,78.90723133087158,360.0,9,18000,228.1159748784355,2.4867115020751953,0.09092281013727188,0.1215774267911911
0.02626325935125351,0.9423452019691467,0.08844582667210643,-2.6105122566223145,0.21250857412815094,0.5953854918479919,0.6799879670143127,-2.601883888244629,0.2133350670337677,0.6446750164031982,0.6311813592910767,-1.795608401298523,0.18055033683776855,0.739364743232727,50.0,400.0,-4.441256523132324,-4.759042739868164,0.6331689357757568,1.4586085081100464,87.30261421203613,400.0,10,20000,229.08821437379893,2.546818494796753,0.10414239764213562,0.1334839016199112
