eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
172.03,330.91597969000003,395,0.0074868044,0.097753905,7.0379653,-0.017068105,0.0013074361,0.9947944250889122,40,81920,199.8407235209961,81920
174.7,335.4214522099999,398,0.009899357,0.13999024,7.0509315,-0.021187011,0.004083011,0.981729369610548,41,83968,204.97789229699993,83968
175.11,337.90559987,393,0.009707758,0.13798828,7.0525093,-0.019862304,0.0031248124,0.988027804531157,42,86016,210.18250789900048,86016
176.82,340.7203485399999,406,0.012567701,0.17626953,7.0683203,-0.024989937,0.0020305638,0.991849834099412,43,88064,215.2187485769973,88064
177.66,342.5239724,418,0.011580664,0.16450195,7.055565,-0.022315936,0.0020804622,0.9910488519817591,44,90112,220.1149087820013,90112
176.5,343.5921442000001,410,0.0101067405,0.14716797,7.0323334,-0.020350281,0.0022755363,0.9911512741819024,45,92160,225.10834236499795,92160
176.43,346.55253228000004,425,0.008376361,0.115234375,7.0259476,-0.019145377,0.0018125909,0.9917759513482451,46,94208,229.92366859499452,94208
175.0,347.04399783,409,0.009562856,0.1361328,7.011138,-0.023057023,0.00224311,0.9913044301792979,47,96256,234.92481272499572,96256
173.6,347.74192450999993,420,0.0125810625,0.17861328,6.9660516,-0.025310611,0.00298853,0.9889193708077073,48,98304,239.79764240999793,98304
169.24,344.18183325000007,405,0.009985222,0.1387207,6.9087114,-0.022569101,0.003504231,0.9879592275246978,49,100352,244.84810437499982,100352
169.78,348.8586790399999,406,0.009459509,0.13334961,6.860036,-0.020690326,0.0025483926,0.9911340707913041,50,102400,249.88614736800082,102400
167.03,347.1397361,415,0.011119015,0.1595703,6.8292913,-0.025172243,0.0034118046,0.985752354376018,51,104448,254.821138168998,104448
166.42,348.82390750999997,407,0.010107278,0.14760742,6.8077607,-0.020352151,0.005674187,0.9784568380564451,52,106496,259.85287520600104,106496
162.81,344.3074927500001,408,0.012130929,0.1671875,6.7810926,-0.024714949,0.006246679,0.9774191156029701,53,108544,264.86551622000115,108544
163.68,346.79227308000003,415,0.010148563,0.14672852,6.735858,-0.023859948,0.0027028152,0.9901681980118155,54,110592,269.79708543000015,110592
164.19,350.37989323999994,412,0.010649635,0.15898438,6.7123947,-0.022431696,0.0029252316,0.9884234257042408,55,112640,274.76571919699927,112640
163.87,352.64109007,404,0.011906089,0.17280273,6.692003,-0.024901118,0.003361981,0.9869220424443483,56,114688,279.8274656779977,114688
162.23,352.87511932999996,407,0.010601301,0.15498047,6.671674,-0.021553386,0.0047254567,0.9837430641055107,57,116736,284.85913911999523,116736
163.0,356.6457703000001,409,0.011005351,0.15805665,6.6618285,-0.024552492,0.0037663192,0.984758130274713,58,118784,289.8605152329983,118784
166.52,363.98098901,412,0.011929206,0.16914062,6.655013,-0.024399798,0.0028621915,0.9886496346443892,59,120832,294.8261823619978,120832
165.8,366.54263195000004,406,0.010941253,0.15473633,6.6304336,-0.024530303,0.0043411003,0.9818815514445305,60,122880,299.87061964700115,122880
167.77,373.20851827,412,0.011574129,0.16201171,6.595565,-0.023960963,0.0055183503,0.9776546806097031,61,124928,304.83471428600024,124928
166.61,374.84135141,413,0.011695015,0.16430664,6.599983,-0.026812965,0.005325356,0.979992100968957,62,126976,309.7855064769974,126976
165.77,374.56876300999994,405,0.011091127,0.15512696,6.6000795,-0.02264766,0.011014736,0.958418358117342,63,129024,314.8311075679958,129024
163.61,371.8781853400001,408,0.010615174,0.14868164,6.55816,-0.022398803,0.008342739,0.9675522595643997,64,131072,319.848332345995,131072
165.11,377.5645711700001,412,0.011282864,0.16118164,6.5314474,-0.02333851,0.0066573597,0.9742335043847561,65,133120,324.8191352249996,133120
161.08,373.6368770299999,410,0.010969463,0.15390626,6.532988,-0.02345569,0.008805573,0.9680197238922119,66,135168,329.80944633299805,135168
159.22,374.35636412999986,415,0.011238388,0.16337891,6.5284057,-0.022913028,0.0072549805,0.9691466316580772,67,137216,334.73759222900117,137216
159.11,375.4286920600001,411,0.010497444,0.14794922,6.525987,-0.021576604,0.009186548,0.9601603969931602,68,139264,339.715936640001,139264
157.73,374.15473286,401,0.012542829,0.18237305,6.5099564,-0.026591593,0.008300256,0.9657979011535645,69,141312,344.81509540799743,141312
157.92,378.66740224000006,408,0.009957846,0.1362793,6.5156517,-0.023882763,0.011289621,0.944214466959238,70,143360,349.8231093239956,143360
