eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
575.13,5356.676680279999,427,0.011661783,0.125,-0.06940186,-0.00440257,0.030301254,0.530604898929596,110,225280,525.0648287469958,225280
570.93,5317.55550804,419,0.01267574,0.12109375,-0.0617238,-0.0066515496,0.0336817,0.5421669185161591,111,227328,529.9464236369968,227328
571.16,5319.698426359999,433,0.008603159,0.10297851,-0.066175625,-0.0010763586,0.022899704,0.043762028217315674,112,229376,534.674680985001,229376
568.84,5298.153446869999,438,0.010407945,0.12006836,-0.07393347,-0.004331883,0.038605046,0.3180200457572937,113,231424,539.3463137929939,231424
561.58,5230.5505547699995,433,0.011934464,0.13217774,-0.06992764,-0.0033219084,0.03568603,0.38464343547821045,114,233472,544.0665369280032,233472
555.96,5178.2089359599995,419,0.0079767415,0.09897461,-0.07280147,-0.0011659059,0.028866742,0.32575440406799316,115,235520,548.9485062029999,235520
565.25,5264.76143442,438,0.010340078,0.12319336,-0.073143914,-0.003414556,0.020558722,0.23024654388427734,116,237568,553.621211398,237568
574.12,5347.38119668,435,0.009195456,0.11469726,-0.07852934,0.00023238268,0.037213735,0.2810212969779968,117,239616,558.3270022409997,239616
552.08,5141.91070497,438,0.009049399,0.1105957,-0.084391534,-0.0038570117,0.04495468,0.5169081091880798,118,241664,562.994275598001,241664
565.25,5264.64830025,431,0.008960248,0.109960936,-0.07542432,-0.0024380994,0.024861591,0.42434626817703247,119,243712,567.7406706899928,243712
559.13,5207.63740879,431,0.011898627,0.14404297,-0.067687765,-0.0050136875,0.03890488,0.31649112701416016,120,245760,572.4880380130053,245760
562.55,5239.58998448,439,0.010524506,0.12397461,-0.071251184,-0.0028911103,0.018885395,0.5018075704574585,121,247808,577.1457865830016,247808
568.4,5294.1580127199995,439,0.011052402,0.13359375,-0.0704432,-0.0008862383,0.031351063,0.16307371854782104,122,249856,581.8034560079977,249856
571.75,5325.360678139999,418,0.009144266,0.1109375,-0.078642264,-0.005810066,0.033674993,0.3939921259880066,123,251904,586.6968843850045,251904
569.15,5301.19213247,434,0.011558307,0.13500977,-0.08162493,-0.00020625198,0.03141974,0.43471360206604004,124,253952,591.4154815439979,253952
574.41,5350.15322773,428,0.012478625,0.14467773,-0.07755649,-0.0035104477,0.029304568,0.04532068967819214,125,256000,596.1944118370011,256000
581.81,5419.0991760100005,427,0.012664464,0.1227539,-0.07595999,-0.005400176,0.026799953,0.6185101866722107,126,258048,600.9894143429992,258048
576.51,5369.71062531,427,0.012125412,0.13388672,-0.077976145,-0.0019396156,0.04454089,0.5936414897441864,127,260096,605.782905510001,260096
515.87,4804.64564606,430,0.0077714687,0.08510742,-0.090140015,-0.0033301872,0.06618222,0.6621405780315399,128,262144,610.5385958749976,262144
503.46,4688.942897140001,430,0.012653366,0.15620117,-0.099770606,-0.006329044,0.02828744,0.6124563813209534,129,264192,615.2920824879984,264192
496.18,4621.078323639999,427,0.010205819,0.1159668,-0.108474076,-0.004731143,0.031534906,0.47528398036956787,130,266240,620.0887076660001,266240
493.36,4594.868330509999,427,0.010350729,0.121679686,-0.1122159,-0.0024231742,0.030970667,0.6052732765674591,131,268288,624.8840821789927,268288
493.79,4598.9560166500005,433,0.008996078,0.10805664,-0.112602815,-0.002371037,0.021346929,0.2613542079925537,132,270336,629.6118214820017,270336
499.47,4652.0935914,419,0.009714057,0.11391602,-0.11372379,-0.002505274,0.043484896,0.44973665475845337,133,272384,634.4970878339955,272384
499.07,4648.53062665,431,0.007708922,0.08540039,-0.12228757,-0.0006424904,0.036348756,0.573832243680954,134,274432,639.2429009540065,274432
508.85,4739.73913775,428,0.011629157,0.1307129,-0.13423887,-0.007123551,0.022068039,0.6464253962039948,135,276480,644.0210305439978,276480
505.73,4710.73950395,421,0.006407476,0.08232422,-0.13697606,-0.00061015633,0.019963432,0.47314560413360596,136,278528,648.8785256069968,278528
507.82,4730.32595594,429,0.01115901,0.13266602,-0.13519442,-0.0015038227,0.03753663,0.3769112825393677,137,280576,653.6494052360067,280576
505.05,4704.52295211,431,0.010373333,0.121875,-0.13591601,-0.004167892,0.029399443,0.45461463928222656,138,282624,658.3991995459946,282624
524.22,4883.219646680001,435,0.00831129,0.097558595,-0.1356895,4.9911673e-06,0.028731827,0.377460777759552,139,284672,663.1019554670056,284672
504.73,4701.69248561,425,0.014005194,0.10654297,-0.13567492,-0.0033673323,0.03833938,0.5250457525253296,140,286720,667.9131609460019,286720
501.83,4674.74405113,421,0.014284012,0.17480469,-0.13250735,-0.008384021,0.017863572,0.4335566759109497,141,288768,672.7715796980046,288768
507.25,4725.366449879999,431,0.014143487,0.14941406,-0.12592717,-0.0029017276,0.034890708,0.15076422691345215,142,290816,677.5185365280049,290816
519.25,4837.1953416999995,430,0.010781816,0.12109375,-0.121909425,-0.0069536506,0.025440747,0.5985212326049805,143,292864,682.2765156770038,292864
523.63,4878.060755609999,429,0.0088454615,0.10678711,-0.12431302,-0.00045008975,0.025659505,0.012408852577209473,144,294912,687.0444022970041,294912
523.97,4881.27177737,427,0.009541434,0.115185544,-0.12818463,-0.0007795235,0.03121787,0.1719633936882019,145,296960,691.8382987530058,296960
537.11,5003.81868832,425,0.008925451,0.105126955,-0.12551305,-0.0006624508,0.02607955,-0.0728539228439331,146,299008,696.6554251649941,299008
538.44,5016.22770255,423,0.01189935,0.13955078,-0.12353096,-0.0002655661,0.0252209,-0.05201077461242676,147,301056,701.495060960995,301056
526.76,4907.3829189200005,420,0.014441269,0.12333985,-0.10871166,-0.0055227126,0.028985914,0.5494509935379028,148,303104,706.3697111429938,303104
532.52,4961.12089501,435,0.011328387,0.13374023,-0.09537595,-0.00022594728,0.018751478,0.4255959987640381,149,305152,711.0737074689969,305152
518.77,4833.028589910001,418,0.006688677,0.07890625,-0.08981158,-6.5843706e-05,0.05953013,0.5160330235958099,150,307200,715.9706412329979,307200
513.98,4788.572843669998,422,0.0106200315,0.12568359,-0.09051398,-0.0066853696,0.032237723,0.7224361002445221,151,309248,720.8168426579941,309248
510.98,4760.61955463,428,0.008378787,0.10117187,-0.09620943,-0.0023270156,0.04111308,0.670845091342926,152,311296,725.595596404004,311296
525.01,4891.41918937,425,0.008970579,0.11196289,-0.100617245,0.0013494232,0.026938472,-0.12263667583465576,153,313344,730.4140900250059,313344
537.15,5004.60455954,440,0.011596748,0.13740234,-0.09922108,-0.0013293716,0.024783025,0.2466754913330078,154,315392,735.0603117589926,315392
560.74,5224.411057769999,440,0.009760855,0.11928711,-0.09899683,-0.0025416128,0.048535734,0.43252402544021606,155,317440,739.7069816400035,317440
574.23,5350.129385929999,431,0.014006801,0.16518554,-0.09933459,-0.0015956343,0.02296626,0.3037911057472229,156,319488,744.4580341870023,319488
586.11,5460.907713700001,432,0.0076565505,0.09624024,-0.095927894,-0.0055873953,0.03493763,0.46757829189300537,157,321536,749.1897174559999,321536
594.88,5542.641690820001,427,0.009168471,0.109033205,-0.09066113,-0.0019048905,0.026178813,-0.09638643264770508,158,323584,753.9858516560053,323584
595.34,5546.978521910001,438,0.011807671,0.11694336,-0.09063113,-0.0036596074,0.020313222,0.5954764187335968,159,325632,758.6600029090041,325632
594.79,5541.794441319999,436,0.00817412,0.10249023,-0.09435062,-0.004650461,0.042934753,0.31187111139297485,160,327680,763.3546133140044,327680
607.4,5659.3190773,433,0.010246827,0.122558594,-0.09059482,-0.0035628967,0.025786376,0.004994690418243408,161,329728,768.0830905399926,329728
604.28,5630.15941509,439,0.009370921,0.105615236,-0.08706939,-0.004607082,0.028999323,0.44400519132614136,162,331776,772.7444434359932,331776
615.19,5731.832070689999,436,0.008325564,0.1015625,-0.09189398,-0.0018781157,0.036836866,0.17024534940719604,163,333824,777.4329718369991,333824
621.81,5793.541893649999,439,0.008524419,0.101220705,-0.09729765,-0.0012049356,0.018624404,0.4882100820541382,164,335872,782.0895862619946,335872
633.59,5903.33373215,425,0.009829736,0.10839844,-0.096826926,-0.0013363581,0.031280015,0.3354189395904541,165,337920,786.9015458270005,337920
631.78,5886.422198699998,426,0.008376025,0.09741211,-0.10412337,-0.001775777,0.03269445,0.5867021679878235,166,339968,791.7015012219927,339968
613.63,5717.195992000001,427,0.007977932,0.075927734,-0.11334224,-0.0054884255,0.039905123,0.5341307520866394,167,342016,796.4921758590062,342016
621.61,5791.5964403,427,0.013132827,0.15458985,-0.10978876,-0.006837818,0.025669714,-0.11770260334014893,168,344064,801.2811592170037,344064
598.91,5579.98205036,424,0.008422865,0.102832034,-0.10440211,-0.0042461082,0.05270841,0.5796294212341309,169,346112,806.1019080029946,346112
585.56,5455.5129232399995,430,0.0097169,0.11640625,-0.11534437,-0.0030235057,0.036462042,0.6857933104038239,170,348160,810.856696147006,348160
585.79,5457.72407352,426,0.011510944,0.1296875,-0.12321333,-0.0038989775,0.029468875,0.4797061085700989,171,350208,815.6625796040025,350208
599.47,5585.41697473,430,0.00847834,0.106982425,-0.118775986,0.00012597138,0.030892622,0.39926421642303467,172,352256,820.4166827559966,352256
574.93,5356.638297109999,427,0.011529122,0.12651367,-0.11984426,-0.0040566074,0.0375134,0.6318524777889252,173,354304,825.2060884800012,354304
574.93,5356.65833826,421,0.009969482,0.12568359,-0.11735831,-0.0016193077,0.027774293,-0.1068657636642456,174,356352,830.0705771960056,356352
561.58,5232.13799635,431,0.009024066,0.1059082,-0.11392424,-0.00351898,0.037199818,0.5403251647949219,175,358400,834.8123371209949,358400
564.57,5259.9668710099995,429,0.008549699,0.10288086,-0.109319665,-0.0025869536,0.028294664,0.5857192873954773,176,360448,839.5809478029987,360448
558.48,5203.17495032,429,0.009912783,0.111767575,-0.09898101,-0.0014387516,0.03051816,0.42341113090515137,177,362496,844.3454439689958,362496
579.79,5401.870181959999,423,0.00760196,0.09101562,-0.085201405,-0.0032346603,0.042782314,0.373648464679718,178,364544,849.1786645329994,364544
577.0,5375.81593014,422,0.008998358,0.10517578,-0.0800539,-0.0026531054,0.029116612,0.5132310390472412,179,366592,854.027254465007,366592
583.22,5433.738241569999,423,0.007220699,0.08569336,-0.085090905,-0.0045826053,0.06712473,0.47334736585617065,180,368640,858.864402620995,368640
