EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
50.0,-0.583928,20,13721,1496.6332955360413,686050,-0.0,-3.6087453,0.9801816865801811,0.009856164,0.031509466,0.031509466
50.0,-0.6785709,21,13742,1498.8960530757904,687100,-0.0,-3.6088412,0.9880151366814971,0.00920887,0.037519712,0.037519712
50.0,-0.72810805,20,13762,1501.1334373950958,688100,-0.0,-3.6126857,0.9790551867336035,0.010773874,0.046149813,0.046149813
50.0,-0.7250036,21,13783,1503.3161144256592,689150,-0.0,-3.615845,0.9880691301077604,0.010839751,0.04043247,0.04043247
50.0,-0.6878494,20,13803,1505.4807043075562,690150,-0.0,-3.6177983,0.9802988637238741,0.010000991,0.03769037,0.03769037
50.0,-0.59004337,21,13824,1507.654765844345,691200,-0.0,-3.6175923,0.9783668536692858,0.009882471,0.03623871,0.03623871
50.0,-0.6108285,20,13844,1509.8500797748566,692200,-0.0,-3.615892,0.9799740314483643,0.010003535,0.041366335,0.041366335
50.0,-0.6497203,20,13864,1512.0576272010803,693200,-0.0,-3.6178286,0.9707933384925127,0.010134291,0.03571164,0.03571164
50.0,-0.6121971,21,13885,1514.2918763160706,694250,-0.0,-3.6222417,0.9531601518392563,0.009818695,0.0431679,0.0431679
50.0,-0.60782385,20,13905,1516.5782895088196,695250,-0.0,-3.6200144,0.9786075074225664,0.010277126,0.039212726,0.039212726
50.0,-0.6095743,21,13926,1518.868942975998,696300,-0.0,-3.6279035,0.9811711311340332,0.009847631,0.03709554,0.03709554
50.0,-0.53633887,20,13946,1521.0863091945648,697300,-0.0,-3.6319616,0.9734928403049707,0.010170491,0.0328841,0.0328841
50.0,-0.5644627,21,13967,1523.323576450348,698350,-0.0,-3.632309,0.9847242729738355,0.012167777,0.035059556,0.035059556
50.0,-0.5716955,20,13987,1525.5536222457886,699350,-0.0,-3.6330738,0.9787188954651356,0.010412661,0.028621241,0.028621241
50.0,-0.5908232,21,14008,1527.7437629699707,700400,-0.0,-3.63693,0.9745925106108189,0.0102322,0.029478453,0.029478453
50.0,-0.6120332,20,14028,1529.918598651886,701400,-0.0,-3.633427,0.9698418825864792,0.010096255,0.0320172,0.0320172
50.0,-0.5790505,21,14049,1532.1222479343414,702450,-0.0,-3.6376498,0.9816829152405262,0.010453736,0.035764463,0.035764463
50.0,-0.62354445,20,14069,1534.3043711185455,703450,-0.0,-3.638531,0.9841778296977282,0.010334521,0.04773978,0.04773978
50.0,-0.6713536,21,14090,1536.5340840816498,704500,-0.0,-3.6452425,0.9791232347488403,0.009943399,0.033219915,0.033219915
50.0,-0.6923798,20,14110,1538.7534172534943,705500,-0.0,-3.6479568,0.9488214887678623,0.009925097,0.030865327,0.030865327
50.0,-0.65828246,21,14131,1540.9545392990112,706550,-0.0,-3.6497176,0.9593100696802139,0.009585865,0.031123128,0.031123128
50.0,-0.62879837,20,14151,1543.0438182353973,707550,-0.0,-3.6511786,0.9699845891445875,0.009433327,0.045147527,0.045147527
50.0,-0.65877783,21,14172,1545.2803347110748,708600,-0.0,-3.6513536,0.9823664668947458,0.011023622,0.063045286,0.063045286
50.0,-0.6127348,20,14192,1547.5382330417633,709600,-0.0,-3.6554334,0.9844831870868802,0.011159224,0.039336137,0.039336137
50.0,-0.6425687,21,14213,1549.7640218734741,710650,-0.0,-3.6593301,0.9863003883510828,0.009998913,0.038021553,0.038021553
50.0,-0.7241093,20,14233,1552.009651184082,711650,-0.0,-3.6618328,0.9793611895292997,0.009528359,0.03078049,0.03078049
50.0,-0.69194025,21,14254,1554.2408003807068,712700,-0.0,-3.6639025,0.9880462503060699,0.010429993,0.026845075,0.026845075
50.0,-0.58681303,20,14274,1556.4591641426086,713700,-0.0,-3.6632001,0.9793888442218304,0.011341523,0.042303678,0.042303678
50.0,-0.5931035,21,14295,1558.6695482730865,714750,-0.0,-3.665146,0.9675567857921124,0.013099034,0.037443183,0.037443183
50.0,-0.6448301,20,14315,1560.9136505126953,715750,-0.0,-3.6666315,0.9842950776219368,0.0099730175,0.030905893,0.030905893
50.0,-0.61789644,21,14336,1563.1299712657928,716800,-0.0,-3.6674192,0.9530835896730423,0.010156234,0.033336632,0.033336632
50.0,-0.6217064,20,14356,1565.3474345207214,717800,-0.0,-3.6669044,0.9759633261710405,0.010347119,0.03608127,0.03608127
50.0,-0.65972745,20,14376,1567.5567963123322,718800,-0.0,-3.666596,0.9819178376346827,0.010450791,0.03464532,0.03464532
50.0,-0.678969,21,14397,1569.7769527435303,719850,-0.0,-3.6691976,0.983679037541151,0.010931509,0.03044295,0.03044295
50.0,-0.73806226,20,14417,1572.0672988891602,720850,-0.0,-3.6707478,0.9844422349706292,0.009979586,0.032286488,0.032286488
50.0,-0.7051226,21,14438,1574.3172698020935,721900,-0.0,-3.6731489,0.9873687783256173,0.009578762,0.04561522,0.04561522
50.0,-0.6863437,20,14458,1576.5042262077332,722900,-0.0,-3.67687,0.9926277459599078,0.008901288,0.03465776,0.03465776
50.0,-0.6725029,21,14479,1578.6922662258148,723950,-0.0,-3.6778414,0.9862081808969378,0.010043153,0.032633893,0.032633893
50.0,-0.7017719,20,14499,1580.9184312820435,724950,-0.0,-3.6816714,0.986681773327291,0.010391443,0.031501383,0.031501383
50.0,-0.70895565,21,14520,1583.1482553482056,726000,-0.0,-3.6784782,0.989910856820643,0.010253856,0.040197697,0.040197697
50.0,-0.6264334,20,14540,1585.4051439762115,727000,-0.0,-3.6801033,0.9823118690401316,0.009472369,0.03499132,0.03499132
50.0,-0.6630397,21,14561,1587.631058216095,728050,-0.0,-3.6770608,0.9789749458432198,0.010804092,0.047063522,0.047063522
50.0,-0.66280985,20,14581,1589.8688960075378,729050,-0.0,-3.6798897,0.9824912175536156,0.012811061,0.029350337,0.029350337
50.0,-0.5591044,21,14602,1592.1198949813843,730100,-0.0,-3.6839185,0.9846286084502935,0.010937514,0.03773933,0.03773933
50.0,-0.6001829,20,14622,1594.3240411281586,731100,-0.0,-3.6884267,0.9844029657542706,0.010149287,0.036150236,0.036150236
50.0,-0.7415723,21,14643,1596.5600504875183,732150,-0.0,-3.6909163,0.9919008519500494,0.01012794,0.027612058,0.027612058
50.0,-0.74377644,20,14663,1598.8388981819153,733150,-0.0,-3.695866,0.9884951654821634,0.010139462,0.02852908,0.02852908
50.0,-0.61530554,21,14684,1601.1040506362915,734200,-0.0,-3.6967928,0.9831052236258984,0.0125143975,0.03534405,0.03534405
50.0,-0.6254885,20,14704,1603.2864816188812,735200,-0.0,-3.6996884,0.9811862278729677,0.010483438,0.032706924,0.032706924
50.0,-0.64018625,21,14725,1605.4953608512878,736250,-0.0,-3.7018466,0.9805808290839195,0.009947332,0.033752616,0.033752616
50.0,-0.6100658,20,14745,1607.7653574943542,737250,-0.0,-3.7021642,0.9871620154008269,0.009044042,0.03475666,0.03475666
50.0,-0.6590234,21,14766,1609.9444024562836,738300,-0.0,-3.7049122,0.9855713993310928,0.0103995,0.03266305,0.03266305
50.0,-0.6235951,20,14786,1611.8872339725494,739300,-0.0,-3.7031958,0.972764290869236,0.009844915,0.05967533,0.05967533
50.0,-0.5653602,21,14807,1614.0599167346954,740350,-0.0,-3.7046466,0.9787099249660969,0.010315161,0.029985081,0.029985081
50.0,-0.5683343,20,14827,1616.2771158218384,741350,-0.0,-3.7056959,0.9835706800222397,0.010098646,0.041336805,0.041336805
50.0,-0.5989896,21,14848,1618.4833354949951,742400,-0.0,-3.7065163,0.9868671633303165,0.009533429,0.03243893,0.03243893
50.0,-0.59830123,20,14868,1620.6889252662659,743400,-0.0,-3.7097585,0.9837310053408146,0.010841495,0.035103433,0.035103433
50.0,-0.6226231,20,14888,1622.9285085201263,744400,-0.0,-3.7107487,0.9546096138656139,0.009464343,0.042545706,0.042545706
50.0,-0.68772113,21,14909,1625.1779696941376,745450,-0.0,-3.7096305,0.9866243889555335,0.010833807,0.043001853,0.043001853
50.0,-0.612544,20,14929,1627.4128923416138,746450,-0.0,-3.7086792,0.9876143177971244,0.010227896,0.04418039,0.04418039
50.0,-0.58323675,21,14950,1629.669061422348,747500,-0.0,-3.711874,0.9797945488244295,0.00982549,0.030734006,0.030734006
50.0,-0.69229966,20,14970,1631.879620552063,748500,-0.0,-3.7105327,0.9843680839985609,0.010300388,0.04396381,0.04396381
50.0,-0.66132826,21,14991,1634.107215642929,749550,-0.0,-3.7144294,0.9890313185751438,0.010769352,0.0256413,0.0256413
50.0,-0.6623026,20,15011,1636.3500106334686,750550,-0.0,-3.7138371,0.9857903877273202,0.009875863,0.026114848,0.026114848
50.0,-0.6880849,21,15032,1638.5830249786377,751600,-0.0,-3.7158222,0.9825311377644539,0.010419115,0.044790626,0.044790626
50.0,-0.65433747,20,15052,1640.7853846549988,752600,-0.0,-3.7229745,0.9862595377489924,0.010061225,0.031018117,0.031018117
50.0,-0.7067276,21,15073,1642.9839613437653,753650,-0.0,-3.7200372,0.9876229474321008,0.010102065,0.05195009,0.05195009
50.0,-0.66926277,20,15093,1645.2156357765198,754650,-0.0,-3.7241988,0.9887545872479677,0.010347368,0.027687943,0.027687943
50.0,-0.62725896,21,15114,1647.4031047821045,755700,-0.0,-3.7247524,0.9863269776105881,0.010386449,0.03077494,0.03077494
50.0,-0.6167891,20,15134,1649.6014347076416,756700,-0.0,-3.7282615,0.9903198890388012,0.010034135,0.033638313,0.033638313
50.0,-0.6156545,21,15155,1651.813402414322,757750,-0.0,-3.72727,0.988817423582077,0.010232376,0.034129966,0.034129966
50.0,-0.7432118,20,15175,1654.0458602905273,758750,-0.0,-3.7312148,0.9876120155677199,0.010247556,0.024368113,0.024368113
50.0,-0.7745126,21,15196,1656.2981674671173,759800,-0.0,-3.7291608,0.9883174365386367,0.010553307,0.040643647,0.040643647
50.0,-0.6401784,20,15216,1658.5561273097992,760800,-0.0,-3.7314343,0.9664550200104713,0.010495352,0.032160953,0.032160953
50.0,-0.7478632,21,15237,1660.7891111373901,761850,-0.0,-3.7331843,0.9864030266180634,0.010098183,0.028581217,0.028581217
50.0,-0.8349943,20,15257,1662.9841837882996,762850,-0.0,-3.7338655,0.9883849425241351,0.010071511,0.026133202,0.026133202
50.0,-0.73614633,21,15278,1665.1851291656494,763900,-0.0,-3.7335207,0.9876335076987743,0.009544112,0.029223092,0.029223092
50.0,-0.6438465,20,15298,1667.4070627689362,764900,-0.0,-3.7397516,0.9814507719129324,0.012353791,0.033768862,0.033768862
