# {"t_start": 1619487626.8395052, "env_id": "FetchReach-v1"} 
r,l,t
-50.0,50,2.837899
-50.0,50,4.348026
-39.0,50,5.725577
-12.0,50,7.084477
-50.0,50,8.458251
-10.0,50,9.823132
-35.0,50,11.228091
-19.0,50,12.619038
-3.0,50,13.973955
-5.0,50,15.353302
-2.0,50,16.735985
-15.0,50,16.899503
-50.0,50,17.073066
-50.0,50,17.260445
-45.0,50,17.440636
-19.0,50,17.63077
-6.0,50,17.799323
-13.0,50,17.970432
-15.0,50,18.147583
-7.0,50,18.319882
-50.0,50,18.534504
-50.0,50,19.929643
-34.0,50,21.343204
-21.0,50,22.732682
-11.0,50,24.189999
-20.0,50,25.565879
-11.0,50,26.962094
-30.0,50,28.390737
-11.0,50,29.808485
-50.0,50,31.224638
-28.0,50,32.600219
-10.0,50,32.770677
-14.0,50,32.925058
-18.0,50,33.086905
-50.0,50,33.251069
-13.0,50,33.43552
-19.0,50,33.612011
-2.0,50,33.802618
-28.0,50,33.983301
-14.0,50,34.153368
-5.0,50,34.351946
-8.0,50,35.752107
-32.0,50,37.194093
-14.0,50,38.572928
-5.0,50,39.962868
-50.0,50,41.343517
-10.0,50,42.724799
-25.0,50,44.116841
-5.0,50,45.507967
-17.0,50,46.891961
-8.0,50,48.31507
-4.0,50,48.491339
-8.0,50,48.654524
-6.0,50,48.828602
-4.0,50,49.013209
-3.0,50,49.180805
-1.0,50,49.357708
-11.0,50,49.536669
-18.0,50,49.704968
-7.0,50,49.858452
-50.0,50,50.086013
-18.0,50,51.518065
-15.0,50,52.890262
-12.0,50,54.262413
-3.0,50,55.672005
-37.0,50,57.023197
-6.0,50,58.408555
-12.0,50,59.783087
-7.0,50,61.18404
-15.0,50,62.534137
-20.0,50,63.95119
-2.0,50,64.108969
-14.0,50,64.277738
-1.0,50,64.440326
-3.0,50,64.614263
-4.0,50,64.778741
-12.0,50,64.945024
-1.0,50,65.103955
0.0,50,65.269619
-1.0,50,65.436756
-14.0,50,65.717619
-31.0,50,67.111303
-10.0,50,68.487959
-10.0,50,69.844397
-12.0,50,71.276128
-12.0,50,72.651683
-12.0,50,74.039982
-16.0,50,75.428136
-20.0,50,76.828268
-14.0,50,78.242621
-1.0,50,79.620257
-3.0,50,79.787015
-2.0,50,79.949546
-2.0,50,80.120487
-6.0,50,80.278814
-4.0,50,80.433671
-3.0,50,80.59139
-2.0,50,80.771757
-2.0,50,80.940282
-1.0,50,81.107855
-13.0,50,81.362217
-13.0,50,82.769688
-28.0,50,84.154897
-14.0,50,85.544113
-18.0,50,86.927751
-15.0,50,88.307494
-15.0,50,89.673657
-16.0,50,91.067574
-50.0,50,92.482599
-7.0,50,93.91047
-3.0,50,95.303945
-1.0,50,95.466808
-5.0,50,95.630019
-2.0,50,95.799509
-2.0,50,95.972709
0.0,50,96.129983
-2.0,50,96.29456
-50.0,50,96.454829
-3.0,50,96.626989
-1.0,50,96.786647
-8.0,50,97.054382
-12.0,50,98.409036
-14.0,50,99.815238
-11.0,50,101.213036
-8.0,50,102.650039
-13.0,50,104.024277
-17.0,50,105.409083
-50.0,50,106.798031
-12.0,50,108.166524
-5.0,50,109.553098
-2.0,50,110.96499
-3.0,50,111.129471
-2.0,50,111.283931
-2.0,50,111.456102
-2.0,50,111.61291
-3.0,50,111.789976
0.0,50,111.953843
0.0,50,112.112343
-2.0,50,112.272752
-2.0,50,112.441589
-15.0,50,112.736042
-7.0,50,114.12385
-16.0,50,115.513981
-17.0,50,116.940645
-17.0,50,118.302636
-14.0,50,119.688377
-28.0,50,121.080445
-20.0,50,122.457636
-9.0,50,123.864353
-25.0,50,125.318414
-2.0,50,126.765296
0.0,50,126.934467
0.0,50,127.09206
-2.0,50,127.256075
-2.0,50,127.438253
-2.0,50,127.59689
-2.0,50,127.763598
-2.0,50,127.932485
-2.0,50,128.096277
-2.0,50,128.25868
-11.0,50,128.585257
-13.0,50,129.981032
-15.0,50,131.399264
-14.0,50,132.785242
-10.0,50,134.178437
-25.0,50,135.534902
-25.0,50,136.924959
-22.0,50,138.31579
-13.0,50,139.715919
-13.0,50,141.090107
-2.0,50,142.500468
-2.0,50,142.663525
-2.0,50,142.822349
-1.0,50,143.000538
-2.0,50,143.186746
-3.0,50,143.342656
-1.0,50,143.508492
0.0,50,143.679797
-2.0,50,143.842114
-3.0,50,144.013462
-13.0,50,144.253178
-18.0,50,145.637227
-21.0,50,147.051371
-15.0,50,148.478413
-7.0,50,149.850204
-14.0,50,151.255658
-18.0,50,152.674684
-12.0,50,154.051259
-19.0,50,155.458469
-19.0,50,156.845111
-2.0,50,158.247035
-3.0,50,158.420247
0.0,50,158.580319
-2.0,50,158.742273
-1.0,50,158.914979
-2.0,50,159.078546
-2.0,50,159.255137
-2.0,50,159.433063
-3.0,50,159.60692
-1.0,50,159.780532
-12.0,50,160.000053
-19.0,50,161.454858
-28.0,50,162.867919
-14.0,50,164.308477
-21.0,50,165.65152
-13.0,50,167.055411
-13.0,50,168.42308
-18.0,50,169.82661
-20.0,50,171.226494
-19.0,50,172.600956
-2.0,50,174.020381
-2.0,50,174.196608
-2.0,50,174.371522
0.0,50,174.55247
-1.0,50,174.734546
-3.0,50,174.926362
-2.0,50,175.142116
0.0,50,175.294421
