# {"t_start": 1619487627.2659478, "env_id": "FetchReach-v1"} 
r,l,t
-50.0,50,2.427601
-46.0,50,3.929887
-33.0,50,5.288507
-23.0,50,6.660403
-10.0,50,8.046631
-50.0,50,9.408243
-10.0,50,10.794316
-50.0,50,12.190002
-50.0,50,13.552899
-6.0,50,14.915784
-50.0,50,16.351529
-34.0,50,16.515786
-28.0,50,16.695767
-6.0,50,16.869126
-50.0,50,17.042782
-50.0,50,17.212511
-2.0,50,17.396141
-50.0,50,17.557137
-50.0,50,17.733469
0.0,50,17.898493
-7.0,50,18.127531
-50.0,50,19.51934
-50.0,50,20.932502
-8.0,50,22.327668
-45.0,50,23.771113
-50.0,50,25.134657
-31.0,50,26.547094
-50.0,50,27.957299
-50.0,50,29.397597
-11.0,50,30.807097
-13.0,50,32.154762
0.0,50,32.326351
-26.0,50,32.507381
-8.0,50,32.702933
-2.0,50,32.869247
-5.0,50,33.041451
-1.0,50,33.225271
-12.0,50,33.416823
-21.0,50,33.60902
-8.0,50,33.75477
-50.0,50,33.940316
-9.0,50,35.341809
-18.0,50,36.770284
-9.0,50,38.149004
-12.0,50,39.542597
-19.0,50,40.909309
-12.0,50,42.282004
-10.0,50,43.707788
-30.0,50,45.09902
-17.0,50,46.466523
-4.0,50,47.865345
-7.0,50,48.038698
-2.0,50,48.221744
-1.0,50,48.396393
-6.0,50,48.609052
-5.0,50,48.782113
-1.0,50,48.950388
-2.0,50,49.119318
0.0,50,49.31818
-17.0,50,49.476101
-14.0,50,49.669852
-32.0,50,51.090564
-9.0,50,52.446647
-14.0,50,53.836809
-11.0,50,55.239072
-6.0,50,56.619291
-10.0,50,57.998366
-50.0,50,59.35552
-31.0,50,60.744235
-50.0,50,62.117099
-1.0,50,63.512456
-2.0,50,63.676147
-7.0,50,63.846143
-11.0,50,64.009742
-5.0,50,64.193523
0.0,50,64.358868
-1.0,50,64.533978
0.0,50,64.698175
0.0,50,64.857056
-1.0,50,65.028527
-15.0,50,65.297331
-35.0,50,66.675937
-5.0,50,68.044783
-32.0,50,69.413905
-13.0,50,70.853368
-18.0,50,72.224976
-4.0,50,73.600663
-10.0,50,75.005545
-8.0,50,76.415025
-6.0,50,77.802301
-13.0,50,79.199302
-1.0,50,79.367316
-7.0,50,79.551993
-3.0,50,79.729776
-3.0,50,79.90087
-3.0,50,80.072209
-1.0,50,80.231267
-7.0,50,80.404885
-7.0,50,80.576089
0.0,50,80.759394
-20.0,50,80.913798
-10.0,50,82.341603
-15.0,50,83.730632
-3.0,50,85.115256
-19.0,50,86.501808
-20.0,50,87.875146
-19.0,50,89.241628
-18.0,50,90.653669
-8.0,50,92.086526
-18.0,50,93.472564
-2.0,50,94.883442
-2.0,50,95.042873
-1.0,50,95.212554
-2.0,50,95.375765
-5.0,50,95.549077
-2.0,50,95.724414
-3.0,50,95.888365
0.0,50,96.063952
0.0,50,96.23308
-3.0,50,96.402424
-14.0,50,96.619512
-14.0,50,97.991516
-11.0,50,99.403184
-19.0,50,100.80385
-25.0,50,102.222736
-12.0,50,103.598226
-13.0,50,105.0108
-15.0,50,106.367363
-15.0,50,107.735991
-10.0,50,109.125471
-3.0,50,110.544298
-2.0,50,110.716902
-2.0,50,110.890674
-2.0,50,111.063354
-1.0,50,111.235178
-2.0,50,111.409456
-2.0,50,111.578113
0.0,50,111.752783
-2.0,50,111.950367
-2.0,50,112.107969
-10.0,50,112.292745
-13.0,50,113.694778
-14.0,50,115.088806
-13.0,50,116.501378
-15.0,50,117.882291
-16.0,50,119.272347
-12.0,50,120.663973
-9.0,50,122.041138
-19.0,50,123.438467
-15.0,50,124.88858
-1.0,50,126.37711
-2.0,50,126.537564
0.0,50,126.695841
0.0,50,126.869265
-1.0,50,127.054316
-1.0,50,127.203747
-2.0,50,127.364885
