# {"t_start": 1619487627.1286907, "env_id": "FetchReach-v1"} 
r,l,t
-50.0,50,2.553541
-50.0,50,4.034845
-39.0,50,5.438421
-10.0,50,6.803825
-21.0,50,8.174024
-13.0,50,9.537612
-10.0,50,10.928862
-50.0,50,12.334012
-21.0,50,13.687964
-1.0,50,15.070736
-50.0,50,16.440605
-50.0,50,16.632474
-13.0,50,16.812699
-50.0,50,16.980167
-12.0,50,17.140315
-46.0,50,17.311562
-6.0,50,17.489077
0.0,50,17.661569
-11.0,50,17.839721
-9.0,50,18.022414
-50.0,50,18.251649
-50.0,50,19.644068
-15.0,50,21.067625
-15.0,50,22.459177
-7.0,50,23.903369
-50.0,50,25.266053
-46.0,50,26.670187
-50.0,50,28.105795
-44.0,50,29.527531
-14.0,50,30.936344
-15.0,50,32.320847
-24.0,50,32.489653
-50.0,50,32.659424
-9.0,50,32.835879
-30.0,50,33.006639
-49.0,50,33.170962
-3.0,50,33.323899
-13.0,50,33.484632
-8.0,50,33.642203
-23.0,50,33.808294
-17.0,50,34.085096
-50.0,50,35.438136
-28.0,50,36.896899
-14.0,50,38.281116
-21.0,50,39.671546
-9.0,50,41.053295
-50.0,50,42.440142
-23.0,50,43.846523
-26.0,50,45.222676
-8.0,50,46.594916
-1.0,50,47.99555
-10.0,50,48.159313
-13.0,50,48.328187
0.0,50,48.496596
-10.0,50,48.67337
-15.0,50,48.840782
-10.0,50,49.021048
-5.0,50,49.199009
-10.0,50,49.391475
-11.0,50,49.572702
-5.0,50,49.804552
-50.0,50,51.227856
-8.0,50,52.597507
-6.0,50,53.982754
-15.0,50,55.351161
-7.0,50,56.739614
-16.0,50,58.113755
-8.0,50,59.496171
-12.0,50,60.882269
-12.0,50,62.259204
-10.0,50,63.659424
-2.0,50,63.830026
-3.0,50,64.010625
-1.0,50,64.174536
-4.0,50,64.354013
-7.0,50,64.524961
-2.0,50,64.697337
-2.0,50,64.868162
-35.0,50,65.032551
-2.0,50,65.197946
-17.0,50,65.423055
-13.0,50,66.824578
-17.0,50,68.201475
-50.0,50,69.566627
-12.0,50,70.968633
-6.0,50,72.360029
-50.0,50,73.752778
-16.0,50,75.137333
-17.0,50,76.548757
-8.0,50,77.948094
-6.0,50,79.327831
-3.0,50,79.51071
-2.0,50,79.682365
0.0,50,79.853423
-1.0,50,80.039161
-19.0,50,80.197297
-4.0,50,80.350642
-1.0,50,80.519348
-2.0,50,80.672574
-2.0,50,80.843343
-7.0,50,81.055442
-12.0,50,82.47797
-17.0,50,83.869561
-17.0,50,85.233761
-11.0,50,86.632829
-12.0,50,88.012444
-33.0,50,89.380076
-11.0,50,90.78102
-14.0,50,92.203191
-14.0,50,93.605475
-1.0,50,95.002043
0.0,50,95.159003
-2.0,50,95.310842
-4.0,50,95.489362
-50.0,50,95.644065
-1.0,50,95.810065
-7.0,50,95.995063
-1.0,50,96.164113
-2.0,50,96.331561
-1.0,50,96.494932
-15.0,50,96.764952
-17.0,50,98.113169
-9.0,50,99.541582
-14.0,50,100.939037
-17.0,50,102.346265
-12.0,50,103.727952
-13.0,50,105.132312
-50.0,50,106.487526
-11.0,50,107.870384
-17.0,50,109.274362
-3.0,50,110.695621
-3.0,50,110.868722
-3.0,50,111.065656
-2.0,50,111.237048
-2.0,50,111.407208
-2.0,50,111.571334
-4.0,50,111.740376
-2.0,50,111.899461
-2.0,50,112.04547
-3.0,50,112.209656
-9.0,50,112.420084
-13.0,50,113.828538
-5.0,50,115.215933
-17.0,50,116.641947
-5.0,50,118.018455
-14.0,50,119.406992
-17.0,50,120.796069
-24.0,50,122.192533
-11.0,50,123.585168
-16.0,50,125.009895
-1.0,50,126.494861
-1.0,50,126.663965
-2.0,50,126.818505
-3.0,50,126.991728
-1.0,50,127.168941
-2.0,50,127.327302
0.0,50,127.495578
-2.0,50,127.658353
-1.0,50,127.82792
-2.0,50,128.007029
-17.0,50,128.269962
-17.0,50,129.678653
-9.0,50,131.124216
-15.0,50,132.495314
-10.0,50,133.899389
-13.0,50,135.252079
-18.0,50,136.630605
-26.0,50,138.01649
-12.0,50,139.430455
-16.0,50,140.80018
-1.0,50,142.244403
-2.0,50,142.4099
0.0,50,142.571895
-2.0,50,142.741064
0.0,50,142.921787
-3.0,50,143.100588
-2.0,50,143.283102
-3.0,50,143.458508
-2.0,50,143.63144
0.0,50,143.779829
-11.0,50,143.968673
-14.0,50,145.358949
-22.0,50,146.748324
-16.0,50,148.164506
-21.0,50,149.546914
-20.0,50,150.954226
-21.0,50,152.368516
-18.0,50,153.775263
-12.0,50,155.157747
-19.0,50,156.558512
-4.0,50,157.966026
-2.0,50,158.124003
-3.0,50,158.313392
-2.0,50,158.485208
-2.0,50,158.645088
-1.0,50,158.816403
-2.0,50,158.990731
-1.0,50,159.16619
-1.0,50,159.333521
0.0,50,159.502339
-11.0,50,159.73313
-14.0,50,161.177392
-26.0,50,162.583485
-24.0,50,164.018947
-9.0,50,165.366314
-16.0,50,166.790114
-23.0,50,168.13206
-12.0,50,169.534208
-16.0,50,170.929843
-20.0,50,172.310213
0.0,50,173.708229
-3.0,50,173.89737
-1.0,50,174.065227
-2.0,50,174.235266
-1.0,50,174.411305
-2.0,50,174.587565
0.0,50,174.78604
-2.0,50,174.951647
-1.0,50,175.123853
-3.0,50,175.297957
-13.0,50,175.517832
-14.0,50,176.968911
-21.0,50,178.343227
-12.0,50,179.864334
-23.0,50,181.391078
-17.0,50,182.821771
-20.0,50,184.260858
-16.0,50,185.704094
-17.0,50,187.095362
-19.0,50,188.528126
-1.0,50,190.003484
-1.0,50,190.236177
0.0,50,190.445179
