# {"t_start": 1619487627.568235, "env_id": "FetchReach-v1"} 
r,l,t
-50.0,50,2.118533
-50.0,50,3.599638
-50.0,50,4.998781
-20.0,50,6.362039
-9.0,50,7.738273
-8.0,50,9.109551
-50.0,50,10.492109
-8.0,50,11.871958
-10.0,50,13.246778
-50.0,50,14.645273
-50.0,50,16.005201
-14.0,50,16.180989
-50.0,50,16.349671
-18.0,50,16.514237
-30.0,50,16.697674
-50.0,50,16.871963
0.0,50,17.034268
-50.0,50,17.203089
-24.0,50,17.370733
-50.0,50,17.551424
-15.0,50,17.829559
-4.0,50,19.206082
-50.0,50,20.631074
-8.0,50,22.037489
-50.0,50,23.454619
-9.0,50,24.83271
-48.0,50,26.246539
-50.0,50,27.672868
-6.0,50,29.090529
-24.0,50,30.493098
-11.0,50,31.894125
-2.0,50,32.067918
-17.0,50,32.238553
-1.0,50,32.404007
-15.0,50,32.582493
-13.0,50,32.757232
-13.0,50,32.928144
-10.0,50,33.10718
-19.0,50,33.279161
-28.0,50,33.440964
-50.0,50,33.642551
-17.0,50,35.032863
-9.0,50,36.470623
-34.0,50,37.834703
-7.0,50,39.230561
-7.0,50,40.627003
-17.0,50,41.999722
-9.0,50,43.408638
-29.0,50,44.796193
-38.0,50,46.156073
-23.0,50,47.588455
-1.0,50,47.748806
-5.0,50,47.912078
-8.0,50,48.083458
-8.0,50,48.266352
0.0,50,48.438492
-5.0,50,48.617288
0.0,50,48.77534
-8.0,50,48.940474
-7.0,50,49.097704
-12.0,50,49.357352
-11.0,50,50.765153
-19.0,50,52.145768
-14.0,50,53.532879
-3.0,50,54.93382
-21.0,50,56.29744
-14.0,50,57.673877
-19.0,50,59.045959
-11.0,50,60.448396
-29.0,50,61.798923
0.0,50,63.216424
-4.0,50,63.397806
-21.0,50,63.560265
-5.0,50,63.736372
-3.0,50,63.910103
-4.0,50,64.099398
0.0,50,64.270127
-2.0,50,64.451667
-1.0,50,64.63128
-2.0,50,64.7892
-12.0,50,64.983352
-11.0,50,66.376301
-50.0,50,67.7533
-16.0,50,69.121632
-13.0,50,70.519998
-11.0,50,71.91329
-6.0,50,73.297399
-21.0,50,74.704522
-5.0,50,76.098519
-13.0,50,77.500793
-4.0,50,78.900237
0.0,50,79.074651
-11.0,50,79.248945
-21.0,50,79.416606
-1.0,50,79.583559
0.0,50,79.753039
0.0,50,79.942404
-2.0,50,80.115747
-1.0,50,80.294995
0.0,50,80.455102
-9.0,50,80.627712
-20.0,50,82.043969
-30.0,50,83.42805
-18.0,50,84.797068
-11.0,50,86.202379
-12.0,50,87.557516
-12.0,50,88.933249
-12.0,50,90.339807
-22.0,50,91.762163
-15.0,50,93.164104
-2.0,50,94.557209
-1.0,50,94.728856
-2.0,50,94.9091
-3.0,50,95.075674
-50.0,50,95.238593
-3.0,50,95.404362
-3.0,50,95.573867
-2.0,50,95.731724
-1.0,50,95.899397
-2.0,50,96.06269
-7.0,50,96.327011
-16.0,50,97.674351
-11.0,50,99.111083
-15.0,50,100.487297
-9.0,50,101.92029
-12.0,50,103.310833
-16.0,50,104.707592
-19.0,50,106.062072
-11.0,50,107.430312
-12.0,50,108.832191
0.0,50,110.237364
-1.0,50,110.410279
-2.0,50,110.581431
0.0,50,110.742831
-3.0,50,110.920933
-3.0,50,111.123049
-2.0,50,111.291295
-1.0,50,111.483798
-3.0,50,111.662526
-2.0,50,111.818646
-7.0,50,111.979447
-7.0,50,113.385735
-11.0,50,114.776858
-23.0,50,116.217663
-14.0,50,117.580314
-18.0,50,118.969772
-26.0,50,120.348944
-19.0,50,121.731384
-19.0,50,123.136998
-11.0,50,124.594251
0.0,50,126.06467
-3.0,50,126.263476
-2.0,50,126.425366
0.0,50,126.597839
-3.0,50,126.784537
-1.0,50,126.946902
-2.0,50,127.131124
-3.0,50,127.302185
-2.0,50,127.469476
0.0,50,127.617427
-8.0,50,127.837222
-16.0,50,129.237541
-15.0,50,130.672824
-10.0,50,132.046002
-12.0,50,133.458343
-16.0,50,134.820412
-17.0,50,136.196482
-10.0,50,137.576568
-18.0,50,138.996172
-14.0,50,140.364961
-1.0,50,141.796958
-2.0,50,141.957799
-3.0,50,142.12942
-1.0,50,142.293662
0.0,50,142.458803
0.0,50,142.632379
-2.0,50,142.797583
-3.0,50,142.953329
-2.0,50,143.1287
-1.0,50,143.299074
-16.0,50,143.520915
-18.0,50,144.909045
-13.0,50,146.309484
-12.0,50,147.726023
-14.0,50,149.109337
