# {"t_start": 1619487627.6834807, "env_id": "FetchReach-v1"} 
r,l,t
-50.0,50,2.005343
-50.0,50,3.518441
-26.0,50,4.882376
-11.0,50,6.246455
-6.0,50,7.609968
-7.0,50,8.972237
-12.0,50,10.383396
-9.0,50,11.762087
-18.0,50,13.141886
-12.0,50,14.511842
-3.0,50,15.887367
-24.0,50,16.060657
-35.0,50,16.219852
-5.0,50,16.374649
-2.0,50,16.545161
-9.0,50,16.719066
-3.0,50,16.876041
-50.0,50,17.060296
-18.0,50,17.245373
-50.0,50,17.429279
-23.0,50,17.697033
-8.0,50,19.105319
-5.0,50,20.502373
-11.0,50,21.885473
-6.0,50,23.340601
-50.0,50,24.730078
-34.0,50,26.13522
-19.0,50,27.545821
-16.0,50,28.979563
-20.0,50,30.382919
-14.0,50,31.742635
-7.0,50,31.91574
-5.0,50,32.093925
-13.0,50,32.259525
-23.0,50,32.428274
-20.0,50,32.594097
-37.0,50,32.76247
0.0,50,32.941693
-2.0,50,33.099352
0.0,50,33.27091
-50.0,50,33.519847
-9.0,50,34.913125
-12.0,50,36.3518
-7.0,50,37.725231
-14.0,50,39.130392
-19.0,50,40.50018
-6.0,50,41.870895
-44.0,50,43.275047
-12.0,50,44.693424
-50.0,50,46.033361
-1.0,50,47.456392
-11.0,50,47.640602
-4.0,50,47.807174
-7.0,50,47.995794
-15.0,50,48.181377
-3.0,50,48.353463
-6.0,50,48.531927
-4.0,50,48.728524
-19.0,50,48.920795
-4.0,50,49.084213
-15.0,50,49.258851
-15.0,50,50.637087
-37.0,50,52.038592
-9.0,50,53.407594
-15.0,50,54.815626
-31.0,50,56.202761
-5.0,50,57.568839
-6.0,50,58.923958
-18.0,50,60.324121
-16.0,50,61.707675
-2.0,50,63.107311
-5.0,50,63.285258
-1.0,50,63.446152
-2.0,50,63.618336
-1.0,50,63.786144
-17.0,50,63.965962
-3.0,50,64.140898
-28.0,50,64.31683
-2.0,50,64.485717
-8.0,50,64.662317
-14.0,50,64.881839
-16.0,50,66.264151
-18.0,50,67.645278
-22.0,50,68.996441
-11.0,50,70.444752
-16.0,50,71.805979
-11.0,50,73.208361
-42.0,50,74.575545
-20.0,50,76.005164
-10.0,50,77.385461
-3.0,50,78.762936
-2.0,50,78.950218
-5.0,50,79.117337
-3.0,50,79.303486
-1.0,50,79.473607
-2.0,50,79.652458
-1.0,50,79.821836
-2.0,50,79.991801
0.0,50,80.158293
-2.0,50,80.332695
-16.0,50,80.530497
-25.0,50,81.928752
-12.0,50,83.319292
-12.0,50,84.681595
-15.0,50,86.073264
-9.0,50,87.470762
-17.0,50,88.823988
-10.0,50,90.222114
-17.0,50,91.654087
-14.0,50,93.063273
0.0,50,94.464852
-2.0,50,94.644898
-2.0,50,94.828538
-1.0,50,95.007087
-2.0,50,95.199415
0.0,50,95.370354
0.0,50,95.541988
-2.0,50,95.713846
-2.0,50,95.880278
-2.0,50,96.033657
-17.0,50,96.196517
-19.0,50,97.56325
-8.0,50,98.979044
-16.0,50,100.370917
-12.0,50,101.798952
-11.0,50,103.191481
-19.0,50,104.58195
-17.0,50,105.950485
-16.0,50,107.318964
-12.0,50,108.718914
-1.0,50,110.123955
0.0,50,110.292953
-2.0,50,110.471107
-2.0,50,110.652766
-2.0,50,110.836106
-2.0,50,111.019417
-3.0,50,111.201039
-1.0,50,111.37927
-3.0,50,111.55661
-2.0,50,111.705636
-22.0,50,111.855066
-18.0,50,113.279548
-11.0,50,114.676475
-16.0,50,116.095651
-13.0,50,117.466423
-50.0,50,118.847842
-12.0,50,120.231306
-19.0,50,121.614381
-14.0,50,123.031882
-16.0,50,124.486475
-1.0,50,125.948514
-3.0,50,126.111826
-3.0,50,126.311308
-2.0,50,126.49511
-2.0,50,126.673397
-3.0,50,126.867709
-1.0,50,127.042596
-1.0,50,127.209829
-2.0,50,127.395018
-2.0,50,127.55417
-23.0,50,127.720655
-15.0,50,129.132765
-16.0,50,130.557781
-10.0,50,131.938897
-26.0,50,133.332805
-21.0,50,134.704466
-12.0,50,136.080239
-15.0,50,137.466294
-14.0,50,138.865186
-14.0,50,140.240624
-2.0,50,141.69665
-3.0,50,141.864717
-1.0,50,142.036121
-3.0,50,142.206843
-2.0,50,142.366324
-1.0,50,142.548867
-3.0,50,142.721056
-2.0,50,142.899804
-2.0,50,143.075663
-2.0,50,143.240187
-11.0,50,143.410902
-21.0,50,144.798184
-19.0,50,146.186497
-16.0,50,147.635104
-17.0,50,148.999369
-12.0,50,150.404214
-10.0,50,151.818745
-13.0,50,153.199934
-14.0,50,154.609385
-19.0,50,156.000241
-1.0,50,157.415738
-2.0,50,157.582639
-2.0,50,157.759827
-3.0,50,157.933208
-3.0,50,158.115556
-3.0,50,158.28126
0.0,50,158.450364
-2.0,50,158.644067
-1.0,50,158.815925
-3.0,50,158.976871
-15.0,50,159.189506
-13.0,50,160.615826
-24.0,50,162.015053
-12.0,50,163.458396
-16.0,50,164.80493
-13.0,50,166.239268
-24.0,50,167.594245
-15.0,50,168.974001
-15.0,50,170.368229
-17.0,50,171.771312
0.0,50,173.164498
-3.0,50,173.331024
-2.0,50,173.509397
-1.0,50,173.674168
-2.0,50,173.84359
-2.0,50,174.03143
-3.0,50,174.235744
-3.0,50,174.41649
-2.0,50,174.594234
-1.0,50,174.758839
-20.0,50,174.95764
-18.0,50,176.422845
-15.0,50,177.797878
-8.0,50,179.318079
-21.0,50,180.825399
-15.0,50,182.267894
-18.0,50,183.693894
-14.0,50,185.160586
-11.0,50,186.532947
-15.0,50,187.981601
-1.0,50,189.450225
-2.0,50,189.667606
-2.0,50,189.888046
-3.0,50,190.146867
-2.0,50,190.365776
-2.0,50,190.59561
0.0,50,190.766692
-2.0,50,190.981274
-3.0,50,191.151681
-1.0,50,191.309997
-18.0,50,191.496039
-14.0,50,192.894284
-14.0,50,194.319881
-23.0,50,195.687511
-23.0,50,197.081376
-15.0,50,198.48215
-10.0,50,199.859086
-15.0,50,201.251905
-20.0,50,202.650595
-14.0,50,204.045597
-1.0,50,205.479728
-2.0,50,205.663699
0.0,50,205.833076
-2.0,50,205.993363
-3.0,50,206.157374
0.0,50,206.320571
-2.0,50,206.48787
-3.0,50,206.666007
-2.0,50,206.823977
-2.0,50,206.991027
-18.0,50,207.201136
-11.0,50,208.606828
-19.0,50,209.979981
-12.0,50,211.382967
-21.0,50,212.781038
-15.0,50,214.139804
-22.0,50,215.507059
-18.0,50,216.879676
-12.0,50,218.274183
-16.0,50,219.752304
0.0,50,221.198936
-2.0,50,221.374209
-2.0,50,221.533658
-3.0,50,221.699111
-3.0,50,221.867349
-1.0,50,222.049867
-2.0,50,222.236342
-1.0,50,222.409022
-3.0,50,222.597026
-3.0,50,222.744074
-24.0,50,222.947974
-10.0,50,224.371754
-27.0,50,225.778778
-5.0,50,227.185704
-20.0,50,228.609441
-19.0,50,230.014807
-11.0,50,231.480202
-19.0,50,232.838143
-25.0,50,234.262906
-23.0,50,235.672086
0.0,50,237.110708
0.0,50,237.275501
-2.0,50,237.450621
-1.0,50,237.631339
-3.0,50,237.806666
-2.0,50,237.972877
-1.0,50,238.141236
-1.0,50,238.309409
-2.0,50,238.494972
0.0,50,238.647209
-18.0,50,238.85784
-11.0,50,240.253721
-20.0,50,241.665769
-23.0,50,243.047256
-19.0,50,244.484131
-15.0,50,245.833289
-16.0,50,247.228841
-22.0,50,248.62678
-24.0,50,250.005332
-19.0,50,251.390411
-3.0,50,252.801214
-1.0,50,252.966994
-2.0,50,253.131625
-1.0,50,253.307005
-2.0,50,253.491807
-2.0,50,253.676493
-2.0,50,253.847062
-1.0,50,254.026708
-2.0,50,254.197489
-2.0,50,254.35533
