# {"t_start": 1619487626.7662761, "env_id": "FetchReach-v1"} 
r,l,t
-49.0,50,2.929277
-50.0,50,4.416085
-47.0,50,5.796628
-7.0,50,7.154453
-13.0,50,8.553958
-50.0,50,9.90843
-5.0,50,11.286723
-12.0,50,12.699268
-28.0,50,14.055724
-4.0,50,15.446259
-14.0,50,16.820638
-50.0,50,16.997106
-1.0,50,17.16276
-50.0,50,17.330132
-2.0,50,17.498822
-50.0,50,17.673
-9.0,50,17.854192
-17.0,50,18.02784
-50.0,50,18.20416
-19.0,50,18.368793
-50.0,50,18.640364
-10.0,50,20.033078
-50.0,50,21.426967
-35.0,50,22.826494
-17.0,50,24.280862
-38.0,50,25.635358
-50.0,50,27.049553
-23.0,50,28.466786
-12.0,50,29.892185
-25.0,50,31.295632
-15.0,50,32.702751
-50.0,50,32.872147
-5.0,50,33.038142
-19.0,50,33.211768
0.0,50,33.37517
0.0,50,33.549225
-50.0,50,33.716637
-3.0,50,33.891021
0.0,50,34.048293
-27.0,50,34.208718
-50.0,50,34.439776
-50.0,50,35.828295
-36.0,50,37.273641
-12.0,50,38.647248
-44.0,50,40.025925
-4.0,50,41.417557
-22.0,50,42.802534
-31.0,50,44.193073
-17.0,50,45.598894
-17.0,50,46.952588
-9.0,50,48.377456
-6.0,50,48.56086
-1.0,50,48.732229
-5.0,50,48.916989
0.0,50,49.097346
-9.0,50,49.286906
-12.0,50,49.458787
-8.0,50,49.627081
-9.0,50,49.789094
-3.0,50,49.940379
-9.0,50,50.16634
-24.0,50,51.580062
-5.0,50,52.968248
-4.0,50,54.32456
-21.0,50,55.732447
-13.0,50,57.102019
-6.0,50,58.489458
-35.0,50,59.848588
-17.0,50,61.249583
-15.0,50,62.621629
-8.0,50,64.034462
-2.0,50,64.205075
-10.0,50,64.374708
-7.0,50,64.547449
0.0,50,64.717554
-1.0,50,64.89653
-11.0,50,65.086918
-4.0,50,65.26397
-1.0,50,65.433947
-50.0,50,65.583079
-9.0,50,65.795422
-15.0,50,67.185123
-10.0,50,68.554957
-14.0,50,69.908805
-27.0,50,71.338874
-11.0,50,72.732836
-22.0,50,74.108575
-46.0,50,75.495692
-23.0,50,76.901407
-10.0,50,78.31042
-1.0,50,79.670666
-2.0,50,79.838244
-5.0,50,80.007021
0.0,50,80.171201
-25.0,50,80.340291
-3.0,50,80.50832
-5.0,50,80.715811
-1.0,50,80.903499
-2.0,50,81.079856
-2.0,50,81.242443
-27.0,50,81.447247
-16.0,50,82.834108
-50.0,50,84.232784
-11.0,50,85.606806
-17.0,50,87.010142
-14.0,50,88.369702
-20.0,50,89.73894
-11.0,50,91.150665
-9.0,50,92.576622
-4.0,50,93.969784
-2.0,50,95.361768
-2.0,50,95.52388
-3.0,50,95.690568
-2.0,50,95.85439
-2.0,50,96.026834
-3.0,50,96.184327
-3.0,50,96.368609
0.0,50,96.538722
-2.0,50,96.710991
-2.0,50,96.875454
-8.0,50,97.116292
-10.0,50,98.47153
-13.0,50,99.903785
-8.0,50,101.294688
-18.0,50,102.713945
-10.0,50,104.093503
