# {"t_start": 1619487626.5995717, "env_id": "FetchReach-v1"} 
r,l,t
-50.0,50,3.073481
-50.0,50,4.578671
-50.0,50,5.963096
-31.0,50,7.34083
-8.0,50,8.718842
-10.0,50,10.070196
-34.0,50,11.447541
-12.0,50,12.841785
-5.0,50,14.200296
-25.0,50,15.612043
-50.0,50,17.001137
-3.0,50,17.177052
-18.0,50,17.35153
-8.0,50,17.517541
-16.0,50,17.693667
-1.0,50,17.852688
-5.0,50,18.017932
-20.0,50,18.201756
-50.0,50,18.375126
-50.0,50,18.538563
-14.0,50,18.789745
-12.0,50,20.180357
-50.0,50,21.604594
-6.0,50,22.985443
-30.0,50,24.421604
-18.0,50,25.80187
-50.0,50,27.208812
-7.0,50,28.610009
-50.0,50,30.071063
-9.0,50,31.478502
-6.0,50,32.835543
-50.0,50,32.990825
-2.0,50,33.159142
-8.0,50,33.334184
-25.0,50,33.504436
-24.0,50,33.66195
-8.0,50,33.848678
-1.0,50,34.033281
-13.0,50,34.207059
-8.0,50,34.382356
-9.0,50,34.604749
-17.0,50,36.020245
-42.0,50,37.430484
-50.0,50,38.817651
-48.0,50,40.207621
-11.0,50,41.589468
-37.0,50,42.959078
-11.0,50,44.371768
-12.0,50,45.745429
-28.0,50,47.137466
-14.0,50,48.538167
0.0,50,48.695114
-13.0,50,48.869828
-11.0,50,49.059116
-50.0,50,49.241195
0.0,50,49.407414
-5.0,50,49.597793
-4.0,50,49.778414
-3.0,50,49.952181
-5.0,50,50.125524
-50.0,50,50.33512
-8.0,50,51.761919
-28.0,50,53.134154
-10.0,50,54.505369
-34.0,50,55.886356
-9.0,50,57.262843
-20.0,50,58.666352
-22.0,50,60.024376
-21.0,50,61.407362
-14.0,50,62.772301
0.0,50,64.185658
0.0,50,64.356171
-13.0,50,64.533884
-3.0,50,64.710163
-6.0,50,64.877292
-6.0,50,65.046325
0.0,50,65.222335
-6.0,50,65.413702
-2.0,50,65.57958
-2.0,50,65.726858
-18.0,50,65.947293
-13.0,50,67.349974
-20.0,50,68.713212
-18.0,50,70.09329
-10.0,50,71.503299
-47.0,50,72.873137
-19.0,50,74.291794
-4.0,50,75.663592
-11.0,50,77.089413
-12.0,50,78.464913
-1.0,50,79.866353
-2.0,50,80.023723
-2.0,50,80.191614
-2.0,50,80.363733
-2.0,50,80.533547
-1.0,50,80.693076
0.0,50,80.860082
-2.0,50,81.021644
-5.0,50,81.176637
-2.0,50,81.341101
-19.0,50,81.586195
-6.0,50,83.011864
-17.0,50,84.398297
-13.0,50,85.770946
-9.0,50,87.167455
-9.0,50,88.536411
-17.0,50,89.917777
-15.0,50,91.307607
-17.0,50,92.721001
-16.0,50,94.130507
-1.0,50,95.549557
-2.0,50,95.712618
-1.0,50,95.880252
-2.0,50,96.063272
-1.0,50,96.222431
-3.0,50,96.404206
-1.0,50,96.573505
-50.0,50,96.757955
-2.0,50,96.938597
-2.0,50,97.097392
-13.0,50,97.278421
-8.0,50,98.639111
-16.0,50,100.067807
-26.0,50,101.462371
-20.0,50,102.881971
-16.0,50,104.245823
-15.0,50,105.664381
-20.0,50,107.024404
-10.0,50,108.404778
-10.0,50,109.780226
-2.0,50,111.194516
-2.0,50,111.359386
-2.0,50,111.523841
0.0,50,111.689536
-1.0,50,111.852344
-1.0,50,112.022016
-2.0,50,112.199861
-2.0,50,112.369878
-2.0,50,112.545335
-1.0,50,112.717177
-16.0,50,112.972155
-19.0,50,114.360175
-15.0,50,115.757848
-9.0,50,117.166798
-17.0,50,118.556962
-14.0,50,119.935911
-19.0,50,121.320685
-15.0,50,122.691464
-17.0,50,124.112572
-18.0,50,125.542162
-2.0,50,127.000051
-2.0,50,127.163376
-2.0,50,127.347905
-1.0,50,127.548477
-3.0,50,127.739609
-2.0,50,127.913388
-2.0,50,128.089042
-2.0,50,128.265421
-1.0,50,128.436034
-2.0,50,128.596974
-14.0,50,128.810766
-9.0,50,130.207379
-13.0,50,131.661633
-6.0,50,133.022686
-6.0,50,134.406792
-8.0,50,135.769344
-12.0,50,137.163341
-12.0,50,138.557078
-17.0,50,139.956259
-20.0,50,141.338497
-3.0,50,142.751314
-2.0,50,142.924949
-2.0,50,143.098336
-2.0,50,143.277274
-1.0,50,143.455647
-3.0,50,143.636209
-2.0,50,143.805049
0.0,50,143.988115
-2.0,50,144.161811
-2.0,50,144.31291
-16.0,50,144.481287
-18.0,50,145.875293
-26.0,50,147.25849
-14.0,50,148.697148
-21.0,50,150.091041
-24.0,50,151.501803
-17.0,50,152.894058
-20.0,50,154.293387
-16.0,50,155.701757
-21.0,50,157.08281
-2.0,50,158.497187
-3.0,50,158.669757
-2.0,50,158.848755
-2.0,50,159.026153
-2.0,50,159.195852
-2.0,50,159.355674
-3.0,50,159.539413
-2.0,50,159.729111
-3.0,50,159.902431
-2.0,50,160.062861
-12.0,50,160.263882
-20.0,50,161.682481
-14.0,50,163.112357
-22.0,50,164.535331
-15.0,50,165.878689
-18.0,50,167.313983
-10.0,50,168.660027
-17.0,50,170.051536
-10.0,50,171.453739
-25.0,50,172.831085
-2.0,50,174.234127
-3.0,50,174.411988
-1.0,50,174.588367
-3.0,50,174.756627
-2.0,50,174.921752
-2.0,50,175.101328
-1.0,50,175.303263
-1.0,50,175.476142
-3.0,50,175.645814
-1.0,50,175.826856
-20.0,50,176.030054
-16.0,50,177.488104
-14.0,50,178.879299
-10.0,50,180.40872
-17.0,50,181.91766
-12.0,50,183.331594
-17.0,50,184.761168
-17.0,50,186.226356
-26.0,50,187.624436
-28.0,50,189.062984
-1.0,50,190.534609
-1.0,50,190.733121
-3.0,50,190.951024
-3.0,50,191.17285
-2.0,50,191.406121
-1.0,50,191.634703
-3.0,50,191.815159
-3.0,50,191.995852
-2.0,50,192.181416
-2.0,50,192.348341
-10.0,50,192.578821
-20.0,50,193.982682
-15.0,50,195.388832
-12.0,50,196.752984
-15.0,50,198.163345
-17.0,50,199.53569
-18.0,50,200.964369
-11.0,50,202.332508
-17.0,50,203.725123
-22.0,50,205.130529
-2.0,50,206.549507
-3.0,50,206.709889
-2.0,50,206.894541
-2.0,50,207.091195
-2.0,50,207.256043
-2.0,50,207.431716
-1.0,50,207.602811
-1.0,50,207.783329
0.0,50,207.947274
-2.0,50,208.117148
-11.0,50,208.279419
-17.0,50,209.684766
-17.0,50,211.083499
-13.0,50,212.469837
-23.0,50,213.852139
-29.0,50,215.232908
-24.0,50,216.603554
-15.0,50,217.945751
-17.0,50,219.384851
-18.0,50,220.848005
-2.0,50,222.285389
-2.0,50,222.447521
-1.0,50,222.616856
-2.0,50,222.778363
-2.0,50,222.939337
-1.0,50,223.100073
-2.0,50,223.287377
-1.0,50,223.475979
0.0,50,223.635777
-2.0,50,223.798048
-25.0,50,224.024943
-24.0,50,225.46021
-20.0,50,226.855181
-8.0,50,228.277126
-19.0,50,229.68504
-17.0,50,231.097804
-23.0,50,232.573337
-18.0,50,233.914886
-14.0,50,235.355882
-28.0,50,236.739019
-3.0,50,238.195821
-2.0,50,238.370904
0.0,50,238.524617
0.0,50,238.70522
-1.0,50,238.878025
-2.0,50,239.049451
-2.0,50,239.211039
-3.0,50,239.375605
-2.0,50,239.531954
-1.0,50,239.700303
-9.0,50,239.946829
-16.0,50,241.359324
-19.0,50,242.749408
-13.0,50,244.152147
-27.0,50,245.556703
-14.0,50,246.912201
-19.0,50,248.310461
-28.0,50,249.708859
-12.0,50,251.086482
-22.0,50,252.449081
-2.0,50,253.865186
0.0,50,254.031104
-3.0,50,254.199759
-2.0,50,254.366442
-3.0,50,254.529712
-2.0,50,254.695508
-3.0,50,254.868444
-1.0,50,255.027909
-2.0,50,255.215494
-2.0,50,255.386366
-15.0,50,255.615013
-20.0,50,256.991332
-19.0,50,258.407339
-17.0,50,259.798103
-19.0,50,261.211036
-24.0,50,262.56578
-14.0,50,263.953956
-18.0,50,265.348968
-19.0,50,266.716676
-25.0,50,268.105179
-1.0,50,269.553776
-2.0,50,269.730322
-2.0,50,269.906645
0.0,50,270.074789
-3.0,50,270.244686
-2.0,50,270.419371
-3.0,50,270.595148
-3.0,50,270.786585
-2.0,50,270.955009
-2.0,50,271.112792
-19.0,50,271.30429
