# {"t_start": 1619487627.877634, "env_id": "FetchReach-v1"} 
r,l,t
-50.0,50,1.80949
-50.0,50,3.326452
-41.0,50,4.688018
-24.0,50,6.050108
-50.0,50,7.429719
-6.0,50,8.827579
-25.0,50,10.17516
-50.0,50,11.580655
-9.0,50,12.933007
-18.0,50,14.334143
-9.0,50,15.744365
-2.0,50,15.910994
-50.0,50,16.096893
-50.0,50,16.26051
-50.0,50,16.430784
-3.0,50,16.594758
-50.0,50,16.747948
-12.0,50,16.913662
-50.0,50,17.081106
-16.0,50,17.250669
-50.0,50,17.516859
-23.0,50,18.908079
-24.0,50,20.324173
-50.0,50,21.70094
-9.0,50,23.161024
-50.0,50,24.52989
-8.0,50,25.935922
-13.0,50,27.363388
-8.0,50,28.785252
-26.0,50,30.197457
-50.0,50,31.590199
-29.0,50,31.767352
-25.0,50,31.944486
-16.0,50,32.123091
-50.0,50,32.290278
-14.0,50,32.476041
-3.0,50,32.628869
0.0,50,32.791404
-2.0,50,32.96771
-4.0,50,33.137633
-22.0,50,33.338187
-34.0,50,34.706878
-50.0,50,36.146086
-32.0,50,37.533597
-50.0,50,38.917891
-46.0,50,40.308778
-10.0,50,41.684839
-11.0,50,43.089401
-11.0,50,44.466387
-19.0,50,45.845272
-10.0,50,47.245147
-6.0,50,47.413914
-16.0,50,47.587089
-4.0,50,47.763199
-26.0,50,47.946019
-2.0,50,48.109764
-3.0,50,48.287938
-11.0,50,48.468188
-11.0,50,48.649036
-23.0,50,48.845432
-13.0,50,49.073931
-15.0,50,50.452611
-21.0,50,51.846755
-21.0,50,53.224544
-50.0,50,54.615547
-11.0,50,56.0049
-26.0,50,57.367909
-15.0,50,58.736426
-36.0,50,60.141592
-8.0,50,61.492254
-1.0,50,62.911802
0.0,50,63.070309
0.0,50,63.23251
-3.0,50,63.409105
-13.0,50,63.585867
-1.0,50,63.752161
-7.0,50,63.913339
0.0,50,64.073771
-11.0,50,64.252891
-1.0,50,64.43543
-8.0,50,64.665224
-11.0,50,66.076097
-22.0,50,67.439655
-5.0,50,68.823279
-12.0,50,70.244894
-20.0,50,71.620497
-11.0,50,72.99488
-6.0,50,74.380802
-50.0,50,75.802267
-12.0,50,77.178454
-5.0,50,78.574428
-2.0,50,78.747091
-9.0,50,78.920727
-24.0,50,79.096253
-7.0,50,79.286235
-1.0,50,79.456357
-1.0,50,79.623927
-2.0,50,79.796211
-27.0,50,79.958926
-3.0,50,80.137048
-14.0,50,80.320426
-50.0,50,81.721611
-9.0,50,83.127336
-17.0,50,84.494338
-9.0,50,85.887335
-14.0,50,87.251065
-13.0,50,88.621954
-12.0,50,90.03406
-8.0,50,91.462193
-16.0,50,92.85074
-5.0,50,94.270243
-1.0,50,94.446916
-2.0,50,94.615744
-1.0,50,94.781239
-4.0,50,94.964476
-1.0,50,95.142734
-2.0,50,95.318051
-3.0,50,95.491166
-6.0,50,95.668452
-2.0,50,95.830049
-12.0,50,96.007345
-8.0,50,97.377108
-11.0,50,98.787856
-13.0,50,100.1869
-17.0,50,101.601514
-19.0,50,102.986351
-14.0,50,104.383165
-15.0,50,105.750708
-34.0,50,107.127375
-14.0,50,108.511833
-1.0,50,109.941871
-1.0,50,110.125974
-2.0,50,110.297737
-1.0,50,110.477003
-1.0,50,110.646089
-2.0,50,110.819701
-2.0,50,110.98045
-2.0,50,111.155677
-2.0,50,111.32593
-2.0,50,111.488809
-15.0,50,111.69242
-16.0,50,113.071195
-16.0,50,114.475037
-15.0,50,115.8963
-22.0,50,117.288514
-12.0,50,118.666362
-21.0,50,120.052744
-16.0,50,121.422151
-27.0,50,122.830029
-18.0,50,124.265569
-2.0,50,125.737934
-3.0,50,125.917984
-3.0,50,126.103627
-3.0,50,126.290806
-3.0,50,126.477178
0.0,50,126.657239
-2.0,50,126.830364
-2.0,50,127.012755
-3.0,50,127.20154
-2.0,50,127.354758
-19.0,50,127.538251
-13.0,50,128.954087
-11.0,50,130.383998
-16.0,50,131.749816
-12.0,50,133.127425
-19.0,50,134.51547
-13.0,50,135.907346
-20.0,50,137.261748
-16.0,50,138.673749
-13.0,50,140.056863
-2.0,50,141.506347
-3.0,50,141.670545
-3.0,50,141.85887
-1.0,50,142.017636
-3.0,50,142.192473
-3.0,50,142.355711
-2.0,50,142.522434
0.0,50,142.6871
-1.0,50,142.851148
0.0,50,143.016175
-16.0,50,143.212721
-8.0,50,144.619624
-12.0,50,145.979825
-18.0,50,147.429708
-11.0,50,148.821408
-21.0,50,150.215427
-11.0,50,151.610218
-8.0,50,153.003565
-12.0,50,154.416746
-15.0,50,155.791004
-3.0,50,157.226577
0.0,50,157.388656
-1.0,50,157.553965
-2.0,50,157.715602
0.0,50,157.898315
-2.0,50,158.07337
-3.0,50,158.238808
-3.0,50,158.412377
-3.0,50,158.593466
-3.0,50,158.764622
-19.0,50,158.97382
-12.0,50,160.415852
-20.0,50,161.824555
-18.0,50,163.267444
-15.0,50,164.606781
-22.0,50,166.029113
-17.0,50,167.392192
-9.0,50,168.788308
-9.0,50,170.174487
-15.0,50,171.570326
-1.0,50,172.962293
0.0,50,173.14142
-2.0,50,173.307574
-3.0,50,173.476155
-3.0,50,173.648064
0.0,50,173.830689
-1.0,50,174.042267
-2.0,50,174.21128
-1.0,50,174.383868
-2.0,50,174.552283
-20.0,50,174.7583
-13.0,50,176.209244
-12.0,50,177.599111
-11.0,50,179.128994
-15.0,50,180.624878
-12.0,50,182.071457
-11.0,50,183.494053
-20.0,50,184.972203
-18.0,50,186.344567
-18.0,50,187.780182
0.0,50,189.251522
0.0,50,189.454665
-2.0,50,189.694458
-2.0,50,189.921342
-3.0,50,190.162436
-2.0,50,190.386332
-1.0,50,190.557408
-2.0,50,190.740535
-3.0,50,190.918874
-2.0,50,191.084842
-19.0,50,191.299094
-15.0,50,192.690968
-19.0,50,194.125323
-22.0,50,195.488287
-24.0,50,196.879026
-10.0,50,198.281376
-18.0,50,199.682855
-12.0,50,201.054635
-16.0,50,202.451282
-21.0,50,203.85164
-2.0,50,205.279759
0.0,50,205.437922
-1.0,50,205.607222
-1.0,50,205.782634
-2.0,50,205.974376
-3.0,50,206.156688
-2.0,50,206.331261
-2.0,50,206.503543
-2.0,50,206.673064
-2.0,50,206.835255
-26.0,50,207.019349
-18.0,50,208.415216
-23.0,50,209.806282
-21.0,50,211.193106
-10.0,50,212.572922
-14.0,50,213.945165
-23.0,50,215.33659
-26.0,50,216.68747
-11.0,50,218.101822
-19.0,50,219.55882
0.0,50,220.992063
-3.0,50,221.174242
-3.0,50,221.365895
-2.0,50,221.550335
-3.0,50,221.721868
-3.0,50,221.914889
-3.0,50,222.078494
-2.0,50,222.245569
-2.0,50,222.424588
0.0,50,222.57665
-22.0,50,222.765021
-25.0,50,224.180402
-17.0,50,225.581192
-14.0,50,227.002296
-20.0,50,228.432894
-17.0,50,229.839711
-22.0,50,231.260104
-19.0,50,232.633506
-12.0,50,234.062187
-18.0,50,235.461467
0.0,50,236.917131
-1.0,50,237.094887
-3.0,50,237.273848
-3.0,50,237.432461
-3.0,50,237.605674
-3.0,50,237.772786
-3.0,50,237.95098
-3.0,50,238.138671
0.0,50,238.315188
-1.0,50,238.483819
-20.0,50,238.64399
-21.0,50,240.065389
-17.0,50,241.485163
-21.0,50,242.857548
-19.0,50,244.268529
-14.0,50,245.631381
-17.0,50,247.035028
-20.0,50,248.421292
-11.0,50,249.809131
-18.0,50,251.205182
0.0,50,252.575461
-3.0,50,252.745346
-3.0,50,252.902729
-2.0,50,253.065952
0.0,50,253.219358
-3.0,50,253.404557
-2.0,50,253.562817
-3.0,50,253.72458
0.0,50,253.892391
-1.0,50,254.058415
-24.0,50,254.328074
-19.0,50,255.71665
-19.0,50,257.134162
-15.0,50,258.513806
-26.0,50,259.927213
-19.0,50,261.302917
-18.0,50,262.677815
-21.0,50,264.078686
-21.0,50,265.42926
-22.0,50,266.816305
-3.0,50,268.286815
0.0,50,268.455138
-3.0,50,268.599189
-1.0,50,268.766073
0.0,50,268.932757
-1.0,50,269.103598
-1.0,50,269.274918
-3.0,50,269.441376
-2.0,50,269.603709
-3.0,50,269.776355
-16.0,50,270.014142
-20.0,50,271.426999
-16.0,50,272.876562
-21.0,50,274.24754
-26.0,50,275.659684
-14.0,50,277.061272
-14.0,50,278.475635
-17.0,50,279.835081
-25.0,50,281.232622
-18.0,50,282.613692
-2.0,50,284.059825
-3.0,50,284.249571
0.0,50,284.417687
0.0,50,284.595473
-1.0,50,284.769222
-1.0,50,284.941325
-2.0,50,285.102339
-3.0,50,285.265672
-1.0,50,285.444356
0.0,50,285.613394
-18.0,50,285.793142
-27.0,50,287.191305
-15.0,50,288.625096
-26.0,50,290.030547
-24.0,50,291.4338
-21.0,50,292.856832
-24.0,50,294.274802
-23.0,50,295.707477
-22.0,50,297.111042
-15.0,50,298.54677
-3.0,50,299.91541
0.0,50,300.09339
-3.0,50,300.273741
0.0,50,300.450626
-2.0,50,300.624142
-1.0,50,300.792752
-1.0,50,300.964501
-2.0,50,301.136261
-3.0,50,301.314718
-2.0,50,301.481796
-13.0,50,301.652794
-19.0,50,303.14622
-28.0,50,304.552152
-17.0,50,305.918887
-8.0,50,307.277536
-24.0,50,308.657666
-17.0,50,310.146876
-19.0,50,311.570249
-21.0,50,312.960216
-11.0,50,314.368494
0.0,50,315.733121
-3.0,50,315.917573
-3.0,50,316.102879
-3.0,50,316.277212
-2.0,50,316.451313
-3.0,50,316.638256
-1.0,50,316.816059
-2.0,50,316.982331
-2.0,50,317.155331
-3.0,50,317.318154
-12.0,50,317.502929
-13.0,50,318.853656
-16.0,50,320.297166
-15.0,50,321.722536
-30.0,50,323.084819
-17.0,50,324.486232
-18.0,50,325.858961
-19.0,50,327.256119
-18.0,50,328.655618
-14.0,50,330.002504
-2.0,50,331.362569
-2.0,50,331.534666
-1.0,50,331.711019
-2.0,50,331.886533
-3.0,50,332.057764
-2.0,50,332.223897
-3.0,50,332.392663
0.0,50,332.573535
-1.0,50,332.743165
-2.0,50,332.908377
-19.0,50,333.102717
-22.0,50,334.497733
-16.0,50,335.900322
-21.0,50,337.256093
-26.0,50,338.624689
-13.0,50,340.030533
-26.0,50,341.421963
-10.0,50,342.800789
-18.0,50,344.203033
-17.0,50,345.583273
-2.0,50,346.976377
-2.0,50,347.149771
-1.0,50,347.308603
-2.0,50,347.484167
0.0,50,347.652017
-2.0,50,347.817907
-2.0,50,347.992805
-2.0,50,348.158208
-3.0,50,348.326809
-2.0,50,348.499399
-24.0,50,348.71868
-29.0,50,350.148462
-23.0,50,351.51406
-16.0,50,352.885592
-13.0,50,354.313637
-17.0,50,355.711817
-24.0,50,357.09375
-17.0,50,358.468234
-28.0,50,359.847009
-29.0,50,361.221378
-1.0,50,362.632315
-3.0,50,362.794482
-3.0,50,362.971341
-2.0,50,363.14782
-2.0,50,363.321028
-1.0,50,363.48507
-2.0,50,363.673743
-2.0,50,363.852119
-2.0,50,364.030988
-2.0,50,364.189224
-20.0,50,364.38723
-16.0,50,365.790466
-28.0,50,367.223897
-28.0,50,368.666663
-20.0,50,370.041168
-16.0,50,371.471455
-18.0,50,372.839264
-27.0,50,374.210943
-17.0,50,375.597126
-13.0,50,377.044521
-3.0,50,378.428783
-3.0,50,378.603146
-1.0,50,378.775328
-2.0,50,378.947872
-1.0,50,379.119956
-1.0,50,379.273991
0.0,50,379.437681
0.0,50,379.593385
-2.0,50,379.755505
0.0,50,379.900712
-17.0,50,380.161978
-15.0,50,381.591316
-17.0,50,383.027451
-22.0,50,384.411229
-13.0,50,385.839104
-23.0,50,387.196776
-18.0,50,388.581285
-26.0,50,389.988974
-15.0,50,391.358455
-25.0,50,392.777459
-3.0,50,394.217261
-3.0,50,394.389814
-2.0,50,394.552414
-1.0,50,394.734569
-3.0,50,394.898252
-2.0,50,395.066112
-2.0,50,395.23288
-2.0,50,395.402755
-2.0,50,395.570377
-2.0,50,395.744989
-19.0,50,395.989966
-18.0,50,397.357446
-15.0,50,398.748966
-11.0,50,400.190865
-8.0,50,401.614254
-12.0,50,403.024482
-11.0,50,404.39526
-19.0,50,405.857815
-29.0,50,407.257482
-16.0,50,408.654242
-1.0,50,410.061914
-1.0,50,410.224076
0.0,50,410.407662
-1.0,50,410.575952
-2.0,50,410.738345
-1.0,50,410.918909
-1.0,50,411.104059
-2.0,50,411.275756
-1.0,50,411.455434
-1.0,50,411.624853
-21.0,50,411.81332
-21.0,50,413.197519
-10.0,50,414.609604
-7.0,50,416.027153
-18.0,50,417.428162
-22.0,50,418.835388
-11.0,50,420.219651
-26.0,50,421.634757
-12.0,50,422.98409
-12.0,50,424.424314
-2.0,50,425.831651
0.0,50,426.004878
0.0,50,426.171079
-2.0,50,426.352253
-1.0,50,426.541533
-1.0,50,426.720781
-2.0,50,426.886643
-1.0,50,427.064038
-2.0,50,427.232039
-2.0,50,427.395688
-18.0,50,427.565706
-19.0,50,428.947675
-25.0,50,430.354986
-18.0,50,431.741432
-25.0,50,433.154323
-12.0,50,434.528357
-18.0,50,435.941402
-15.0,50,437.300954
-25.0,50,438.68057
-18.0,50,440.122482
-1.0,50,441.492018
-2.0,50,441.653093
-2.0,50,441.824176
-2.0,50,441.994081
-2.0,50,442.169492
-3.0,50,442.352252
-2.0,50,442.526153
-2.0,50,442.686459
-1.0,50,442.844947
-1.0,50,443.022706
-21.0,50,443.2341
-17.0,50,444.675861
-13.0,50,446.094132
-25.0,50,447.50497
-16.0,50,448.912136
-17.0,50,450.291795
-20.0,50,451.647504
-23.0,50,453.076374
-19.0,50,454.48689
-28.0,50,455.899038
-2.0,50,457.332495
-1.0,50,457.517935
0.0,50,457.677148
-1.0,50,457.846448
-3.0,50,458.025647
-2.0,50,458.193699
-3.0,50,458.366443
-3.0,50,458.516939
-1.0,50,458.690751
-3.0,50,458.868378
-27.0,50,459.089875
-32.0,50,460.472408
-14.0,50,461.890599
-25.0,50,463.299705
-20.0,50,464.677407
-12.0,50,466.043705
-21.0,50,467.444991
-16.0,50,468.850765
-16.0,50,470.278435
-17.0,50,471.636556
-2.0,50,473.063466
-1.0,50,473.223013
-2.0,50,473.401554
-2.0,50,473.573093
-2.0,50,473.74266
-3.0,50,473.913646
0.0,50,474.08139
-1.0,50,474.244769
-1.0,50,474.42109
-2.0,50,474.593671
-18.0,50,474.813493
-27.0,50,476.222863
-24.0,50,477.613925
-25.0,50,479.010059
-32.0,50,480.406254
-16.0,50,481.786602
-8.0,50,483.179997
-24.0,50,484.60956
-13.0,50,485.964658
-17.0,50,487.378351
-3.0,50,488.76765
-2.0,50,488.931853
-3.0,50,489.10427
-1.0,50,489.299318
-3.0,50,489.464129
-1.0,50,489.640636
-3.0,50,489.812393
-3.0,50,489.976169
-2.0,50,490.144366
-3.0,50,490.302734
-25.0,50,490.516624
-16.0,50,491.93491
-16.0,50,493.328408
-21.0,50,494.696228
-16.0,50,496.078454
-22.0,50,497.453047
-14.0,50,498.860615
-14.0,50,500.257858
-25.0,50,501.624889
-21.0,50,503.061007
-3.0,50,504.511822
-2.0,50,504.675637
-2.0,50,504.845729
-3.0,50,505.007775
0.0,50,505.183353
-2.0,50,505.357779
-2.0,50,505.533134
-2.0,50,505.700829
-2.0,50,505.855427
0.0,50,506.019793
-23.0,50,506.248577
-7.0,50,507.648389
-25.0,50,509.071724
-19.0,50,510.486908
-16.0,50,511.886389
-16.0,50,513.242226
-23.0,50,514.614662
-11.0,50,515.981363
-16.0,50,517.414463
-16.0,50,518.762889
0.0,50,520.183434
0.0,50,520.359129
-2.0,50,520.548918
-2.0,50,520.720244
-2.0,50,520.887328
-2.0,50,521.064048
-3.0,50,521.233958
-3.0,50,521.408429
-2.0,50,521.577603
-2.0,50,521.741554
-23.0,50,521.919939
-17.0,50,523.279418
-17.0,50,524.68872
-11.0,50,526.050544
-25.0,50,527.480585
-14.0,50,528.866411
-27.0,50,530.279356
-24.0,50,531.651803
-13.0,50,533.063244
-18.0,50,534.437172
-3.0,50,535.869499
-2.0,50,536.044644
-3.0,50,536.212251
-2.0,50,536.375255
-2.0,50,536.548568
-2.0,50,536.712809
-2.0,50,536.873353
-2.0,50,537.063003
-3.0,50,537.237996
0.0,50,537.404583
-13.0,50,537.623546
-19.0,50,539.004523
-17.0,50,540.378388
-21.0,50,541.774433
-8.0,50,543.196233
-15.0,50,544.512701
-20.0,50,545.993194
-26.0,50,547.390791
-14.0,50,548.770876
-23.0,50,550.163282
-2.0,50,551.506797
-2.0,50,551.6766
-1.0,50,551.839268
-1.0,50,552.01551
-1.0,50,552.182581
-3.0,50,552.359784
-2.0,50,552.521688
-1.0,50,552.695941
-2.0,50,552.885346
-3.0,50,553.050327
-12.0,50,553.256118
-23.0,50,554.63348
-21.0,50,555.995106
-12.0,50,557.420271
-22.0,50,558.770719
-21.0,50,560.149397
-11.0,50,561.542014
-15.0,50,562.926136
-29.0,50,564.361029
-15.0,50,565.712112
-2.0,50,567.071811
0.0,50,567.233573
