# {"t_start": 1619487626.9865491, "env_id": "FetchReach-v1"} 
r,l,t
-50.0,50,2.709562
-50.0,50,4.204794
-46.0,50,5.585505
-17.0,50,6.945859
-5.0,50,8.333099
-13.0,50,9.693015
-14.0,50,11.070185
-27.0,50,12.470686
-4.0,50,13.816263
-13.0,50,15.203816
0.0,50,16.608219
-50.0,50,16.782431
-25.0,50,16.966963
-50.0,50,17.144637
0.0,50,17.318687
-8.0,50,17.496022
-21.0,50,17.679675
-9.0,50,17.855195
-1.0,50,18.029677
-12.0,50,18.187208
-10.0,50,18.403921
-30.0,50,19.802413
-50.0,50,21.211708
-14.0,50,22.590906
-2.0,50,24.064113
-39.0,50,25.406309
-50.0,50,26.819341
-28.0,50,28.240707
-6.0,50,29.685542
-50.0,50,31.061686
-50.0,50,32.469445
0.0,50,32.645746
-19.0,50,32.81952
-4.0,50,33.002399
-22.0,50,33.178949
-15.0,50,33.343868
0.0,50,33.524527
-10.0,50,33.71856
-50.0,50,33.896489
0.0,50,34.04791
-4.0,50,34.227554
-50.0,50,35.611443
-17.0,50,37.050986
-20.0,50,38.42539
-35.0,50,39.811715
-36.0,50,41.201704
-44.0,50,42.578142
-16.0,50,43.976668
-8.0,50,45.364627
-22.0,50,46.754243
-8.0,50,48.150527
-12.0,50,48.317735
-13.0,50,48.476774
0.0,50,48.630769
-12.0,50,48.802755
-7.0,50,48.971098
0.0,50,49.138262
-10.0,50,49.312935
-7.0,50,49.489755
-5.0,50,49.682257
-15.0,50,49.965316
-50.0,50,51.363625
-12.0,50,52.751657
-7.0,50,54.117543
-5.0,50,55.516869
-7.0,50,56.885074
-18.0,50,58.270707
-9.0,50,59.635325
-29.0,50,61.033767
-8.0,50,62.383224
-4.0,50,63.807993
-3.0,50,63.983463
-4.0,50,64.149894
-1.0,50,64.32818
-1.0,50,64.499131
-5.0,50,64.6846
-3.0,50,64.867153
0.0,50,65.047687
-4.0,50,65.228656
-2.0,50,65.380225
-10.0,50,65.555187
-23.0,50,66.960474
-7.0,50,68.324764
-16.0,50,69.708901
-10.0,50,71.11542
-11.0,50,72.501189
-12.0,50,73.886181
-16.0,50,75.275008
-16.0,50,76.693533
-22.0,50,78.080222
-4.0,50,79.492465
-12.0,50,79.663366
-3.0,50,79.842697
0.0,50,79.999859
-1.0,50,80.175048
-1.0,50,80.346406
-1.0,50,80.521473
-1.0,50,80.691453
-3.0,50,80.867708
-4.0,50,81.028012
-8.0,50,81.213061
-7.0,50,82.628689
-10.0,50,84.020231
-13.0,50,85.39324
-17.0,50,86.774692
-10.0,50,88.155896
-16.0,50,89.534969
-14.0,50,90.927014
-21.0,50,92.350406
-18.0,50,93.751809
-3.0,50,95.162748
-2.0,50,95.330168
-1.0,50,95.500627
-2.0,50,95.657229
-2.0,50,95.817948
-1.0,50,95.992192
-4.0,50,96.173487
-1.0,50,96.338107
0.0,50,96.498968
0.0,50,96.652861
-15.0,50,96.898857
-11.0,50,98.269487
-19.0,50,99.686632
-10.0,50,101.072701
-20.0,50,102.50366
-19.0,50,103.872635
-7.0,50,105.278763
-11.0,50,106.635992
-16.0,50,108.030699
-13.0,50,109.426955
-2.0,50,110.829046
-1.0,50,110.993689
-2.0,50,111.145794
-2.0,50,111.314902
-1.0,50,111.491802
-7.0,50,111.668451
-3.0,50,111.837081
-1.0,50,112.002105
0.0,50,112.195114
-2.0,50,112.356878
-22.0,50,112.570228
-17.0,50,113.976012
-17.0,50,115.378862
-14.0,50,116.787102
-11.0,50,118.171991
-12.0,50,119.554631
-16.0,50,120.926543
-16.0,50,122.313279
-9.0,50,123.724275
-11.0,50,125.168818
-1.0,50,126.626999
0.0,50,126.794384
-2.0,50,126.972711
-2.0,50,127.161884
-3.0,50,127.343281
-1.0,50,127.521093
-1.0,50,127.688564
-2.0,50,127.861329
0.0,50,128.025988
-2.0,50,128.190459
-23.0,50,128.420495
-11.0,50,129.824049
-8.0,50,131.261949
-18.0,50,132.648815
-32.0,50,134.028527
-10.0,50,135.40507
-14.0,50,136.789652
-12.0,50,138.150088
-15.0,50,139.568544
-16.0,50,140.947806
-3.0,50,142.359078
-1.0,50,142.516432
-3.0,50,142.68969
-3.0,50,142.860813
0.0,50,143.02998
-1.0,50,143.19603
-3.0,50,143.362068
-3.0,50,143.525966
-2.0,50,143.718168
-2.0,50,143.886018
-16.0,50,144.108221
-15.0,50,145.497906
-13.0,50,146.890261
-15.0,50,148.313388
-20.0,50,149.702532
-21.0,50,151.0983
-20.0,50,152.506239
-18.0,50,153.905413
-14.0,50,155.294683
-12.0,50,156.689442
0.0,50,158.112226
-3.0,50,158.279607
-2.0,50,158.448807
-2.0,50,158.625398
-2.0,50,158.812578
-2.0,50,158.98215
-2.0,50,159.153309
-2.0,50,159.32276
0.0,50,159.499502
-3.0,50,159.685009
-15.0,50,159.883898
-21.0,50,161.289629
-17.0,50,162.71948
-25.0,50,164.141823
-16.0,50,165.497308
-17.0,50,166.917206
-12.0,50,168.289694
-18.0,50,169.664288
-18.0,50,171.060514
-18.0,50,172.455444
-3.0,50,173.842728
-2.0,50,174.008808
-2.0,50,174.158979
-1.0,50,174.330947
-2.0,50,174.503992
-1.0,50,174.672884
-1.0,50,174.870276
-3.0,50,175.073813
-3.0,50,175.251182
-3.0,50,175.428171
-19.0,50,175.650403
-25.0,50,177.104941
-20.0,50,178.508045
-8.0,50,180.014425
-18.0,50,181.505891
-17.0,50,182.95656
-8.0,50,184.377695
-15.0,50,185.855775
-15.0,50,187.235868
-17.0,50,188.675116
-3.0,50,190.132652
-1.0,50,190.356714
0.0,50,190.590222
-2.0,50,190.810171
0.0,50,191.049688
-3.0,50,191.280497
-2.0,50,191.465141
-1.0,50,191.65929
-1.0,50,191.826753
-1.0,50,191.98877
-20.0,50,192.210523
-14.0,50,193.589591
-21.0,50,195.012961
-13.0,50,196.374388
-16.0,50,197.790105
-18.0,50,199.163303
-10.0,50,200.56253
-29.0,50,201.93779
-13.0,50,203.334736
-17.0,50,204.730284
-2.0,50,206.171212
-3.0,50,206.345973
-2.0,50,206.516726
-2.0,50,206.693354
-1.0,50,206.859434
-2.0,50,207.022177
-3.0,50,207.183192
-3.0,50,207.351978
-2.0,50,207.53891
-2.0,50,207.701381
-14.0,50,207.893402
-18.0,50,209.300827
-25.0,50,210.674675
-21.0,50,212.087041
-18.0,50,213.462614
-19.0,50,214.827481
-21.0,50,216.235057
-18.0,50,217.584703
-15.0,50,218.972663
-16.0,50,220.447782
-1.0,50,221.895473
-1.0,50,222.057158
-2.0,50,222.221121
0.0,50,222.399024
-3.0,50,222.582984
-3.0,50,222.764072
-2.0,50,222.9305
-3.0,50,223.121302
-1.0,50,223.293436
-2.0,50,223.442944
-21.0,50,223.627465
-23.0,50,225.063424
-12.0,50,226.474493
-17.0,50,227.895266
-22.0,50,229.320585
-9.0,50,230.714636
-17.0,50,232.161803
-9.0,50,233.520536
-17.0,50,234.965733
-13.0,50,236.364505
-2.0,50,237.803233
-1.0,50,237.968704
-2.0,50,238.135005
-2.0,50,238.320091
-2.0,50,238.506498
-2.0,50,238.675313
-2.0,50,238.853899
-1.0,50,239.023743
-1.0,50,239.207424
-3.0,50,239.379404
