# {"t_start": 1619487626.4355307, "env_id": "FetchReach-v1"} 
r,l,t
-48.0,50,3.218112
-47.0,50,4.759957
-43.0,50,6.128381
-24.0,50,7.50021
-6.0,50,8.890477
-3.0,50,10.24475
-24.0,50,11.620043
-35.0,50,13.015224
-6.0,50,14.376532
-30.0,50,15.764108
-1.0,50,17.181643
-50.0,50,17.364168
-50.0,50,17.538977
-16.0,50,17.694216
-8.0,50,17.856419
-3.0,50,18.001678
-22.0,50,18.156107
-16.0,50,18.332495
-7.0,50,18.501344
-46.0,50,18.66869
-20.0,50,18.955588
-22.0,50,20.336071
-26.0,50,21.766573
-16.0,50,23.153805
-13.0,50,24.603789
-37.0,50,25.965831
-9.0,50,27.370767
-5.0,50,28.792961
-27.0,50,30.221264
-30.0,50,31.649115
-8.0,50,33.00582
-19.0,50,33.171309
-11.0,50,33.352788
-7.0,50,33.533684
-17.0,50,33.710588
-6.0,50,33.877641
-13.0,50,34.07049
-17.0,50,34.262444
0.0,50,34.43851
-4.0,50,34.584255
-17.0,50,34.763326
-50.0,50,36.165007
-20.0,50,37.601977
-13.0,50,38.96981
-50.0,50,40.364824
-37.0,50,41.753941
-45.0,50,43.138143
-14.0,50,44.532109
-8.0,50,45.929725
-9.0,50,47.293948
-17.0,50,48.706918
-4.0,50,48.881591
-1.0,50,49.044906
-6.0,50,49.229797
-15.0,50,49.409249
-8.0,50,49.574919
0.0,50,49.762705
-1.0,50,49.93005
-7.0,50,50.121246
0.0,50,50.284456
-32.0,50,50.51573
-21.0,50,51.928024
-20.0,50,53.282034
-20.0,50,54.678475
-35.0,50,56.054821
-14.0,50,57.44123
-22.0,50,58.798698
-6.0,50,60.184305
-8.0,50,61.572793
-7.0,50,62.942411
-1.0,50,64.35545
-4.0,50,64.511821
-1.0,50,64.683405
-2.0,50,64.848024
-1.0,50,65.02832
0.0,50,65.193423
-4.0,50,65.345988
-17.0,50,65.525161
-7.0,50,65.692138
-11.0,50,65.870068
-50.0,50,66.101082
-19.0,50,67.512217
-18.0,50,68.905916
-12.0,50,70.256173
-4.0,50,71.672254
-21.0,50,73.049537
-15.0,50,74.446528
-14.0,50,75.826322
-11.0,50,77.244637
-7.0,50,78.630965
0.0,50,80.026433
-2.0,50,80.194467
-1.0,50,80.377
-2.0,50,80.542914
-8.0,50,80.705977
-3.0,50,80.869832
-4.0,50,81.047197
-2.0,50,81.218285
-2.0,50,81.380538
0.0,50,81.539649
-24.0,50,81.765733
-50.0,50,83.186038
-15.0,50,84.57387
-16.0,50,85.935022
-10.0,50,87.342919
-10.0,50,88.707962
-9.0,50,90.087175
-10.0,50,91.461256
-12.0,50,92.894287
-11.0,50,94.299769
-3.0,50,95.72223
-3.0,50,95.901675
-2.0,50,96.06584
-2.0,50,96.246306
-2.0,50,96.427202
-1.0,50,96.596297
-1.0,50,96.768724
0.0,50,96.941236
-1.0,50,97.103379
-2.0,50,97.262767
-15.0,50,97.453606
-9.0,50,98.809402
-13.0,50,100.251202
-11.0,50,101.613353
-5.0,50,103.053164
-12.0,50,104.429453
-10.0,50,105.826509
-14.0,50,107.19055
-19.0,50,108.568336
-13.0,50,109.954226
-2.0,50,111.36622
-1.0,50,111.542455
-2.0,50,111.711492
-2.0,50,111.877243
-4.0,50,112.058591
0.0,50,112.216789
-3.0,50,112.395621
-3.0,50,112.570906
-50.0,50,112.72236
-1.0,50,112.885935
-16.0,50,113.122453
-17.0,50,114.517321
-12.0,50,115.929636
-7.0,50,117.339884
-12.0,50,118.718924
-23.0,50,120.097059
-6.0,50,121.49842
-16.0,50,122.871172
-14.0,50,124.267721
-11.0,50,125.715528
-2.0,50,127.198001
-1.0,50,127.373791
-3.0,50,127.542907
-3.0,50,127.72715
-2.0,50,127.893381
-1.0,50,128.080384
-2.0,50,128.26753
-2.0,50,128.440635
-2.0,50,128.603667
0.0,50,128.774001
-14.0,50,128.979025
-15.0,50,130.384758
-12.0,50,131.81356
-12.0,50,133.175129
-19.0,50,134.580395
-10.0,50,135.935578
-7.0,50,137.33417
-16.0,50,138.703169
-16.0,50,140.106979
-11.0,50,141.519379
-1.0,50,142.931638
-2.0,50,143.11498
-1.0,50,143.292613
-3.0,50,143.467545
-1.0,50,143.636115
-2.0,50,143.805189
-3.0,50,143.977975
0.0,50,144.149806
-3.0,50,144.318243
-2.0,50,144.46316
-15.0,50,144.638737
-17.0,50,146.051662
-14.0,50,147.428566
-22.0,50,148.881917
-24.0,50,150.25762
-20.0,50,151.645667
-18.0,50,153.056839
-19.0,50,154.438162
-13.0,50,155.869515
-12.0,50,157.251248
-3.0,50,158.674033
-2.0,50,158.84126
-2.0,50,159.023082
-3.0,50,159.194522
-1.0,50,159.358423
-1.0,50,159.526699
-1.0,50,159.702873
-1.0,50,159.875647
-3.0,50,160.046362
-1.0,50,160.219593
-14.0,50,160.437492
-16.0,50,161.852607
-17.0,50,163.28216
-18.0,50,164.704766
-17.0,50,166.034177
-18.0,50,167.47881
-13.0,50,168.839649
-15.0,50,170.223611
-15.0,50,171.627547
-20.0,50,173.007966
-2.0,50,174.418876
-1.0,50,174.590825
-1.0,50,174.759865
-3.0,50,174.960348
0.0,50,175.130275
0.0,50,175.311855
-3.0,50,175.520894
-2.0,50,175.691071
-3.0,50,175.863826
-3.0,50,176.022857
-17.0,50,176.205074
-11.0,50,177.662578
-18.0,50,179.035609
-16.0,50,180.557159
-12.0,50,182.07262
-17.0,50,183.496938
-14.0,50,184.933692
-19.0,50,186.400944
-10.0,50,187.785192
-16.0,50,189.23649
-3.0,50,190.689764
0.0,50,190.9084
-3.0,50,191.122272
-2.0,50,191.356552
-2.0,50,191.575189
-3.0,50,191.804139
-3.0,50,191.990447
-2.0,50,192.146246
-2.0,50,192.311914
-3.0,50,192.478957
-25.0,50,192.737322
-28.0,50,194.132433
-18.0,50,195.568248
-19.0,50,196.945925
-27.0,50,198.333148
-20.0,50,199.720624
-14.0,50,201.131995
-24.0,50,202.499197
-8.0,50,203.904344
-11.0,50,205.288205
-2.0,50,206.7174
-2.0,50,206.899088
-3.0,50,207.06593
-2.0,50,207.221807
-2.0,50,207.394681
-1.0,50,207.574131
-1.0,50,207.758634
-2.0,50,207.928792
-1.0,50,208.093647
0.0,50,208.265085
-20.0,50,208.452183
-11.0,50,209.840978
-18.0,50,211.209412
-18.0,50,212.630968
-15.0,50,214.015409
-30.0,50,215.386798
-23.0,50,216.784463
-14.0,50,218.114391
-8.0,50,219.529013
-14.0,50,221.006969
-2.0,50,222.441422
-3.0,50,222.602988
-3.0,50,222.774927
-2.0,50,222.940346
-1.0,50,223.118824
0.0,50,223.282296
-2.0,50,223.444078
-2.0,50,223.62001
-1.0,50,223.797173
-3.0,50,223.968637
-14.0,50,224.185379
-12.0,50,225.615976
-31.0,50,227.021815
-17.0,50,228.439427
-18.0,50,229.863295
-10.0,50,231.268419
-20.0,50,232.72993
-16.0,50,234.075295
-22.0,50,235.498544
-23.0,50,236.908236
-2.0,50,238.364868
-2.0,50,238.520149
-3.0,50,238.687814
-1.0,50,238.868994
0.0,50,239.039102
-2.0,50,239.213574
-1.0,50,239.380543
-1.0,50,239.562886
-1.0,50,239.737335
-1.0,50,239.910583
-20.0,50,240.09345
-17.0,50,241.498577
-16.0,50,242.907552
-11.0,50,244.312224
-14.0,50,245.725214
-12.0,50,247.06945
-14.0,50,248.484657
-23.0,50,249.8605
-16.0,50,251.266528
-18.0,50,252.638947
-3.0,50,254.025234
-1.0,50,254.191477
-3.0,50,254.361582
-2.0,50,254.535001
-1.0,50,254.700486
-3.0,50,254.864802
-3.0,50,255.053228
-2.0,50,255.216433
-1.0,50,255.406718
-2.0,50,255.569442
-17.0,50,255.795424
-16.0,50,257.163017
-23.0,50,258.560436
-21.0,50,259.959204
-17.0,50,261.373299
-22.0,50,262.727595
-13.0,50,264.107365
-21.0,50,265.524514
-28.0,50,266.877046
-28.0,50,268.266738
-2.0,50,269.70369
-2.0,50,269.88378
-3.0,50,270.06522
0.0,50,270.237029
0.0,50,270.401167
-1.0,50,270.566523
-1.0,50,270.729991
-2.0,50,270.899161
-1.0,50,271.072855
-1.0,50,271.241323
-17.0,50,271.466256
-15.0,50,272.889614
-21.0,50,274.328519
-17.0,50,275.699824
-16.0,50,277.091982
-14.0,50,278.493441
-24.0,50,279.907852
-19.0,50,281.28966
-15.0,50,282.675226
-17.0,50,284.058382
0.0,50,285.525912
-2.0,50,285.706163
-3.0,50,285.875832
-3.0,50,286.048787
-1.0,50,286.223066
-1.0,50,286.393313
-2.0,50,286.549822
-3.0,50,286.719836
-3.0,50,286.887426
-3.0,50,287.049988
-20.0,50,287.242135
-11.0,50,288.642207
-17.0,50,290.054857
-18.0,50,291.473751
-24.0,50,292.891587
-28.0,50,294.298553
-13.0,50,295.714968
-22.0,50,297.135688
-10.0,50,298.551129
-9.0,50,299.974475
-2.0,50,301.358411
-2.0,50,301.523743
-2.0,50,301.698364
0.0,50,301.866111
-3.0,50,302.041552
-2.0,50,302.219553
-3.0,50,302.40273
-3.0,50,302.577092
-2.0,50,302.747297
-3.0,50,302.903166
-16.0,50,303.095111
-20.0,50,304.587974
-20.0,50,305.988395
-20.0,50,307.362497
-16.0,50,308.71694
-25.0,50,310.088435
-14.0,50,311.598552
-24.0,50,313.009852
-12.0,50,314.423215
-18.0,50,315.795097
-2.0,50,317.208332
-2.0,50,317.370106
-1.0,50,317.55461
-3.0,50,317.726343
-2.0,50,317.892478
-2.0,50,318.053312
-2.0,50,318.20965
-2.0,50,318.370244
-2.0,50,318.540168
-2.0,50,318.721371
