# {"t_start": 1619487626.006927, "env_id": "FetchReach-v1"} 
r,l,t
-50.0,50,3.687678
-50.0,50,5.193618
-49.0,50,6.55505
-31.0,50,7.932038
-33.0,50,9.319566
-10.0,50,10.682691
0.0,50,12.038646
-50.0,50,13.449326
-36.0,50,14.821233
-50.0,50,16.19394
-50.0,50,17.591251
-1.0,50,17.75862
0.0,50,17.917963
-15.0,50,18.112564
-2.0,50,18.276181
-50.0,50,18.443979
-50.0,50,18.617999
-25.0,50,18.770031
-50.0,50,18.958491
-16.0,50,19.122697
-41.0,50,19.374567
-50.0,50,20.767132
-20.0,50,22.195999
-5.0,50,23.590483
-22.0,50,25.021471
-7.0,50,26.400743
-16.0,50,27.810058
-50.0,50,29.224181
-50.0,50,30.663424
-9.0,50,32.064745
-9.0,50,33.437986
-23.0,50,33.612444
0.0,50,33.783941
-10.0,50,33.956922
-17.0,50,34.122596
-17.0,50,34.294207
-21.0,50,34.464972
-12.0,50,34.630269
0.0,50,34.809302
-49.0,50,34.977917
-50.0,50,35.21325
-22.0,50,36.581971
-12.0,50,38.035756
-29.0,50,39.412691
-50.0,50,40.780372
-11.0,50,42.188239
-8.0,50,43.549955
-15.0,50,44.97063
-13.0,50,46.349945
-5.0,50,47.721806
-8.0,50,49.121904
-5.0,50,49.296691
-50.0,50,49.476456
-10.0,50,49.657498
-15.0,50,49.837056
0.0,50,50.02228
-13.0,50,50.197447
-5.0,50,50.368496
-13.0,50,50.539348
-1.0,50,50.697133
-10.0,50,50.935476
-22.0,50,52.326232
-17.0,50,53.729571
-45.0,50,55.086495
-13.0,50,56.500654
-15.0,50,57.861576
-44.0,50,59.243516
-12.0,50,60.601842
-29.0,50,62.005471
-9.0,50,63.37723
-5.0,50,64.773324
-28.0,50,64.964503
-1.0,50,65.139422
-4.0,50,65.304919
-7.0,50,65.47271
-2.0,50,65.642423
-8.0,50,65.811677
-13.0,50,65.972344
-1.0,50,66.135312
-9.0,50,66.296015
-40.0,50,66.540642
-15.0,50,67.93504
-9.0,50,69.303728
-9.0,50,70.685476
-25.0,50,72.106019
-11.0,50,73.482146
-18.0,50,74.858503
-7.0,50,76.263164
-10.0,50,77.676778
-16.0,50,79.063654
-2.0,50,80.457903
-5.0,50,80.63147
-1.0,50,80.818466
0.0,50,80.980772
-18.0,50,81.137381
0.0,50,81.31018
-2.0,50,81.481007
-4.0,50,81.649256
-2.0,50,81.816059
-2.0,50,81.975221
-17.0,50,82.198112
-25.0,50,83.610502
-23.0,50,84.986574
-14.0,50,86.378419
-20.0,50,87.754829
-46.0,50,89.135022
-13.0,50,90.529617
-13.0,50,91.894185
-15.0,50,93.329766
-15.0,50,94.731472
-6.0,50,96.131298
-2.0,50,96.298337
-2.0,50,96.474023
-1.0,50,96.643772
-2.0,50,96.826437
-1.0,50,97.003252
0.0,50,97.166602
-2.0,50,97.3335
-8.0,50,97.508249
-3.0,50,97.680017
-21.0,50,97.882388
-19.0,50,99.248676
-10.0,50,100.658199
-15.0,50,102.052213
-12.0,50,103.467399
-18.0,50,104.861319
-14.0,50,106.252727
-21.0,50,107.619962
-20.0,50,108.994401
-10.0,50,110.382392
-3.0,50,111.795388
-2.0,50,111.967148
-2.0,50,112.133163
-2.0,50,112.310252
-3.0,50,112.501869
0.0,50,112.685575
0.0,50,112.85699
-1.0,50,113.028752
-1.0,50,113.229629
-2.0,50,113.378644
-12.0,50,113.553795
-12.0,50,114.956033
-13.0,50,116.341173
-8.0,50,117.765045
-15.0,50,119.151145
-22.0,50,120.531051
-13.0,50,121.907263
-22.0,50,123.2815
-16.0,50,124.706617
-15.0,50,126.141909
-1.0,50,127.606157
-2.0,50,127.785999
-2.0,50,127.972099
-3.0,50,128.15835
-1.0,50,128.354306
-2.0,50,128.537998
-3.0,50,128.726501
-3.0,50,128.901956
-2.0,50,129.073063
-4.0,50,129.223603
-17.0,50,129.408532
-18.0,50,130.806564
-17.0,50,132.249338
-19.0,50,133.621148
-17.0,50,135.012718
-16.0,50,136.363462
-11.0,50,137.75485
-19.0,50,139.143355
-26.0,50,140.554407
-9.0,50,141.936749
-3.0,50,143.338343
-3.0,50,143.511464
-2.0,50,143.674667
-2.0,50,143.85118
-3.0,50,144.037651
-2.0,50,144.196736
-2.0,50,144.360329
-3.0,50,144.517071
0.0,50,144.682644
-2.0,50,144.852513
-22.0,50,145.094265
-21.0,50,146.490773
-16.0,50,147.874211
-18.0,50,149.299818
-15.0,50,150.682802
-15.0,50,152.091781
-19.0,50,153.503808
-7.0,50,154.881585
-12.0,50,156.302336
-22.0,50,157.676649
-3.0,50,159.099323
-2.0,50,159.275421
-2.0,50,159.45539
-3.0,50,159.632044
-2.0,50,159.811805
-2.0,50,160.005954
-2.0,50,160.176526
-2.0,50,160.347648
-3.0,50,160.528154
-2.0,50,160.685466
-12.0,50,160.843128
-19.0,50,162.288317
-19.0,50,163.692763
-12.0,50,165.123391
-23.0,50,166.490072
-12.0,50,167.904006
-21.0,50,169.265173
-20.0,50,170.635375
-19.0,50,172.036869
-17.0,50,173.427947
-1.0,50,174.808704
-2.0,50,174.993758
-2.0,50,175.169517
-3.0,50,175.33304
0.0,50,175.502323
0.0,50,175.666596
-1.0,50,175.864192
-3.0,50,176.048425
-1.0,50,176.214267
0.0,50,176.387031
-13.0,50,176.625161
-15.0,50,178.087525
-18.0,50,179.480947
-16.0,50,180.985007
-11.0,50,182.505353
-15.0,50,183.937475
-16.0,50,185.363967
-11.0,50,186.827772
-16.0,50,188.213814
-11.0,50,189.654704
-1.0,50,191.130579
-3.0,50,191.358907
-2.0,50,191.58046
-2.0,50,191.822794
-1.0,50,192.050489
-4.0,50,192.270626
0.0,50,192.460556
-2.0,50,192.648216
-2.0,50,192.812533
-2.0,50,192.974317
-16.0,50,193.172493
-10.0,50,194.563283
-16.0,50,195.992224
-20.0,50,197.358546
-17.0,50,198.759642
-14.0,50,200.139227
-18.0,50,201.559091
-16.0,50,202.921577
-18.0,50,204.330712
-20.0,50,205.707425
-1.0,50,207.153139
-3.0,50,207.321125
-3.0,50,207.485201
-1.0,50,207.647242
-2.0,50,207.828874
-3.0,50,207.990685
-3.0,50,208.170893
-3.0,50,208.343413
-2.0,50,208.525859
-2.0,50,208.68791
-18.0,50,208.875831
-17.0,50,210.274688
-15.0,50,211.652528
-14.0,50,213.06399
-24.0,50,214.46163
-20.0,50,215.813505
-23.0,50,217.214099
-14.0,50,218.567319
-29.0,50,219.963729
-16.0,50,221.443271
-1.0,50,222.859804
-1.0,50,223.027899
-3.0,50,223.195055
-2.0,50,223.371215
0.0,50,223.526654
-3.0,50,223.694714
-1.0,50,223.861353
-1.0,50,224.024962
-2.0,50,224.207286
-2.0,50,224.367119
-17.0,50,224.616429
-26.0,50,226.055656
-7.0,50,227.457458
-32.0,50,228.865833
-18.0,50,230.281725
-18.0,50,231.695753
-13.0,50,233.137608
-22.0,50,234.513663
-25.0,50,235.934428
-25.0,50,237.337098
-2.0,50,238.78617
-2.0,50,238.961073
-2.0,50,239.124178
0.0,50,239.295149
-2.0,50,239.478873
-3.0,50,239.651617
-3.0,50,239.840407
-3.0,50,239.990975
-2.0,50,240.172872
-1.0,50,240.333159
-8.0,50,240.522916
-22.0,50,241.940582
-15.0,50,243.344383
-14.0,50,244.737311
-18.0,50,246.15296
-11.0,50,247.497369
-14.0,50,248.906009
-13.0,50,250.300088
-11.0,50,251.694356
-17.0,50,253.069537
-2.0,50,254.446399
-2.0,50,254.620822
-2.0,50,254.792255
-2.0,50,254.95928
-2.0,50,255.135386
-1.0,50,255.309096
-2.0,50,255.482348
-2.0,50,255.652708
-2.0,50,255.839444
-2.0,50,256.021006
-17.0,50,256.211809
-16.0,50,257.594588
-14.0,50,259.012205
-16.0,50,260.389987
-20.0,50,261.799442
-30.0,50,263.166097
-9.0,50,264.552077
-16.0,50,265.940391
-11.0,50,267.317904
-21.0,50,268.694729
-1.0,50,270.159803
-3.0,50,270.323861
0.0,50,270.488661
-2.0,50,270.669656
-1.0,50,270.844526
-2.0,50,271.01873
-1.0,50,271.195164
-3.0,50,271.363391
-1.0,50,271.530619
-1.0,50,271.687436
-19.0,50,271.896788
-20.0,50,273.304336
-22.0,50,274.750744
-20.0,50,276.125989
-13.0,50,277.515366
-14.0,50,278.931812
-14.0,50,280.333628
-21.0,50,281.709767
-11.0,50,283.121339
-24.0,50,284.4843
-3.0,50,285.925137
-3.0,50,286.083127
0.0,50,286.256114
-1.0,50,286.418733
-1.0,50,286.595793
-2.0,50,286.782965
-2.0,50,286.960155
-3.0,50,287.132844
-1.0,50,287.304131
-1.0,50,287.463445
-23.0,50,287.669736
-15.0,50,289.05903
-25.0,50,290.488603
-17.0,50,291.897457
-17.0,50,293.298612
-22.0,50,294.732671
-20.0,50,296.148687
-15.0,50,297.573373
-19.0,50,298.977137
-9.0,50,300.398446
0.0,50,301.778329
-1.0,50,301.95911
-1.0,50,302.124435
-3.0,50,302.290614
-1.0,50,302.449166
-2.0,50,302.618838
-1.0,50,302.795487
0.0,50,302.964972
-2.0,50,303.139356
-1.0,50,303.298641
-21.0,50,303.524157
-16.0,50,305.025566
-15.0,50,306.407359
-21.0,50,307.783857
-18.0,50,309.132907
-12.0,50,310.534087
-17.0,50,312.02059
-24.0,50,313.436329
-20.0,50,314.837278
-22.0,50,316.222026
-1.0,50,317.611548
-2.0,50,317.767588
0.0,50,317.930088
-3.0,50,318.110389
-2.0,50,318.276015
-3.0,50,318.448188
-2.0,50,318.612255
-2.0,50,318.767787
-1.0,50,318.935994
-3.0,50,319.117375
-28.0,50,319.363043
-11.0,50,320.760146
-16.0,50,322.16274
-6.0,50,323.591057
-23.0,50,324.959424
-10.0,50,326.355532
-16.0,50,327.729572
-17.0,50,329.137419
-12.0,50,330.523487
-15.0,50,331.868794
-2.0,50,333.236804
-1.0,50,333.410674
0.0,50,333.59194
-3.0,50,333.766626
-2.0,50,333.9359
-2.0,50,334.101033
-3.0,50,334.270604
-2.0,50,334.438967
-2.0,50,334.593209
-2.0,50,334.762427
-28.0,50,334.97523
-12.0,50,336.368497
-18.0,50,337.780985
-12.0,50,339.144352
-13.0,50,340.504661
-20.0,50,341.898381
-20.0,50,343.296196
-25.0,50,344.674303
-18.0,50,346.07836
-23.0,50,347.446507
-2.0,50,348.855744
0.0,50,349.035455
-2.0,50,349.212274
-2.0,50,349.379216
-3.0,50,349.549902
-2.0,50,349.721282
0.0,50,349.8986
-3.0,50,350.072088
-1.0,50,350.245781
-2.0,50,350.415554
-23.0,50,350.582669
-18.0,50,352.020609
-21.0,50,353.378279
-18.0,50,354.763741
-23.0,50,356.176631
-13.0,50,357.582963
-17.0,50,358.985089
-16.0,50,360.341377
-17.0,50,361.725971
-13.0,50,363.086988
-3.0,50,364.493459
-2.0,50,364.666869
-2.0,50,364.843852
-3.0,50,365.010486
-2.0,50,365.178161
-2.0,50,365.341922
-2.0,50,365.505909
-1.0,50,365.679993
-2.0,50,365.857872
-2.0,50,366.014562
-17.0,50,366.244915
-21.0,50,367.671056
-27.0,50,369.090006
-13.0,50,370.535212
-18.0,50,371.923403
-14.0,50,373.339583
-14.0,50,374.684649
-21.0,50,376.100277
-21.0,50,377.483967
-14.0,50,378.897068
-3.0,50,380.290234
-1.0,50,380.466088
0.0,50,380.634933
-2.0,50,380.807266
-2.0,50,380.987365
-2.0,50,381.157782
-1.0,50,381.338337
0.0,50,381.496663
-2.0,50,381.658005
-1.0,50,381.814488
-17.0,50,382.050042
-17.0,50,383.472209
-15.0,50,384.874853
-15.0,50,386.262125
-21.0,50,387.722025
-21.0,50,389.064601
-31.0,50,390.428757
-28.0,50,391.861029
-15.0,50,393.237058
-10.0,50,394.6451
-2.0,50,396.076741
-2.0,50,396.234723
0.0,50,396.407001
-1.0,50,396.580735
-2.0,50,396.763773
-1.0,50,396.91961
-2.0,50,397.085959
-1.0,50,397.243069
-2.0,50,397.409698
-2.0,50,397.588373
-14.0,50,397.849991
-14.0,50,399.228463
-27.0,50,400.621945
-19.0,50,402.043477
-24.0,50,403.491976
-17.0,50,404.902368
-15.0,50,406.287352
-16.0,50,407.722872
-17.0,50,409.126664
-16.0,50,410.501585
-2.0,50,411.946149
-2.0,50,412.121326
0.0,50,412.302586
-2.0,50,412.483094
-2.0,50,412.656227
-3.0,50,412.829651
-1.0,50,412.981891
-1.0,50,413.143254
-1.0,50,413.302766
-2.0,50,413.475926
-28.0,50,413.70335
-19.0,50,415.077086
-11.0,50,416.478134
-15.0,50,417.892505
-13.0,50,419.274818
-21.0,50,420.704435
-6.0,50,422.0823
-11.0,50,423.493383
-18.0,50,424.860822
-15.0,50,426.296609
-1.0,50,427.70994
0.0,50,427.884273
0.0,50,428.058136
-3.0,50,428.238896
-2.0,50,428.405537
0.0,50,428.581033
-1.0,50,428.743459
-2.0,50,428.904713
0.0,50,429.060409
-3.0,50,429.23933
-20.0,50,429.42891
-23.0,50,430.828715
-17.0,50,432.232566
-19.0,50,433.600152
-27.0,50,435.025411
-20.0,50,436.388992
-17.0,50,437.789602
-22.0,50,439.163284
-19.0,50,440.564222
-24.0,50,441.995199
-2.0,50,443.341752
0.0,50,443.515364
-2.0,50,443.698091
-1.0,50,443.877087
-1.0,50,444.050574
0.0,50,444.222811
-1.0,50,444.397823
-2.0,50,444.580236
-2.0,50,444.741633
-2.0,50,444.90817
-25.0,50,445.107938
-26.0,50,446.536735
-16.0,50,447.95444
