# {"t_start": 1619424689.3036695, "env_id": "InvertedPendulum-v2"} 
r,l,t
12.0,12,9.752005
6.0,6,9.761438
16.0,16,9.78622
22.0,22,9.819978
5.0,5,9.82801
5.0,5,9.836052
6.0,6,9.84546
6.0,6,9.855319
5.0,5,9.865322
6.0,6,9.874937
5.0,5,9.883523
14.0,14,9.905988
6.0,6,9.918546
5.0,5,9.926614
6.0,6,9.936381
4.0,4,9.94302
9.0,9,9.959337
12.0,12,9.97781
15.0,15,10.000449
5.0,5,10.007936
6.0,6,10.019757
5.0,5,10.029533
19.0,19,10.06139
14.0,14,10.082352
11.0,11,10.098747
11.0,11,10.11453
22.0,22,10.146105
6.0,6,10.154994
7.0,7,10.165029
10.0,10,10.179496
7.0,7,10.189716
11.0,11,10.208831
4.0,4,10.214746
5.0,5,10.222004
8.0,8,10.234426
5.0,5,10.243399
14.0,14,10.26553
7.0,7,10.282582
6.0,6,10.297028
15.0,15,10.329291
5.0,5,10.339187
5.0,5,10.349722
5.0,5,10.360836
6.0,6,10.373037
10.0,10,10.394042
6.0,6,10.406293
13.0,13,10.43331
7.0,7,10.446878
4.0,4,10.454834
16.0,16,10.49037
3.0,3,10.497645
12.0,12,10.524221
13.0,13,10.55254
4.0,4,10.560836
25.0,25,10.615856
13.0,13,10.644432
6.0,6,10.657092
5.0,5,10.669785
5.0,5,10.68049
7.0,7,10.696651
6.0,6,10.709049
13.0,13,10.737286
4.0,4,10.746026
11.0,11,10.770858
6.0,6,10.782997
5.0,5,10.793157
7.0,7,10.808128
11.0,11,10.833916
8.0,8,10.851616
4.0,4,10.863001
4.0,4,10.870867
7.0,7,10.884871
9.0,9,10.903287
4.0,4,10.910129
7.0,7,10.922203
8.0,8,10.935952
14.0,14,10.95955
10.0,10,10.975917
9.0,9,10.991951
6.0,6,11.007047
19.0,19,11.046054
7.0,7,11.058601
6.0,6,11.068885
4.0,4,11.077427
13.0,13,11.099059
6.0,6,11.108581
13.0,13,11.129935
4.0,4,11.139564
9.0,9,11.161667
18.0,18,11.206161
27.0,27,11.270865
3.0,3,11.278311
28.0,28,11.344527
11.0,11,11.36878
8.0,8,11.386944
5.0,5,11.397974
6.0,6,11.411448
15.0,15,11.445153
10.0,10,11.468828
4.0,4,11.47724
6.0,6,11.491137
5.0,5,11.502892
11.0,11,11.524611
8.0,8,11.536993
5.0,5,11.544687
6.0,6,11.554495
17.0,17,11.592577
7.0,7,11.611408
5.0,5,11.623503
7.0,7,11.640204
11.0,11,11.664704
9.0,9,11.687431
4.0,4,11.697186
9.0,9,11.718033
6.0,6,11.731627
4.0,4,11.741222
7.0,7,11.758583
9.0,9,11.781872
9.0,9,11.802986
5.0,5,11.815688
7.0,7,11.828478
7.0,7,11.841953
12.0,12,11.860766
4.0,4,11.867061
19.0,19,11.896535
3.0,3,11.902588
3.0,3,11.908453
12.0,12,11.936479
5.0,5,11.946603
7.0,7,11.959816
9.0,9,11.976794
3.0,3,11.982661
18.0,18,12.026036
15.0,15,12.058288
6.0,6,12.071325
6.0,6,12.084739
3.0,3,12.091339
15.0,15,12.123734
11.0,11,12.148133
9.0,9,12.167471
10.0,10,12.19199
7.0,7,12.208317
6.0,6,12.221726
19.0,19,12.268057
10.0,10,12.293462
8.0,8,12.313389
8.0,8,12.334411
6.0,6,12.350686
4.0,4,12.359559
10.0,10,12.38394
9.0,9,12.404053
7.0,7,12.421424
6.0,6,12.435791
5.0,5,12.465692
9.0,9,12.485679
8.0,8,12.504383
9.0,9,12.525921
8.0,8,12.544584
5.0,5,12.555427
5.0,5,12.567697
11.0,11,12.593421
27.0,27,12.652912
8.0,8,12.672293
6.0,6,12.687086
4.0,4,12.697244
7.0,7,12.714555
5.0,5,12.7269
12.0,12,12.754133
4.0,4,12.763826
13.0,13,12.793239
10.0,10,12.81671
5.0,5,12.829816
5.0,5,12.843732
6.0,6,12.857568
7.0,7,12.87348
8.0,8,12.893029
6.0,6,12.90769
12.0,12,12.936208
14.0,14,12.969068
16.0,16,13.006734
4.0,4,13.018239
11.0,11,13.044399
13.0,13,13.073252
14.0,14,13.103409
9.0,9,13.125096
10.0,10,13.151737
12.0,12,13.181574
12.0,12,13.207807
5.0,5,13.21856
7.0,7,13.233708
24.0,24,13.287103
7.0,7,13.303989
12.0,12,13.330285
8.0,8,13.348001
11.0,11,13.373735
9.0,9,13.393791
7.0,7,13.409445
6.0,6,13.423519
17.0,17,13.460284
22.0,22,13.507432
12.0,12,13.532981
10.0,10,13.555203
16.0,16,13.591043
16.0,16,13.628776
12.0,12,13.656858
