obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.010389967821538448,0.7028908729553223,0.1639088940674591,1.6351789236068726,0.8566431999206543,-0.2376852184534073,0.8354293704032898,1.9077835083007812,0.8855649828910828,-0.16009241342544556,0.8222380876541138,1.2091715335845947,-0.009859205223619938,0.6010555028915405,6.276729559748428,318.0,2.410980463027954,3.083035945892334,1.3053382635116577,1.4122871160507202,8.632999658584595,318.0,1,2000,231.6691855780643,-1.944165825843811,0.14243130385875702,0.6044895052909851
0.011483370326459408,0.6641256809234619,0.13433062777208762,2.003450870513916,1.677824854850769,-0.3992617130279541,0.7421937584877014,2.806478977203369,2.005215883255005,-0.31843528151512146,0.7826889753341675,2.0067734718322754,-0.0035286382772028446,0.594767153263092,7.766536964980545,514.0,2.691253185272217,3.3261489868164062,1.3494919538497925,1.3677270412445068,16.948630809783936,514.0,2,4000,236.00726482819604,-3.0805728435516357,0.22662995755672455,0.566913902759552
0.020165719091892242,0.6713338494300842,0.11008992318755192,2.6724765300750732,2.534604787826538,-0.375360369682312,0.7279760241508484,4.065463066101074,3.1264026165008545,-0.37899747490882874,0.7393774390220642,2.5160391330718994,0.008363443426787853,0.6058143377304077,8.88888888888889,675.0,2.789508104324341,3.038268804550171,1.1023573875427246,1.3303459882736206,25.212245225906372,675.0,3,6000,237.9795986529122,-3.9931235313415527,0.5457202196121216,0.3242850601673126
0.02562154084444046,0.668825089931488,0.09769921704229322,2.801283359527588,2.9374146461486816,-0.3274622857570648,0.7467619776725769,4.408769607543945,3.7862470149993896,-0.2026740312576294,0.7762102484703064,2.6181976795196533,0.009810853749513626,0.6268721222877502,9.75916870415648,818.0,2.8483242988586426,3.12245512008667,1.2535719871520996,1.3216264247894287,33.68519711494446,818.0,4,8000,237.49304398313274,-3.866349220275879,0.706900954246521,0.25126779079437256
0.023616326972842216,0.6910510659217834,0.08844582667210643,2.9873533248901367,3.0915305614471436,-0.21709685027599335,0.7656229138374329,4.704712390899658,3.991119623184204,-0.2569320797920227,0.7623087763786316,2.5804531574249268,0.007528729271143675,0.6472688317298889,10.725321888412017,932.0,2.92459774017334,3.3930177688598633,1.3929885625839233,1.356162667274475,42.20342683792114,932.0,5,10000,236.94758338947673,-3.7170259952545166,0.5756392478942871,0.2871277928352356
0.023327661678195,0.7060778141021729,0.07694459401832851,3.082139015197754,2.924950361251831,-0.15737611055374146,0.7650886178016663,4.755956649780273,3.8744091987609863,-0.15707673132419586,0.7862281799316406,2.504141092300415,0.007850064896047115,0.6559769511222839,11.449856733524355,1047.0,2.9515466690063477,3.1133551597595215,1.2741175889968872,1.3487457036972046,50.519450187683105,1047.0,6,12000,237.53227629000722,-3.5040273666381836,0.5457987189292908,0.23812997341156006
0.02879423461854458,0.7071561217308044,0.0682844203499074,3.33042049407959,3.3788108825683594,-0.15191061794757843,0.7549788951873779,5.286167144775391,4.259575843811035,-0.14317448437213898,0.7551577687263489,2.493163585662842,0.007818068377673626,0.6554757356643677,12.374005305039788,1131.0,3.0106210708618164,3.669682264328003,2.050333261489868,1.4421625137329102,58.80301547050476,1131.0,7,14000,238.08302836139953,-3.892660140991211,0.5122225880622864,0.20482398569583893
0.028070636093616486,0.7138904333114624,0.06305951655006926,3.4863367080688477,3.5296757221221924,-0.16297799348831177,0.7452129125595093,5.507406234741211,4.422854423522949,-0.15607529878616333,0.7422245740890503,2.4814040660858154,0.009107183665037155,0.646652340888977,13.117598684210526,1216.0,3.023555040359497,3.254183292388916,1.3700981140136719,1.4277247190475464,67.05979871749878,1216.0,8,16000,238.59302154190502,-4.074409008026123,0.47033172845840454,0.07962614297866821
0.028322536498308182,0.7258418202400208,0.06181699495154324,3.5995635986328125,3.538707971572876,-0.15850624442100525,0.7441614270210266,5.686139106750488,4.425665378570557,-0.10819064825773239,0.7415823340415955,2.4973936080932617,0.010654009878635406,0.6373324394226074,13.898763523956724,1294.0,3.0475943088531494,3.492114782333374,1.7324875593185425,1.4537454843521118,75.30088663101196,1294.0,9,18000,239.04101007738825,-4.0657501220703125,0.4954743981361389,0.23624339699745178
0.030126560479402542,0.7350030541419983,0.055962119107954095,3.653508424758911,3.6489105224609375,-0.18604949116706848,0.7465072870254517,5.723598957061768,4.4095611572265625,-0.23606017231941223,0.7105502486228943,2.569601535797119,0.011868995614349842,0.631630003452301,14.700294550810014,1358.0,3.077321767807007,3.5794053077697754,1.8397341966629028,1.4747204780578613,83.56694507598877,1358.0,10,20000,239.32907900143624,-4.279562473297119,0.3965985178947449,0.21242494881153107
