eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
655.35,655.35,442,0.0052363733,0.06303711,1.1842289,-0.0014725957,0.029301059,-0.02361440658569336,41,83968,189.36089698299475,83968
673.99,673.99,443,0.009313257,0.12392578,1.1935495,-0.002820224,0.02861692,0.013674318790435791,42,86016,193.97730351399514,86016
690.27,690.27,447,0.0074074008,0.09633789,1.2082121,-0.0033721854,0.029433232,0.014151692390441895,43,88064,198.5583920039935,88064
708.5,708.5,447,0.0054893508,0.06772461,1.2214223,-0.0015500586,0.030487914,-0.015509724617004395,44,90112,203.13455804699333,90112
727.3,727.3,444,0.0031550243,0.03364258,1.2407588,0.00060807425,0.030657444,-0.005982637405395508,45,92160,207.7392047329995,92160
744.82,744.82,455,0.0059185578,0.073632814,1.2721964,-0.0014789545,0.03056719,-0.014243006706237793,46,94208,212.23497370999394,94208
771.52,771.52,449,0.004197744,0.051416017,1.2932708,-0.0010416054,0.04223702,-0.029883146286010742,47,96256,216.7911427079962,96256
788.82,788.82,448,0.0036571075,0.042089842,1.311928,-0.00016568447,0.030623624,-0.005121588706970215,48,98304,221.361161943998,98304
807.13,807.13,438,0.0028497619,0.03100586,1.3326465,-0.0016031988,0.030895844,0.014420270919799805,49,100352,226.03594881699973,100352
825.06,825.06,449,0.005637485,0.07026367,1.3460377,-0.002482744,0.030224344,0.028872966766357422,50,102400,230.58860248599376,102400
843.21,843.21,442,0.0058943005,0.074316405,1.3432497,-0.004051107,0.03183029,0.006245255470275879,51,104448,235.21765019299346,104448
859.02,859.02,447,0.0038889288,0.039990235,1.343375,-0.0013491476,0.032229267,0.014963746070861816,52,106496,239.79837973800022,106496
876.02,876.02,435,0.004991266,0.05698242,1.3560586,-0.00110007,0.032762673,-0.01703822612762451,53,108544,244.50625926199427,108544
893.92,893.92,448,0.0049940827,0.061425783,1.3670619,-0.0007169505,0.032461204,-0.0017365217208862305,54,110592,249.0716573519967,110592
910.58,910.58,451,0.007229862,0.09785156,1.3758402,-0.0039524375,0.031898074,-0.0079803466796875,55,112640,253.61268934199325,112640
931.02,931.02,451,0.006121988,0.07944336,1.3808042,-0.0020905857,0.04767332,0.00307619571685791,56,114688,258.1519414430004,114688
949.48,949.48,442,0.004555233,0.05239258,1.3877017,-0.0017595906,0.030324575,0.003991305828094482,57,116736,262.78334916299355,116736
963.71,963.71,450,0.0069719567,0.08774414,1.4005181,-0.0027446183,0.031267934,-0.0053539276123046875,58,118784,267.33088793499337,118784
971.56,971.56,450,0.0077526174,0.10195313,1.414407,-0.0046274653,0.03166555,-0.0030641555786132812,59,120832,271.87825952799903,120832
971.56,971.56,441,0.0061625703,0.07729492,1.4302615,-0.0012201096,0.031113917,0.04490846395492554,60,122880,276.5130207389957,122880
958.57,958.57,440,0.0035626944,0.04121094,1.440727,-0.0019952967,0.047846023,-0.07719790935516357,61,124928,281.16186495999864,124928
958.57,958.57,445,0.004623014,0.05756836,1.450549,-0.001807742,0.033313572,0.005884826183319092,62,126976,285.7630065419944,126976
952.43,952.43,441,0.006404868,0.080273435,1.4542527,-0.0028292923,0.04967627,-2.4080276489257812e-05,63,129024,290.4036848599935,129024
952.43,952.43,446,0.010122077,0.1361328,1.4617622,-0.003723511,0.033920452,-0.02140629291534424,64,131072,294.99396053999953,131072
945.82,945.82,440,0.0039160266,0.04863281,1.4746774,-0.0024104852,0.049632773,0.0021805763244628906,65,133120,299.64299101799406,133120
941.19,941.19,444,0.005222931,0.064648435,1.4729593,-0.0013661498,0.03309933,0.007707178592681885,66,135168,304.25154012199346,135168
938.32,938.32,447,0.004175899,0.049121093,1.4726726,-0.00027264643,0.050659835,-0.007967114448547363,67,137216,308.8254348999981,137216
938.32,938.32,456,0.0054565594,0.06728516,1.4885957,-0.0022122383,0.03488767,-0.009746909141540527,68,139264,313.3155775289997,139264
938.32,938.32,450,0.0057842466,0.071582034,1.500927,-0.0027079661,0.03454104,0.011855065822601318,69,141312,317.85895259499375,141312
938.32,938.32,452,0.004045861,0.04921875,1.5081117,-0.0018645903,0.036309805,-0.02096235752105713,70,143360,322.38933052699576,143360
938.32,938.32,457,0.0054658074,0.06689453,1.5256499,-0.0019200422,0.036608316,-0.01686394214630127,71,145408,326.8654947229952,145408
927.66,927.66,449,0.0048526498,0.060253907,1.5356766,-0.0042167064,0.0535357,-0.0008829832077026367,72,147456,331.4205898079963,147456
927.66,927.66,461,0.003109322,0.03354492,1.5395987,-0.0008212513,0.035576284,-0.019894003868103027,73,149504,335.86291865499516,149504
910.41,910.41,446,0.0054717157,0.06889649,1.5486004,-0.0047704773,0.06916181,-0.0003355741500854492,74,151552,340.4500128899963,151552
916.23,916.23,445,0.005522198,0.06796875,1.5586487,-0.0023012345,0.03519961,-0.024358034133911133,75,153600,345.04800474299554,153600
916.23,916.23,448,0.0060389107,0.08251953,1.5651647,-0.0039912537,0.035722118,-0.014668107032775879,76,155648,349.61782422699616,155648
914.04,914.04,447,0.0037672587,0.039355468,1.5711064,-0.00039294604,0.036182087,-0.023473262786865234,77,157696,354.1948760479936,157696
914.04,914.04,433,0.0051734643,0.065625,1.5811013,-0.00057873625,0.036719713,-0.015045523643493652,78,159744,358.9198442189954,159744
909.77,909.77,441,0.004423032,0.051171876,1.5846852,-0.002277513,0.06868213,0.007434487342834473,79,161792,363.56330252299813,161792
908.96,908.96,442,0.0072914376,0.09804688,1.5862896,-0.0039002027,0.035756838,0.00850069522857666,80,163840,368.1875898989965,163840
908.96,908.96,453,0.0036215824,0.039208986,1.5984316,-0.0018935926,0.03758427,-0.014012575149536133,81,165888,372.70217176799633,165888
901.06,901.06,451,0.004999147,0.0597168,1.6111733,-0.0004396126,0.053926528,0.022988557815551758,82,167936,377.2400473039961,167936
895.51,895.51,454,0.0060851546,0.07910156,1.6079674,-0.0065934258,0.034610335,0.09107309579849243,83,169984,381.75075266699423,169984
895.79,895.79,448,0.00804892,0.11333008,1.6044918,-0.0053471057,0.056455106,0.028149664402008057,84,172032,386.3220313979982,172032
