eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
1000.0,-180.13040182278482,434,0.010517857,0.15351562,6.971081,-0.028797474,0.020330876,0.4322313666343689,39,79872,186.2965370680031,79872
1000.0,-174.08134812345682,416,0.010518619,0.14594726,6.881096,-0.029946301,0.0191334,0.34067749977111816,40,81920,191.21319151000353,81920
1000.0,-165.2643015662651,418,0.012165633,0.17700195,6.8133774,-0.032832984,0.016043594,0.31146055459976196,41,83968,196.1037663409952,83968
1000.0,-153.60271874418606,427,0.010647692,0.16010742,6.7616014,-0.032042675,0.023070946,0.3269668221473694,42,86016,200.89380326500395,86016
1000.0,-145.42621818181817,433,0.012333339,0.18398437,6.701935,-0.031751454,0.01895245,0.24279296398162842,43,88064,205.6138669320062,88064
1000.0,-137.27284353333334,432,0.010558614,0.15839843,6.6250734,-0.032003358,0.018564122,0.44173097610473633,44,90112,210.3472385500063,90112
1000.0,-129.45028310869563,429,0.012434939,0.17495117,6.561795,-0.034140922,0.017458275,0.5129730999469757,45,92160,215.11429825800587,92160
1000.0,-121.9237774468085,431,0.011600251,0.17436524,6.517255,-0.030700078,0.021055423,0.5770153999328613,46,94208,219.86223611200694,94208
1000.0,-114.87519229166666,429,0.012866849,0.1961914,6.4970694,-0.035608985,0.021691132,0.5544911921024323,47,96256,224.62932196499605,96256
1000.0,-107.4922997755102,423,0.01015603,0.14794922,6.475058,-0.029736748,0.01879407,0.34176284074783325,48,98304,229.46936319299857,98304
1000.0,-99.68960647999998,426,0.012287305,0.175,6.441598,-0.031712305,0.015164453,0.37605196237564087,49,100352,234.2725729530066,100352
1000.0,-87.03209795999999,431,0.01209636,0.18115234,6.411233,-0.03169805,0.016949112,0.311057984828949,50,102400,239.01820045799832,102400
1000.0,-73.23210130000001,420,0.0132440645,0.19882813,6.366431,-0.034697413,0.01748823,0.402285635471344,51,104448,243.8855687030009,104448
1000.0,-61.73697784,432,0.011105405,0.16347656,6.3343115,-0.032946795,0.021097554,0.528766006231308,52,106496,248.62127801000315,106496
1000.0,-48.01629663000001,434,0.011221046,0.15766601,6.3053083,-0.029591884,0.018127965,0.23177474737167358,53,108544,253.33287232500152,108544
1000.0,-34.22979387,432,0.012731887,0.17929688,6.256474,-0.032130323,0.018678313,0.3089750409126282,54,110592,258.06962543299596,110592
1000.0,-19.05226582,428,0.015392694,0.21767578,6.205191,-0.036231957,0.021315921,0.486783504486084,55,112640,262.8478585630073,112640
1000.0,-5.056855920000002,435,0.014624059,0.21865234,6.1676836,-0.03708508,0.027817328,0.5446971356868744,56,114688,267.55254004499875,114688
1000.0,9.33910687,420,0.01294007,0.19545898,6.1296816,-0.032583244,0.02089111,0.31922829151153564,57,116736,272.4224953469966,116736
1000.0,25.013378320000005,422,0.0114253,0.15986328,6.090934,-0.02850442,0.020165065,0.22934997081756592,58,118784,277.266140214997,118784
1000.0,38.83486919,430,0.0116048,0.16865234,6.02892,-0.032704957,0.024571948,0.5154602527618408,59,120832,282.0223947199993,120832
1000.0,53.23932643,425,0.0119879395,0.17075196,5.9796815,-0.03053539,0.019523693,0.279415488243103,60,122880,286.8314989030041,122880
1000.0,68.2808804,414,0.013647808,0.20727539,5.9638815,-0.03322833,0.020814558,0.34314119815826416,61,124928,291.77863476300263,124928
1000.0,82.4630635,422,0.012449371,0.18027344,5.925951,-0.032734178,0.022989424,0.49054932594299316,62,126976,296.6284642179962,126976
1000.0,103.42235750999998,425,0.012366806,0.1819336,5.8865886,-0.03185781,0.025866669,0.5007531642913818,63,129024,301.4455791609944,129024
1000.0,120.04059337999999,435,0.013648925,0.20239258,5.8398185,-0.03400682,0.018129345,0.29598355293273926,64,131072,306.14413179700205,131072
1000.0,136.18309856,433,0.013010775,0.18720703,5.790105,-0.029817205,0.020993166,0.3297883868217468,65,133120,310.8656629049947,133120
1000.0,151.37052514,423,0.013871683,0.19643554,5.74331,-0.03126777,0.019184958,0.3580276370048523,66,135168,315.6996035040065,135168
1000.0,167.07143033,419,0.013315581,0.19638672,5.6846495,-0.028975334,0.018683188,0.12748342752456665,67,137216,320.57809847200406,137216
1000.0,183.72342410999997,432,0.01488619,0.21733399,5.628686,-0.032754216,0.023624975,0.4284507632255554,68,139264,325.30979279799794,139264
1000.0,199.10012346,428,0.013784066,0.20566407,5.5759525,-0.032132562,0.024137804,0.4204563498497009,69,141312,330.0856282320019,141312
1000.0,214.38769075,432,0.012613769,0.18984374,5.5275936,-0.031985447,0.01951136,0.2905876636505127,70,143360,334.82090851200337,143360
1000.0,229.80325278,436,0.012657268,0.18706055,5.4912567,-0.029548028,0.022536065,0.24943262338638306,71,145408,339.5129547499964,145408
1000.0,245.05453214000002,424,0.012862345,0.19570312,5.4644084,-0.029833008,0.018811118,0.32344603538513184,72,147456,344.33405351299734,147456
1000.0,260.61987342,429,0.013809276,0.20629883,5.4161363,-0.032312132,0.020041626,0.22395789623260498,73,149504,349.10563510000065,149504
1000.0,276.32102638,426,0.012298267,0.18867187,5.373781,-0.028762842,0.019280912,0.18083542585372925,74,151552,353.9084586999961,151552
1000.0,291.88171357,423,0.012953714,0.18720703,5.3223243,-0.030493636,0.021160144,0.25536513328552246,75,153600,358.7472813170025,153600
1000.0,306.27221019,429,0.013279034,0.19414063,5.2868767,-0.02725621,0.017654829,0.13873475790023804,76,155648,363.521301589004,155648
1000.0,321.42063647,433,0.012507707,0.1855957,5.2499723,-0.026892364,0.019877259,0.20435315370559692,77,157696,368.24958894100564,157696
1000.0,335.34306455,431,0.012309713,0.18217774,5.209624,-0.026863396,0.020063527,0.18610495328903198,78,159744,372.9932625960064,159744
1000.0,350.35409487000004,434,0.013238177,0.19208984,5.170281,-0.030332109,0.019670915,0.24688905477523804,79,161792,377.7024281780032,161792
1000.0,364.8009938000001,431,0.013507551,0.2012207,5.1171656,-0.025779933,0.018579664,0.1563752293586731,80,163840,382.44677975699597,163840
1000.0,378.94937582000006,430,0.013450074,0.2010254,5.0756674,-0.029190863,0.019207314,0.2833867073059082,81,165888,387.200402374001,165888
1000.0,393.5521035,432,0.015434933,0.22587891,5.05672,-0.02673527,0.01903351,0.178153395652771,82,167936,391.93560894600523,167936
1000.0,407.5443847599999,424,0.013854282,0.19560547,5.0325785,-0.02344867,0.018407442,0.1971416473388672,83,169984,396.7585743160016,169984
1000.0,427.41119432000005,431,0.014347548,0.20546874,4.9779577,-0.030348659,0.025521284,0.26114505529403687,84,172032,401.5081619380071,172032
1000.0,440.83888182000004,421,0.01483638,0.21386719,4.9205484,-0.030129388,0.020019915,0.3618379831314087,85,174080,406.3655910749949,174080
1000.0,453.91101152999994,428,0.0148364175,0.21293946,4.8723154,-0.027512271,0.020450791,0.1635764241218567,86,176128,411.1407084780076,176128
1000.0,465.93760217999994,426,0.01452629,0.20639649,4.84093,-0.025613774,0.021096293,0.16344046592712402,87,178176,415.9459547269944,178176
1000.0,478.95547903999994,430,0.01381503,0.20141602,4.808473,-0.026896005,0.019406993,0.07842075824737549,88,180224,420.7065597979963,180224
1000.0,491.27783737999994,437,0.0155624645,0.21831055,4.7649536,-0.03070181,0.020054488,0.30342334508895874,89,182272,425.39280584000517,182272
1000.0,504.05249776000005,426,0.015898302,0.2256836,4.7362638,-0.03077443,0.020417748,0.252647340297699,90,184320,430.1899166619987,184320
1000.0,513.45215093,430,0.014090514,0.20595703,4.712342,-0.029552203,0.019192155,0.20963239669799805,91,186368,434.9470938919985,186368
1000.0,524.7206873,436,0.015410066,0.22363281,4.672944,-0.028605971,0.020053014,0.17839205265045166,92,188416,439.63722722500097,188416
1000.0,536.1968037500001,427,0.014937972,0.21850586,4.6300535,-0.03185524,0.023312995,0.3900294303894043,93,190464,444.4299669470056,190464
1000.0,546.36323217,435,0.014518885,0.21279296,4.593381,-0.029034546,0.018276043,0.172662615776062,94,192512,449.12892240899964,192512
1000.0,558.53634715,417,0.013918343,0.20307617,4.5606165,-0.024610491,0.018672079,0.10404807329177856,95,194560,454.0379106430046,194560
1000.0,570.4260245199999,427,0.015443263,0.2208496,4.5229163,-0.029954288,0.019131772,0.17573630809783936,96,196608,458.8340436839935,196608
1000.0,582.20383293,427,0.015871162,0.22509766,4.4940414,-0.029735884,0.02172515,0.38287609815597534,97,198656,463.6233623809967,198656
1000.0,591.79602785,425,0.013425799,0.19008788,4.4709344,-0.025617355,0.020526178,0.32675701379776,98,200704,468.44153592899966,200704
1000.0,600.4824335400001,429,0.016459446,0.23271485,4.4149265,-0.031701338,0.02032914,0.19524264335632324,99,202752,473.2156245520018,202752
1000.0,611.8415658700001,422,0.015049142,0.22636719,4.3848333,-0.02834357,0.020061765,0.1884198784828186,100,204800,478.06286156599526,204800
1000.0,623.96669522,442,0.016220264,0.22124024,4.377357,-0.028997734,0.020344082,0.14019662141799927,101,206848,482.6875680240046,206848
1000.0,634.02963954,426,0.015856542,0.2334961,4.3472357,-0.028762806,0.0212016,0.27835482358932495,102,208896,487.4924487880053,208896
1000.0,644.83837217,422,0.014591211,0.21352538,4.3159876,-0.028347109,0.019307677,0.22123032808303833,103,210944,492.3345345609996,210944
1000.0,654.5509587199999,438,0.016770083,0.23920898,4.283776,-0.031915065,0.020609917,0.1256885528564453,104,212992,497.0017349419941,212992
1000.0,670.57798519,432,0.01639626,0.2334961,4.2457895,-0.02755341,0.027094234,0.08923804759979248,105,215040,501.73737495200476,215040
1000.0,679.28760936,425,0.015784776,0.2275879,4.2007008,-0.026897674,0.020877577,0.20857000350952148,106,217088,506.54574913000397,217088
1000.0,688.9049508600002,427,0.014871165,0.21376953,4.1780663,-0.029920762,0.020617174,0.19014042615890503,107,219136,511.3398402620078,219136
1000.0,699.8347889200003,427,0.016523223,0.2397461,4.1510644,-0.027651945,0.020651363,0.09690451622009277,108,221184,516.1346447800024,221184
1000.0,708.8936958600003,429,0.015953584,0.23242188,4.113193,-0.027918022,0.020792564,0.14099359512329102,109,223232,520.9050571660046,223232
1000.0,717.8673170500001,443,0.017222209,0.23618165,4.0797896,-0.026881073,0.01946429,0.10031294822692871,110,225280,525.5228936950007,225280
1000.0,728.61095577,430,0.016838538,0.2411621,4.035514,-0.027641382,0.020594228,0.16484063863754272,111,227328,530.2778177550063,227328
1000.0,738.3862460800001,435,0.016545324,0.24291992,3.9966667,-0.028468858,0.021847215,0.1924753189086914,112,229376,534.9860369350063,229376
1000.0,746.56695809,435,0.014794718,0.22153321,3.964666,-0.025293034,0.02156452,0.17118316888809204,113,231424,539.6878021830053,231424
1000.0,755.7194723399998,432,0.015192637,0.22700195,3.944357,-0.025017276,0.021123547,0.1484290361404419,114,233472,544.4247048800025,233472
1000.0,764.8104722699999,434,0.015096727,0.22304687,3.910513,-0.025605714,0.021361355,0.12149769067764282,115,235520,549.1393116560066,235520
1000.0,771.0943083200001,426,0.0147779975,0.22045898,3.8606782,-0.02650785,0.020841222,0.19427627325057983,116,237568,553.9405929430068,237568
1000.0,778.3047663000001,437,0.017137807,0.24731445,3.8480237,-0.030770415,0.020859312,0.28090548515319824,117,239616,558.6252811260056,239616
1000.0,788.2156544000002,422,0.015191975,0.21992187,3.8097503,-0.026539091,0.020683847,0.2169538140296936,118,241664,563.4685990069993,241664
1000.0,797.4920251599999,434,0.015126361,0.21889648,3.744955,-0.026690025,0.023351964,0.22155195474624634,119,243712,568.1789571169938,243712
1000.0,805.9423861,439,0.017398782,0.2536133,3.6906285,-0.029108405,0.022684855,0.1353132724761963,120,245760,572.8379409059999,245760
1000.0,813.3847444099999,425,0.014881414,0.21738282,3.6592205,-0.025557294,0.021195533,0.15913736820220947,121,247808,577.6565701399959,247808
1000.0,821.13883384,429,0.016287139,0.23344727,3.6292126,-0.026272759,0.022532184,0.1705436110496521,122,249856,582.4221291620051,249856
1000.0,827.0341032199999,428,0.016286802,0.23203126,3.5875874,-0.025798831,0.02015024,0.0686829686164856,123,251904,587.2005010860012,251904
1000.0,834.2125418300001,438,0.015900541,0.22792968,3.5650966,-0.022736829,0.01943167,0.04543429613113403,124,253952,591.8748541469977,253952
1000.0,845.5167325400001,417,0.016519481,0.24291992,3.5520024,-0.025236508,0.030790627,0.0684085488319397,125,256000,596.7844590629975,256000
1000.0,852.25182629,428,0.015328139,0.22226563,3.5245373,-0.026687324,0.022112686,0.40629786252975464,126,258048,601.5591780870018,258048
1000.0,858.68706773,427,0.017015446,0.2362793,3.508638,-0.023304041,0.021442145,0.11154156923294067,127,260096,606.3471084129997,260096
1000.0,865.67997875,423,0.017423907,0.24018554,3.5062337,-0.025669526,0.02047458,0.16991561651229858,128,262144,611.1882554040058,262144
1000.0,871.9422633099998,428,0.015514465,0.22529297,3.47438,-0.024816878,0.020700347,0.11446428298950195,129,264192,615.9628895680071,264192
1000.0,878.9029606899999,430,0.016610092,0.23979492,3.4362557,-0.023701843,0.021113658,0.11262023448944092,130,266240,620.7251856520015,266240
1000.0,886.70805578,434,0.016222384,0.22680664,3.408896,-0.0258535,0.0221378,0.13015979528427124,131,268288,625.4384444470052,268288
1000.0,893.16275536,429,0.016331207,0.23847656,3.3994381,-0.028830996,0.021418875,0.1754259467124939,132,270336,630.2019549100078,270336
1000.0,899.6048421800001,427,0.01761997,0.2506836,3.3804123,-0.031173473,0.021544503,0.13657605648040771,133,272384,634.9910660729947,272384
1000.0,906.5766767599999,427,0.015093379,0.22514649,3.3524182,-0.027621275,0.02237356,0.22539108991622925,134,274432,639.7840995370061,274432
1000.0,911.9000136299999,433,0.017095108,0.25048828,3.3236415,-0.026883548,0.022447728,0.1167859435081482,135,276480,644.5045786709961,276480
1000.0,918.6654628500004,436,0.01896274,0.24960938,3.3176384,-0.028537795,0.02178957,0.36251264810562134,136,278528,649.2006866050069,278528
1000.0,925.0928211000002,436,0.016113471,0.23486328,3.2928002,-0.021847472,0.021343017,0.13280445337295532,137,280576,653.8888993010041,280576
1000.0,931.7904900400001,432,0.01777842,0.25029296,3.261102,-0.028786402,0.02181184,0.2577492594718933,138,282624,658.6260197340016,282624
1000.0,936.1749014900001,435,0.019191107,0.2688965,3.2139554,-0.02778328,0.021817477,0.09583288431167603,139,284672,663.3318227879936,284672
1000.0,944.3872221500001,435,0.01907423,0.25625,3.1853244,-0.028351594,0.021412052,0.13538962602615356,140,286720,668.0315214080038,286720
1000.0,952.1755656700001,430,0.018048266,0.24736328,3.1451468,-0.029006168,0.022727802,0.28132790327072144,141,288768,672.7854042810068,288768
1000.0,956.93818888,422,0.016533492,0.23300782,3.0930169,-0.025939817,0.021597622,0.12719649076461792,142,290816,677.6375749260042,290816
1000.0,964.17592333,427,0.017651994,0.24609375,3.0382538,-0.028795743,0.02203324,0.05555224418640137,143,292864,682.4283955800056,292864
