eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,total_timesteps,value_loss
21.24,103.53468324,-0.4480229616165161,333,1,24.121950149536133,40.864383697509766,2500,4.632082462310791
61.4,316.41869481,0.7582793831825256,397,100,24.793371200561523,0.7831429839134216,250000,0.2708585560321808
68.55,351.66227803000004,0.8158670216798782,401,200,25.15581512451172,-1.8348681926727295,500000,0.2005002498626709
78.94,400.2451668400001,0.8600426912307739,400,300,25.486284255981445,0.710246741771698,750000,0.15245336294174194
83.48,421.38659156999995,0.7758249044418335,403,400,25.70254135131836,1.3653054237365723,1000000,0.31178003549575806
