# {"t_start": 1619469247.6185617, "env_id": "InvertedDoublePendulum-v2"} 
r,l,t
54.386628,6,4.691326
45.260707,5,4.702427
54.502021,6,4.715465
45.008444,5,4.726388
35.735992,4,4.735408
72.686692,8,4.752363
54.083091,6,4.765458
54.127713,6,4.778685
35.550435,4,4.788369
45.184133,5,4.799371
45.556099,5,4.810204
53.885201,6,4.823555
35.881314,4,4.83314
45.178421,5,4.844059
35.680139,4,4.853194
54.805293,6,4.86611
45.316892,5,4.877001
64.004576,7,4.891985
45.3024,5,4.902988
45.067923,5,4.913893
36.162445,4,4.922793
44.931454,5,4.933772
54.377582,6,4.946617
26.92901,3,4.95357
36.17804,4,4.963378
63.547135,7,4.978133
35.918106,4,4.987154
44.95366,5,4.998078
45.09899,5,5.009071
62.63427,7,5.023962
44.792483,5,5.034825
64.073824,7,5.049829
44.467671,5,5.060853
35.516272,4,5.069841
45.134099,5,5.080823
54.550359,6,5.093862
54.664853,6,5.106894
35.687516,4,5.11585
26.879457,3,5.123845
45.40434,5,5.135043
82.444194,9,5.153943
45.353234,5,5.164821
63.591169,7,5.179671
63.421564,7,5.195964
54.324274,6,5.209223
54.035219,6,5.222175
63.821727,7,5.237109
35.819203,4,5.245967
73.114086,8,5.26275
26.772403,3,5.269604
63.864789,7,5.284319
82.224082,9,5.303052
54.548292,6,5.315836
44.827422,5,5.32663
35.79359,4,5.335552
44.799208,5,5.347216
54.565765,6,5.360456
63.850791,7,5.375392
44.824937,5,5.386178
35.383539,4,5.395127
35.767215,4,5.404061
54.220891,6,5.416957
35.660336,4,5.42588
45.009962,5,5.436813
36.243742,4,5.445629
63.211786,7,5.461524
64.049085,7,5.476464
54.231039,6,5.490158
35.969011,4,5.499692
36.195963,4,5.508644
26.846174,3,5.515547
63.428685,7,5.530266
63.125051,7,5.545194
35.801564,4,5.554087
63.875861,7,5.569072
35.818553,4,5.57796
44.959932,5,5.589177
35.524064,4,5.599252
35.508363,4,5.608094
35.77909,4,5.616979
54.19353,6,5.629774
72.899859,8,5.647323
63.32458,7,5.662165
26.720747,3,5.669206
44.851189,5,5.680195
45.062269,5,5.691161
53.969859,6,5.704099
64.109736,7,5.719081
63.684758,7,5.735655
36.14547,4,5.744672
45.019074,5,5.755721
63.72942,7,5.770944
100.946745,11,5.795994
36.209056,4,5.80554
54.666618,6,5.819168
36.107818,4,5.828564
72.726843,8,5.847019
35.906263,4,5.856703
35.947812,4,5.866174
35.526775,4,5.875756
63.805689,7,5.891695
36.059221,4,5.901217
73.129597,8,6.07367
45.183394,5,6.085394
45.041628,5,6.097618
54.500806,6,6.11124
54.921946,6,6.12411
63.873113,7,6.139166
35.966271,4,6.148087
72.982008,8,6.164928
35.973538,4,6.173914
73.56241,8,6.190972
54.427008,6,6.203962
63.250734,7,6.218954
73.231046,8,6.235993
54.570872,6,6.248945
91.348511,10,6.271363
82.56168,9,6.290169
35.880001,4,6.29901
54.181632,6,6.311865
45.049091,5,6.323127
44.883465,5,6.334331
82.315747,9,6.354995
63.893549,7,6.369762
63.7854,7,6.384734
63.802453,7,6.399496
45.145148,5,6.410563
63.432099,7,6.425357
54.547945,6,6.438235
100.77463,11,6.4614
36.076573,4,6.470377
45.112958,5,6.481503
63.855929,7,6.49667
35.395263,4,6.505686
63.627178,7,6.520652
72.862895,8,6.537734
63.721482,7,6.552883
26.876181,3,6.559862
54.468524,6,6.572838
54.408001,6,6.585771
91.976605,10,6.606973
54.179174,6,6.620075
35.376791,4,6.628913
26.802381,3,6.635888
45.021166,5,6.646796
72.764406,8,6.66366
54.74528,6,6.676539
54.417772,6,6.689387
64.258223,7,6.704388
35.896424,4,6.713298
44.909395,5,6.72415
54.305632,6,6.737032
54.453032,6,6.749961
110.405331,12,6.776576
54.451065,6,6.790765
45.479134,5,6.802865
82.451353,9,6.822069
73.358426,8,6.839991
100.73712,11,6.862986
91.715582,10,6.883931
63.437534,7,6.899724
44.706913,5,6.910657
72.845534,8,6.927442
45.149505,5,6.93842
72.984689,8,6.955494
44.92245,5,6.966452
64.069979,7,6.981452
82.166833,9,7.000726
73.026344,8,7.017751
35.855742,4,7.026725
35.897427,4,7.03568
54.799442,6,7.048567
54.206382,6,7.06238
63.480707,7,7.077177
82.033227,9,7.095908
64.023046,7,7.110768
35.977016,4,7.119552
54.536889,6,7.132427
63.177063,7,7.147212
54.709388,6,7.160193
64.19102,7,7.175224
54.299565,6,7.1881
45.07031,5,7.199153
110.60946,12,7.22381
45.141625,5,7.234807
45.58521,5,7.245762
54.06676,6,7.258673
63.782873,7,7.273683
91.482134,10,7.294636
73.235024,8,7.311472
45.25938,5,7.322465
44.879194,5,7.333404
54.712203,6,7.346283
63.970161,7,7.361194
54.131458,6,7.374069
45.112704,5,7.384911
64.048483,7,7.399666
73.376474,8,7.416614
63.747532,7,7.432055
54.05483,6,7.445282
35.675708,4,7.454701
54.578107,6,7.468011
63.471025,7,7.482785
45.29639,5,7.493635
64.23252,7,7.508491
73.020372,8,7.52523
54.248477,6,7.538059
63.830271,7,7.553033
73.247412,8,7.569637
63.785659,7,7.584461
45.110987,5,7.595354
45.07626,5,7.606333
63.196724,7,7.621297
54.406292,6,7.634094
26.901638,3,7.641051
63.104473,7,7.655717
45.180331,5,7.667832
44.917559,5,7.679021
35.71335,4,7.687903
73.078957,8,7.704668
44.856571,5,7.715715
36.063082,4,7.724848
82.904506,9,7.74377
72.652409,8,7.760724
54.474001,6,7.77372
63.952954,7,7.788666
110.594945,12,7.813644
63.357411,7,7.828663
73.389993,8,7.845685
54.506431,6,7.858971
26.845507,3,7.865889
26.924237,3,7.87287
82.541965,9,7.891937
72.743377,8,7.908887
73.093144,8,7.925838
44.678886,5,7.93673
44.500071,5,7.947617
45.125655,5,7.958583
72.965499,8,7.977102
72.682005,8,7.993259
128.985686,14,8.023472
54.506117,6,8.036556
73.115029,8,8.053533
45.318739,5,8.064525
44.933961,5,8.077339
54.068791,6,8.089049
72.585964,8,8.10687
54.323566,6,8.119679
44.966551,5,8.130667
45.078148,5,8.141579
35.898648,4,8.151585
54.797615,6,8.165128
54.606717,6,8.178133
45.363515,5,8.189508
63.583623,7,8.204674
63.499695,7,8.219637
64.168808,7,8.234487
54.07335,6,8.247447
35.69319,4,8.25633
63.398548,7,8.271292
63.429773,7,8.286135
36.067317,4,8.447899
101.313686,11,8.474403
72.699661,8,8.491555
91.734778,10,8.512211
63.94325,7,8.526984
73.297066,8,8.543756
54.314403,6,8.556572
63.596912,7,8.571514
73.115122,8,8.588134
35.684641,4,8.596986
44.455382,5,8.60774
91.919879,10,8.628457
72.831326,8,8.645324
36.145271,4,8.654153
54.482445,6,8.666915
36.047779,4,8.675913
45.154042,5,8.686695
82.522388,9,8.705474
63.731363,7,8.720231
36.162473,4,8.729479
101.121828,11,8.752977
91.695118,10,8.773758
92.23395,10,8.794612
36.228335,4,8.803659
26.961913,3,8.810611
54.187751,6,8.823504
91.913529,10,8.844609
63.375851,7,8.859656
73.282924,8,8.876708
35.958573,4,8.886551
72.927947,8,8.903883
45.2924,5,8.916627
82.953181,9,8.935738
54.615533,6,8.948652
54.516295,6,8.961656
63.874312,7,8.976669
101.06922,11,8.999692
35.773501,4,9.008685
63.797465,7,9.023577
71.596568,8,9.040633
54.441433,6,9.05359
82.669057,9,9.072544
83.073677,9,9.094278
54.081473,6,9.10542
101.278383,11,9.12892
82.024237,9,9.14826
63.290435,7,9.163468
63.819538,7,9.178745
73.199433,8,9.195686
91.804416,10,9.216929
54.419145,6,9.22985
63.643094,7,9.244839
82.119581,9,9.26376
72.720249,8,9.280694
63.173215,7,9.297547
72.761135,8,9.314463
72.244148,8,9.331538
63.711777,7,9.346535
54.616038,6,9.359438
82.163143,9,9.378369
72.966117,8,9.396506
82.533577,9,9.415526
81.79898,9,9.434574
35.618037,4,9.443437
101.15382,11,9.467068
54.518716,6,9.481678
45.04213,5,9.493033
100.955765,11,9.516585
91.708927,10,9.536959
73.036268,8,9.553554
36.236025,4,9.562427
