EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
549.225,14.73704,3,2669,222.1877465248108,100058,-0.0,-0.4529552,0.47617465257644653,0.01493166,0.030382669,0.030382669
557.025,14.9104,1,2670,224.43505907058716,101058,-0.0,-0.47871947,-0.14281749725341797,0.013097584,0.027647855,0.027647855
551.125,14.697675,2,2672,226.7267782688141,102206,-0.0,-0.48459202,0.48939645290374756,0.0039576376,0.01932298,0.01932298
571.95,15.235571,1,2673,228.9794409275055,103206,-0.0,-0.5234799,-0.2620640993118286,0.014542163,0.032973826,0.032973826
584.65,15.5620365,1,2674,231.26233625411987,103837,-0.0,-0.53781533,0.11582368612289429,0.0046756156,0.020803034,0.020803034
567.825,15.047958,2,2676,233.52508878707886,105164,-0.0,-0.54622626,0.19559115171432495,0.008214886,0.02251691,0.02251691
567.825,15.016397,1,2677,235.76150465011597,106164,-0.0,-0.551814,-0.06722605228424072,0.012018899,0.021950187,0.021950187
511.5,13.472959,4,2681,238.03066682815552,107088,-0.0,-0.5604706,0.43260109424591064,0.004395381,0.025210438,0.025210438
487.7,12.819992,2,2683,240.25365114212036,108103,-0.0,-0.56739324,0.176039457321167,0.012199048,0.029899502,0.029899502
502.05,13.187927,1,2684,242.52166724205017,109103,-0.0,-0.5689893,-0.18578922748565674,0.0044013113,0.011101181,0.011101181
519.875,13.6473675,1,2685,244.7937617301941,110103,-0.0,-0.57150656,-0.015444636344909668,0.014189412,0.028554358,0.028554358
513.4,13.454733,3,2688,247.05935502052307,111523,-0.0,-0.5800367,0.32736003398895264,0.013954704,0.03545732,0.03545732
524.075,13.729792,1,2689,249.30707263946533,112123,-0.0,-0.5890903,0.3643375039100647,0.0042939293,0.019708082,0.019708082
539.3,14.120026,1,2690,251.53847289085388,113123,-0.0,-0.59417063,-0.2765207290649414,0.0046315487,0.017328972,0.017328972
548.225,14.345907,1,2691,253.75378322601318,113899,-0.0,-0.59757763,0.5372757017612457,0.00488852,0.027152209,0.027152209
570.1,14.911842,1,2692,255.990891456604,114899,-0.0,-0.581451,-0.00035703182220458984,0.009364862,0.015618049,0.015618049
593.575,15.519943,1,2693,258.16296553611755,115899,-0.0,-0.59306854,-0.026470065116882324,0.004597966,0.0125104785,0.0125104785
608.925,15.912355,1,2694,260.3584146499634,116899,-0.0,-0.573555,-0.06245982646942139,0.012779316,0.027717493,0.027717493
619.95,16.189583,1,2695,262.59863901138306,117899,-0.0,-0.59317166,-0.07872915267944336,0.012598661,0.022306904,0.022306904
620.75,16.196392,1,2696,264.8546266555786,118899,-0.0,-0.61476284,0.06313079595565796,0.012953265,0.031158935,0.031158935
638.35,16.648113,1,2697,267.10840916633606,119899,-0.0,-0.5884041,-0.07364511489868164,0.009750691,0.017063808,0.017063808
635.225,16.546495,2,2699,269.3499450683594,121426,-0.0,-0.57269055,0.2426379919052124,0.0054621277,0.019292966,0.019292966
639.45,16.651108,1,2700,271.6262159347534,122011,-0.0,-0.59694904,0.5529997944831848,0.005181697,0.020166583,0.020166583
651.025,16.943298,3,2703,273.8638586997986,123193,-0.0,-0.6110334,0.3813585638999939,0.0121751735,0.022387767,0.022387767
649.775,16.896725,3,2706,276.0980980396271,124555,-0.0,-0.62051255,0.3580626845359802,0.012579413,0.037075024,0.037075024
655.05,17.02535,2,2708,278.34095430374146,125728,-0.0,-0.62401825,0.6412558853626251,0.0074520097,0.017550886,0.017550886
618.2,16.052685,3,2711,280.54665541648865,126786,-0.0,-0.6358184,0.5835205912590027,0.0116543975,0.016451992,0.016451992
618.375,16.051504,2,2713,282.7813973426819,127941,-0.0,-0.6442217,0.0734526515007019,0.003917677,0.014798515,0.014798515
614.675,15.952922,1,2714,285.0231032371521,128424,-0.0,-0.65026385,0.2300005555152893,0.008888098,0.022758633,0.022758633
615.4,15.969061,1,2715,287.2567844390869,129424,-0.0,-0.6513706,-0.09098362922668457,0.014111828,0.03157523,0.03157523
631.5,16.386387,1,2716,289.4926118850708,130424,-0.0,-0.66199404,-0.09933507442474365,0.012307532,0.02784061,0.02784061
622.275,16.143927,2,2718,291.7227101325989,131437,-0.0,-0.6701693,0.2968195676803589,0.012536467,0.02079626,0.02079626
642.4,16.666443,1,2719,293.929238319397,132437,-0.0,-0.6456738,-0.017516732215881348,0.013929899,0.017860943,0.017860943
660.15,17.127274,1,2720,296.2091324329376,133437,-0.0,-0.6749715,-0.03711283206939697,0.013167804,0.02238134,0.02238134
666.3,17.285187,2,2722,298.44825863838196,134740,-0.0,-0.6735349,0.30169999599456787,0.014429913,0.034393754,0.034393754
690.925,17.925625,1,2723,300.65177392959595,135740,-0.0,-0.65619,-0.08953166007995605,0.004654682,0.014184388,0.014184388
646.35,16.76615,3,2726,302.85325169563293,136957,-0.0,-0.65361303,0.7075382173061371,0.00365455,0.017241102,0.017241102
651.175,16.89268,2,2728,304.9366636276245,137570,-0.0,-0.67051643,0.5242747068405151,0.0066222083,0.020385388,0.020385388
661.175,17.154861,1,2729,307.14628195762634,138570,-0.0,-0.6426411,-0.0788499116897583,0.0147085935,0.034141988,0.034141988
643.6,16.701588,2,2731,309.39070558547974,139643,-0.0,-0.6682115,0.4499562382698059,0.009247077,0.019731253,0.019731253
635.225,16.490725,2,2733,311.5892083644867,141308,-0.0,-0.6753754,0.46499550342559814,0.014484398,0.013028696,0.013028696
613.35,15.924039,1,2734,313.81504464149475,141433,-0.0,-0.68228906,0.7803062796592712,0.0038162782,0.01776538,0.01776538
585.075,15.202087,3,2737,316.08456897735596,143302,-0.0,-0.6862888,0.3739355206489563,0.004215925,0.021041177,0.021041177
585.075,15.208679,1,2738,318.2876467704773,144302,-0.0,-0.67996556,-0.2001655101776123,0.006016384,0.1390461,0.1390461
582.4,15.142438,1,2739,320.53248381614685,144722,-0.0,-0.6860494,0.6549437046051025,0.012553651,0.03690508,0.03690508
592.775,15.41836,1,2740,322.76411986351013,145722,-0.0,-0.68217605,-0.13673150539398193,0.012813082,0.034014724,0.034014724
592.775,15.425745,1,2741,325.0100214481354,146722,-0.0,-0.65573984,0.023655056953430176,0.010057349,0.017729925,0.017729925
616.475,16.04708,1,2742,327.2093873023987,147722,-0.0,-0.64635426,-0.05641520023345947,0.009498965,0.020286433,0.020286433
638.225,16.618328,1,2743,329.4655408859253,148722,-0.0,-0.672133,-0.025290966033935547,0.01033727,0.025971375,0.025971375
638.225,16.626394,1,2744,331.73458886146545,149722,-0.0,-0.6701383,-0.12185108661651611,0.010076973,0.01186333,0.01186333
660.425,17.210173,1,2745,333.9441864490509,150722,-0.0,-0.6935677,-0.0042285919189453125,0.013158331,0.03408145,0.03408145
679.175,17.70483,1,2746,336.14582109451294,151722,-0.0,-0.69885117,-0.04594254493713379,0.012898258,0.021385502,0.021385502
675.55,17.620083,2,2748,338.41119360923767,152750,-0.0,-0.7097067,0.4503868818283081,0.0113528585,0.009375293,0.009375293
688.825,17.9783,2,2750,340.6383674144745,154311,-0.0,-0.7084264,0.39226406812667847,0.01417839,0.027497828,0.027497828
713.125,18.618397,1,2751,342.87971687316895,155311,-0.0,-0.7096934,-0.24754619598388672,0.004105612,0.010948751,0.010948751
712.875,18.623499,2,2753,345.11104106903076,156456,-0.0,-0.7123551,0.4908604621887207,0.003999829,0.0322101,0.0322101
702.75,18.372044,2,2755,347.31513237953186,157534,-0.0,-0.72637504,0.5423444509506226,0.01368525,0.034380525,0.034380525
702.75,18.382675,1,2756,349.5521388053894,158534,-0.0,-0.7103105,0.13453537225723267,0.013148526,0.026104936,0.026104936
683.025,17.872564,1,2757,351.8614010810852,158745,-0.0,-0.7119507,0.9187779799103737,0.010230467,0.019726872,0.019726872
698.35,18.289297,2,2759,354.11907935142517,160371,-0.0,-0.7193722,0.8704203218221664,0.013133954,0.036346182,0.036346182
688.45,18.039015,1,2760,356.3968925476074,160975,-0.0,-0.7249237,0.22902917861938477,0.004365868,0.024902977,0.024902977
694.675,18.219809,2,2762,358.62956142425537,162527,-0.0,-0.7333135,0.03262966871261597,0.0065939054,0.016913276,0.016913276
694.675,18.232508,1,2763,360.79181456565857,163527,-0.0,-0.6948729,-0.07398819923400879,0.01190922,0.023275027,0.023275027
701.725,18.432262,2,2765,363.04042291641235,164792,-0.0,-0.6896053,0.22998195886611938,0.0055791293,0.021110788,0.021110788
709.525,18.642569,1,2766,365.30929493904114,165338,-0.0,-0.6927609,0.583100825548172,0.007182095,0.01828351,0.01828351
723.725,19.025654,1,2767,367.62953662872314,166338,-0.0,-0.68477064,0.07344019412994385,0.014335407,0.027307872,0.027307872
744.2,19.572836,1,2768,369.90823221206665,167338,-0.0,-0.67421013,-0.07062399387359619,0.012938784,0.01756153,0.01756153
744.2,19.586456,1,2769,372.17217230796814,168338,-0.0,-0.6939377,-0.03034234046936035,0.011259086,0.01763079,0.01763079
744.2,19.600376,1,2770,374.4301555156708,169338,-0.0,-0.6977301,-0.0834200382232666,0.0096678445,0.017548176,0.017548176
767.375,20.219173,1,2771,376.6696240901947,170338,-0.0,-0.7057496,0.014877736568450928,0.01383819,0.028879609,0.028879609
775.75,20.45251,1,2772,378.92879366874695,171338,-0.0,-0.6767301,-0.0425792932510376,0.008692555,0.015109388,0.015109388
775.75,20.467434,1,2773,381.1656277179718,172338,-0.0,-0.6896878,0.005237579345703125,0.012582445,0.025391664,0.025391664
