# {"t_start": 1619422595.4469855, "env_id": "InvertedPendulum-v2"} 
r,l,t
24.0,24,11.100506
9.0,9,11.118497
10.0,10,11.1384
32.0,32,11.202158
35.0,35,11.270718
18.0,18,11.306416
5.0,5,11.316948
4.0,4,11.325609
5.0,5,11.336158
33.0,33,11.400253
23.0,23,11.44485
5.0,5,11.45541
26.0,26,11.50603
13.0,13,11.532391
7.0,7,11.546568
25.0,25,11.595312
12.0,12,11.619082
28.0,28,11.67528
5.0,5,11.685896
15.0,15,11.716441
7.0,7,11.730808
16.0,16,11.762279
38.0,38,11.837166
52.0,52,11.938585
18.0,18,11.973653
18.0,18,12.008657
24.0,24,12.055224
21.0,21,12.095956
42.0,42,12.182654
13.0,13,12.208517
11.0,11,12.231594
5.0,5,12.242112
25.0,25,12.421165
10.0,10,12.442987
10.0,10,12.462811
14.0,14,12.489874
62.0,62,12.610329
24.0,24,12.659105
18.0,18,12.695493
91.0,91,12.873702
34.0,34,12.943363
88.0,88,13.117499
63.0,63,13.239514
48.0,48,13.332318
37.0,37,13.408281
69.0,69,13.558124
21.0,21,13.599352
14.0,14,13.626331
11.0,11,13.6477
80.0,80,13.804128
6.0,6,13.816152
29.0,29,13.872135
73.0,73,14.013456
26.0,26,14.066988
43.0,43,14.154254
39.0,39,14.231648
26.0,26,14.283471
19.0,19,14.322465
35.0,35,14.392781
34.0,34,14.603607
66.0,66,14.735573
59.0,59,14.847885
73.0,73,14.985773
3.0,3,14.99227
111.0,111,15.210677
74.0,74,15.353231
59.0,59,15.465879
33.0,33,15.527266
86.0,86,15.688697
30.0,30,15.746717
78.0,78,15.89837
49.0,49,15.993508
59.0,59,16.107422
148.0,148,16.392457
100.0,100,16.736582
180.0,180,17.085047
32.0,32,17.146594
50.0,50,17.244146
42.0,42,17.326403
43.0,43,17.408566
61.0,61,17.526074
58.0,58,17.643169
72.0,72,17.784935
127.0,127,18.040577
147.0,147,18.332544
77.0,77,18.485077
127.0,127,18.895108
279.0,279,19.448643
112.0,112,19.668259
96.0,96,19.854837
191.0,191,20.228206
91.0,91,20.410585
153.0,153,20.716982
199.0,199,21.264771
194.0,194,21.663847
168.0,168,21.999892
119.0,119,22.227746
216.0,216,22.638485
1000.0,1000,24.779531
1000.0,1000,26.884909
1000.0,1000,28.98104
1000.0,1000,31.065323
1000.0,1000,33.114921
1000.0,1000,35.221115
1000.0,1000,37.306936
1000.0,1000,39.408773
1000.0,1000,41.56294
1000.0,1000,43.69273
1000.0,1000,45.838354
1000.0,1000,48.000845
1000.0,1000,50.136045
1000.0,1000,52.242266
1000.0,1000,54.388251
1000.0,1000,56.453421
1000.0,1000,58.592473
1000.0,1000,60.691056
1000.0,1000,62.74935
1000.0,1000,64.820501
1000.0,1000,66.886549
1000.0,1000,68.962826
1000.0,1000,71.046249
1000.0,1000,73.218113
1000.0,1000,75.286027
1000.0,1000,77.36877
1000.0,1000,79.491249
1000.0,1000,81.633257
1000.0,1000,83.744975
993.0,993,85.794296
1000.0,1000,87.895102
1000.0,1000,89.998008
1000.0,1000,91.968898
1000.0,1000,93.991313
1000.0,1000,96.025491
1000.0,1000,98.13356
1000.0,1000,100.175632
1000.0,1000,102.23927
1000.0,1000,104.409255
1000.0,1000,106.504143
1000.0,1000,108.579089
1000.0,1000,110.643389
380.0,380,111.514556
1000.0,1000,113.629058
1000.0,1000,115.783442
1000.0,1000,117.901774
1000.0,1000,120.067991
1000.0,1000,122.198818
1000.0,1000,124.340513
1000.0,1000,126.336259
681.0,681,127.813682
1000.0,1000,129.919751
1000.0,1000,132.025868
1000.0,1000,134.105048
306.0,306,134.714614
1000.0,1000,136.823274
1000.0,1000,138.912844
1000.0,1000,141.010349
1000.0,1000,143.130478
1000.0,1000,145.246303
1000.0,1000,147.364724
1000.0,1000,149.482737
1000.0,1000,151.601237
975.0,975,153.747931
186.0,186,154.119842
1000.0,1000,156.275366
1000.0,1000,158.35688
1000.0,1000,160.482789
857.0,857,162.243967
1000.0,1000,164.292048
1000.0,1000,166.303794
1000.0,1000,168.343677
1000.0,1000,170.444104
892.0,892,172.29106
353.0,353,172.963758
28.0,28,173.021433
1000.0,1000,175.100441
874.0,874,176.952732
602.0,602,178.280571
308.0,308,178.875585
521.0,521,179.889006
1000.0,1000,181.987934
1000.0,1000,184.0438
1000.0,1000,186.058392
1000.0,1000,188.128768
1000.0,1000,190.232225
177.0,177,190.753325
1000.0,1000,192.840999
1000.0,1000,194.743542
1000.0,1000,196.796926
1000.0,1000,198.90287
1000.0,1000,201.064157
1000.0,1000,203.138212
594.0,594,204.390409
1000.0,1000,206.515714
976.0,976,208.532217
445.0,445,209.364495
1000.0,1000,211.401026
1000.0,1000,213.428828
1000.0,1000,215.510268
13.0,13,215.536559
1000.0,1000,217.645091
1000.0,1000,219.76331
1000.0,1000,221.843206
1000.0,1000,223.986612
1000.0,1000,226.047135
1000.0,1000,228.089581
1000.0,1000,230.105315
1000.0,1000,232.135366
719.0,719,233.631352
41.0,41,233.708264
450.0,450,234.54766
69.0,69,234.67795
562.0,562,235.946336
1000.0,1000,238.026296
1000.0,1000,240.117847
1000.0,1000,242.189342
1000.0,1000,244.249701
1000.0,1000,246.316497
1000.0,1000,248.426015
1000.0,1000,250.530835
1000.0,1000,252.638465
1000.0,1000,254.742238
623.0,623,255.938006
1000.0,1000,258.054303
1000.0,1000,260.119831
1000.0,1000,262.13487
1000.0,1000,264.213961
521.0,521,265.362597
596.0,596,266.496454
1000.0,1000,268.589731
582.0,582,269.889439
1000.0,1000,271.955841
1000.0,1000,274.035735
1000.0,1000,276.006184
1000.0,1000,278.047659
1000.0,1000,280.031788
1000.0,1000,282.081815
800.0,800,283.685824
1000.0,1000,285.843308
1000.0,1000,287.97169
1000.0,1000,290.114229
1000.0,1000,292.225047
1000.0,1000,294.303678
1000.0,1000,296.464439
1000.0,1000,298.477889
1000.0,1000,300.575297
1000.0,1000,302.659547
1000.0,1000,304.743843
1000.0,1000,306.841694
1000.0,1000,308.95021
1000.0,1000,311.088153
777.0,777,312.763682
636.0,636,314.184662
1000.0,1000,316.24204
1000.0,1000,318.146365
1000.0,1000,320.245322
1000.0,1000,322.307328
1000.0,1000,324.381811
1000.0,1000,326.426289
1000.0,1000,328.477336
888.0,888,330.359781
1000.0,1000,332.443763
1000.0,1000,334.518895
1000.0,1000,336.639495
1000.0,1000,338.752115
1000.0,1000,340.845855
1000.0,1000,342.945754
1000.0,1000,345.010729
1000.0,1000,347.097091
1000.0,1000,349.201966
1000.0,1000,351.188247
1000.0,1000,353.297444
1000.0,1000,355.405526
74.0,74,355.546448
1000.0,1000,357.600053
1000.0,1000,359.639573
1000.0,1000,361.755563
1000.0,1000,363.814084
1000.0,1000,365.859681
1000.0,1000,367.962785
1000.0,1000,370.045147
1000.0,1000,372.009534
1000.0,1000,374.152354
1000.0,1000,376.209015
1000.0,1000,378.294426
1000.0,1000,380.360726
1000.0,1000,382.493841
1000.0,1000,384.477761
1000.0,1000,386.529791
1000.0,1000,388.626711
1000.0,1000,390.717192
1000.0,1000,392.848972
1000.0,1000,394.942314
1000.0,1000,397.012249
1000.0,1000,399.095377
1000.0,1000,401.209818
1000.0,1000,403.160402
1000.0,1000,405.319025
1000.0,1000,407.420096
1000.0,1000,409.52238
1000.0,1000,411.631626
1000.0,1000,413.719555
1000.0,1000,415.806766
1000.0,1000,417.894361
1000.0,1000,420.019508
1000.0,1000,422.143047
1000.0,1000,424.273687
1000.0,1000,426.351962
1000.0,1000,428.438995
1000.0,1000,430.547503
731.0,731,432.150469
1000.0,1000,434.254249
1000.0,1000,436.356293
282.0,282,436.901374
1000.0,1000,439.025346
1000.0,1000,441.099581
1000.0,1000,443.229604
1000.0,1000,445.364776
1000.0,1000,447.468722
1000.0,1000,449.559158
1000.0,1000,451.648714
1000.0,1000,453.747355
1000.0,1000,455.811069
1000.0,1000,457.882529
1000.0,1000,459.955342
1000.0,1000,462.029882
793.0,793,463.724533
765.0,765,465.197615
1000.0,1000,467.254902
1000.0,1000,469.313147
500.0,500,470.446565
228.0,228,470.885971
1000.0,1000,472.980581
1000.0,1000,475.14594
12.0,12,475.171823
700.0,700,476.706456
22.0,22,476.749434
385.0,385,477.487496
1000.0,1000,479.538154
1000.0,1000,481.790541
1000.0,1000,483.872456
1000.0,1000,485.94203
1000.0,1000,488.022369
1000.0,1000,490.093509
1000.0,1000,492.187261
1000.0,1000,494.319005
1000.0,1000,496.392004
1000.0,1000,498.438078
1000.0,1000,500.517156
1000.0,1000,502.634019
253.0,253,503.126822
1000.0,1000,505.197295
1000.0,1000,507.311811
1000.0,1000,509.410552
1000.0,1000,511.552958
29.0,29,511.610981
1000.0,1000,513.733096
1000.0,1000,515.883537
59.0,59,515.998092
1000.0,1000,518.069752
1000.0,1000,520.178166
1000.0,1000,522.272415
1000.0,1000,524.394787
1000.0,1000,526.564425
1000.0,1000,528.67956
1000.0,1000,530.792241
1000.0,1000,532.881562
1000.0,1000,534.996111
1000.0,1000,537.128909
1000.0,1000,539.217507
1000.0,1000,541.312018
1000.0,1000,543.387091
1000.0,1000,545.502001
1000.0,1000,547.631951
1000.0,1000,549.728902
1000.0,1000,551.814857
1000.0,1000,553.939517
1000.0,1000,555.999217
1000.0,1000,558.036719
1000.0,1000,560.077995
1000.0,1000,562.04056
1000.0,1000,564.176483
1000.0,1000,566.308719
1000.0,1000,568.361729
1000.0,1000,570.425935
1000.0,1000,572.500542
683.0,683,574.035411
1000.0,1000,576.136983
1000.0,1000,578.222744
1000.0,1000,580.35012
270.0,270,580.863947
913.0,913,582.775702
1000.0,1000,584.821675
496.0,496,585.942923
1000.0,1000,588.051478
1000.0,1000,590.110356
1000.0,1000,592.210548
1000.0,1000,594.185249
1000.0,1000,596.250891
1000.0,1000,598.421129
1000.0,1000,600.54052
1000.0,1000,602.621457
1000.0,1000,604.704546
1000.0,1000,606.771498
460.0,460,607.857571
291.0,291,608.424978
1000.0,1000,610.56393
1000.0,1000,612.714985
1000.0,1000,614.78053
650.0,650,616.215303
1000.0,1000,618.288365
1000.0,1000,620.397668
571.0,571,621.510296
1000.0,1000,623.547946
1000.0,1000,625.582126
1000.0,1000,627.716403
1000.0,1000,629.82417
1000.0,1000,631.879817
1000.0,1000,633.942214
1000.0,1000,636.056296
1000.0,1000,638.141668
1000.0,1000,640.248709
1000.0,1000,642.298628
1000.0,1000,644.388489
1000.0,1000,646.505152
1000.0,1000,648.560367
1000.0,1000,650.623568
1000.0,1000,652.704673
1000.0,1000,654.831424
1000.0,1000,656.971894
1000.0,1000,659.023375
1000.0,1000,661.122659
1000.0,1000,663.229693
1000.0,1000,665.316788
1000.0,1000,667.429911
1000.0,1000,669.5181
255.0,255,670.022207
286.0,286,670.583357
1000.0,1000,672.721254
1000.0,1000,674.871891
1000.0,1000,676.929296
1000.0,1000,678.994208
1000.0,1000,681.111074
1000.0,1000,683.194447
1000.0,1000,685.299771
1000.0,1000,687.371054
1000.0,1000,689.511876
1000.0,1000,691.572051
611.0,611,692.907304
361.0,361,693.626039
1000.0,1000,695.723599
1000.0,1000,697.868012
1000.0,1000,699.962386
1000.0,1000,702.047239
1000.0,1000,704.150536
939.0,939,706.09479
1000.0,1000,708.228008
1000.0,1000,710.319087
721.0,721,711.673105
444.0,444,712.652306
358.0,358,713.322408
958.0,958,715.373833
1000.0,1000,717.502956
1000.0,1000,719.565326
1000.0,1000,721.661828
1000.0,1000,723.729783
1000.0,1000,725.869739
579.0,579,726.992801
563.0,563,728.268771
1000.0,1000,730.387023
1000.0,1000,732.44536
1000.0,1000,734.517221
1000.0,1000,736.605505
1000.0,1000,738.717481
1000.0,1000,740.857897
1000.0,1000,742.978553
1000.0,1000,745.077772
1000.0,1000,747.147731
1000.0,1000,749.204172
1000.0,1000,751.267624
1000.0,1000,753.355597
1000.0,1000,755.467658
1000.0,1000,757.603856
1000.0,1000,759.642093
1000.0,1000,761.731092
5.0,5,761.74191
1000.0,1000,763.824976
1000.0,1000,765.917697
1000.0,1000,767.988229
265.0,265,768.492093
1000.0,1000,770.568681
1000.0,1000,772.650994
1000.0,1000,774.75676
1000.0,1000,776.852494
1000.0,1000,778.899499
1000.0,1000,780.977765
1000.0,1000,783.026477
1000.0,1000,785.088993
1000.0,1000,787.177319
1000.0,1000,789.255339
7.0,7,789.269519
554.0,554,790.353847
1000.0,1000,792.46101
1000.0,1000,794.552185
6.0,6,794.565243
1000.0,1000,796.644248
1000.0,1000,798.776356
69.0,69,798.911238
1000.0,1000,801.007878
1000.0,1000,803.108301
1000.0,1000,805.19165
1000.0,1000,807.283613
1000.0,1000,809.393709
1000.0,1000,811.466351
1000.0,1000,813.538006
1000.0,1000,815.639435
1000.0,1000,817.709783
1000.0,1000,819.78687
530.0,530,820.804896
1000.0,1000,822.839368
1000.0,1000,824.949522
1000.0,1000,827.028188
1000.0,1000,829.107309
1000.0,1000,831.20596
1000.0,1000,833.326313
30.0,30,833.38527
1000.0,1000,835.494476
1000.0,1000,837.600766
1000.0,1000,839.715651
1000.0,1000,841.820792
1000.0,1000,843.927676
1000.0,1000,846.019112
1000.0,1000,848.131011
9.0,9,848.149021
1000.0,1000,850.191466
1000.0,1000,852.311344
1000.0,1000,854.296276
1000.0,1000,856.427647
1000.0,1000,858.510357
1000.0,1000,860.611616
1000.0,1000,862.686054
1000.0,1000,864.780947
1000.0,1000,866.953597
1000.0,1000,868.993648
1000.0,1000,871.064852
1000.0,1000,873.191522
1000.0,1000,875.301105
1000.0,1000,877.374509
1000.0,1000,879.437138
1000.0,1000,881.541607
1000.0,1000,883.625992
1000.0,1000,885.699327
1000.0,1000,887.768509
1000.0,1000,889.841022
1000.0,1000,891.934676
1000.0,1000,894.016556
1000.0,1000,896.09616
1000.0,1000,898.153394
1000.0,1000,900.239592
1000.0,1000,902.320548
1000.0,1000,904.413245
1000.0,1000,906.534498
1000.0,1000,908.473305
1000.0,1000,910.566486
1000.0,1000,912.689321
1000.0,1000,914.788616
1000.0,1000,916.894901
1000.0,1000,918.97918
1000.0,1000,921.072544
1000.0,1000,923.14686
458.0,458,924.216941
1000.0,1000,926.317826
1000.0,1000,928.397906
1000.0,1000,930.481767
1000.0,1000,932.493019
1000.0,1000,934.554808
1000.0,1000,936.649162
1000.0,1000,938.738593
975.0,975,940.73541
1000.0,1000,942.754486
1000.0,1000,944.79353
1000.0,1000,946.680494
1000.0,1000,948.714087
1000.0,1000,950.764086
100.0,100,951.106459
1000.0,1000,953.162034
1000.0,1000,955.082654
1000.0,1000,957.152518
383.0,383,958.058939
1000.0,1000,960.151268
1000.0,1000,962.251273
1000.0,1000,964.291546
1000.0,1000,966.366759
1000.0,1000,968.471922
1000.0,1000,970.560991
1000.0,1000,972.642041
1000.0,1000,974.787191
1000.0,1000,976.959554
1000.0,1000,979.072866
1000.0,1000,981.136896
1000.0,1000,983.271374
834.0,834,984.87912
1000.0,1000,986.948855
1000.0,1000,989.038213
1000.0,1000,991.138211
1000.0,1000,993.224457
1000.0,1000,995.312437
1000.0,1000,997.399583
206.0,206,997.789631
1000.0,1000,999.856103
1000.0,1000,1001.949084
1000.0,1000,1004.085214
965.0,965,1006.073324
1000.0,1000,1008.156525
871.0,871,1010.000235
69.0,69,1010.137872
247.0,247,1010.610684
126.0,126,1011.000456
1000.0,1000,1013.090116
1000.0,1000,1015.164391
1000.0,1000,1017.078067
1000.0,1000,1019.125084
1000.0,1000,1021.243645
1000.0,1000,1023.32888
1000.0,1000,1025.426184
1000.0,1000,1027.472503
1000.0,1000,1029.543383
1000.0,1000,1031.612993
682.0,682,1033.065384
1000.0,1000,1035.174116
514.0,514,1036.173732
1000.0,1000,1038.258753
342.0,342,1039.069644
1000.0,1000,1041.155992
1000.0,1000,1043.252707
1000.0,1000,1045.345052
1000.0,1000,1047.422128
1000.0,1000,1049.523782
1000.0,1000,1051.563063
1000.0,1000,1053.603844
1000.0,1000,1055.65503
1000.0,1000,1057.720999
1000.0,1000,1059.757821
1000.0,1000,1061.809722
1000.0,1000,1063.719568
1000.0,1000,1065.700102
1000.0,1000,1067.802644
1000.0,1000,1069.869033
1000.0,1000,1071.937396
1000.0,1000,1074.097816
344.0,344,1074.928378
1000.0,1000,1077.052627
1000.0,1000,1079.17481
1000.0,1000,1081.286859
1000.0,1000,1083.392898
1000.0,1000,1085.555864
406.0,406,1086.353886
1000.0,1000,1088.447462
1000.0,1000,1090.584034
1000.0,1000,1092.723879
1000.0,1000,1094.811242
1000.0,1000,1096.920809
1000.0,1000,1099.01359
1000.0,1000,1101.09708
417.0,417,1101.914582
1000.0,1000,1103.952972
1000.0,1000,1106.028429
435.0,435,1107.003767
91.0,91,1107.182585
406.0,406,1107.982146
1000.0,1000,1110.047985
270.0,270,1110.567205
1000.0,1000,1112.744063
664.0,664,1114.217244
1000.0,1000,1116.313497
1000.0,1000,1118.405599
705.0,705,1119.975073
880.0,880,1121.668876
351.0,351,1122.491537
217.0,217,1122.912087
222.0,222,1123.346621
1000.0,1000,1125.435751
1000.0,1000,1127.488302
1000.0,1000,1129.557604
1000.0,1000,1131.554517
1000.0,1000,1133.592134
1000.0,1000,1135.592267
1000.0,1000,1137.653248
1000.0,1000,1139.709042
1000.0,1000,1141.77744
1000.0,1000,1143.826344
6.0,6,1143.838981
1000.0,1000,1145.937296
1000.0,1000,1148.075899
1000.0,1000,1150.190676
1000.0,1000,1152.292765
486.0,486,1153.250778
1000.0,1000,1155.310903
1000.0,1000,1157.40337
1000.0,1000,1159.548383
1000.0,1000,1161.612589
1000.0,1000,1163.695203
1000.0,1000,1165.746997
795.0,795,1167.412692
578.0,578,1168.672234
1000.0,1000,1170.713177
644.0,644,1171.952994
918.0,918,1173.94058
1000.0,1000,1176.07764
1000.0,1000,1178.23615
1000.0,1000,1180.384892
1000.0,1000,1182.439719
1000.0,1000,1184.558782
593.0,593,1185.878262
786.0,786,1187.415942
1000.0,1000,1189.482424
1000.0,1000,1191.576398
1000.0,1000,1193.698547
1000.0,1000,1195.811103
330.0,330,1196.62407
206.0,206,1197.024188
324.0,324,1197.651741
1000.0,1000,1199.743906
135.0,135,1200.009707
1000.0,1000,1202.152372
1000.0,1000,1204.249174
1000.0,1000,1206.386938
1000.0,1000,1208.464512
1000.0,1000,1210.564115
1000.0,1000,1212.704188
1000.0,1000,1214.766066
1000.0,1000,1216.844514
1000.0,1000,1218.939089
1000.0,1000,1221.012608
1000.0,1000,1223.038501
1000.0,1000,1225.080407
1000.0,1000,1227.163096
1000.0,1000,1229.241604
226.0,226,1229.721513
788.0,788,1231.429289
1000.0,1000,1233.533466
1000.0,1000,1235.574383
1000.0,1000,1237.49732
1000.0,1000,1239.590042
1000.0,1000,1241.713122
1000.0,1000,1243.819402
1000.0,1000,1245.932201
1000.0,1000,1248.03441
1000.0,1000,1250.131563
1000.0,1000,1252.268721
1000.0,1000,1254.338326
1000.0,1000,1256.418751
1000.0,1000,1258.471141
1000.0,1000,1260.539088
1000.0,1000,1262.452502
