EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
895.8,38.444305,1,885,771.1309423446655,367950,0.0,0.45649815,0.09695100784301758,0.009829933,0.024819791,0.024819791
895.8,38.456257,1,886,773.2598540782928,368950,0.0,0.45962948,-0.07892346382141113,0.0079214955,0.02069142,0.02069142
895.8,38.468147,1,887,775.4035093784332,369950,0.0,0.45739418,-0.02050483226776123,0.008660677,0.016441163,0.016441163
895.8,38.47998,1,888,777.5304849147797,370950,0.0,0.43979713,0.015951931476593018,0.013803478,0.03504806,0.03504806
895.8,38.491756,1,889,779.6335904598236,371950,0.0,0.4242003,-0.02116239070892334,0.0096301,0.019582119,0.019582119
897.325,38.5687,1,890,781.728937625885,372950,0.0,0.42240617,-0.003809213638305664,0.01038815,0.01673961,0.01673961
897.325,38.580425,1,891,783.819020986557,373950,0.0,0.40942287,-0.009210944175720215,0.010879746,0.024519661,0.024519661
897.325,38.5921,1,892,785.9702191352844,374950,0.0,0.41268498,0.0001850724220275879,0.01284663,0.025727153,0.025727153
904.3,38.902336,1,893,788.0974893569946,375950,0.0,0.39651656,-0.0031665563583374023,0.009639875,0.016539015,0.016539015
899.325,38.708817,3,896,790.2397727966309,377511,0.0,0.3951645,-0.0015747547149658203,0.0041348124,0.022178262,0.022178262
899.325,38.720985,1,897,792.3989720344543,378511,0.0,0.39497697,-0.06288790702819824,0.009503174,0.013355501,0.013355501
874.475,37.66891,2,899,794.5175859928131,379517,0.0,0.39496815,0.02525472640991211,0.009934733,0.031467497,0.031467497
874.475,37.680458,1,900,796.6775887012482,380517,0.0,0.3926233,-0.06749963760375977,0.010587186,0.02741586,0.02741586
861.725,37.146183,2,902,798.8377940654755,381586,0.0,0.39049363,0.004661679267883301,0.0046495683,0.0127636865,0.0127636865
872.65,37.62563,1,903,800.9876537322998,382586,0.0,0.37242448,-0.07139766216278076,0.014823912,0.019057903,0.019057903
872.65,37.63697,1,904,803.1058740615845,383586,0.0,0.35537612,-0.009441494941711426,0.008785119,0.020438548,0.020438548
872.65,37.648262,1,905,805.2546656131744,384586,0.0,0.34165537,-0.06009185314178467,0.010637548,0.02314012,0.02314012
872.65,37.659492,1,906,807.4214386940002,385586,0.0,0.33366406,-0.00756227970123291,0.0124440305,0.017407393,0.017407393
872.65,37.670677,1,907,809.5525920391083,386586,0.0,0.32560456,0.002097606658935547,0.010587836,0.018349905,0.018349905
872.65,37.681812,1,908,811.6640255451202,387586,0.0,0.34117436,0.0023912787437438965,0.008056481,0.015419751,0.015419751
872.65,37.692894,1,909,813.7951817512512,388586,0.0,0.35429394,0.002380669116973877,0.010167476,0.014468815,0.014468815
872.65,37.703926,1,910,815.9261128902435,389586,0.0,0.35537767,0.0007851719856262207,0.0037382767,0.014294922,0.014294922
872.65,37.714912,1,911,818.0528721809387,390586,0.0,0.35028255,0.008656859397888184,0.0072636376,0.014703071,0.014703071
860.9,37.226074,2,913,820.1647799015045,392116,0.0,0.35339844,0.13506853580474854,0.00767678,0.03142373,0.03142373
860.9,37.23644,1,914,822.251823425293,393116,0.0,0.34961104,0.10067015886306763,0.008927686,0.020421142,0.020421142
860.9,37.246758,1,915,824.4193818569183,394116,0.0,0.36195123,-0.07770431041717529,0.008542277,0.023263713,0.023263713
860.9,37.257027,1,916,826.5428276062012,395116,0.0,0.32752848,-0.007612943649291992,0.013044587,0.016708137,0.016708137
860.9,37.26725,1,917,828.6460514068604,396116,0.0,0.3364396,0.003255784511566162,0.01122464,0.025552675,0.025552675
860.9,37.277424,1,918,830.8098492622375,397116,0.0,0.34383655,-0.05886673927307129,0.011592085,0.017908774,0.017908774
861.525,37.3148,2,920,832.9696991443634,398146,0.0,0.3346511,0.006391406059265137,0.014432802,0.029345706,0.029345706
861.525,37.324585,1,921,835.1195385456085,399146,0.0,0.33457136,-0.05834341049194336,0.011797999,0.018802907,0.018802907
861.525,37.334328,1,922,837.2860498428345,400146,0.0,0.36233997,-0.010376691818237305,0.009361479,0.012471624,0.012471624
861.525,37.344025,1,923,839.4471733570099,401146,0.0,0.37831128,0.165330708026886,0.008874239,0.027634941,0.027634941
879.9,38.146873,1,924,841.5999550819397,402146,0.0,0.35513353,-0.1805737018585205,0.008892729,0.018075228,0.018075228
879.9,38.15729,1,925,843.7528614997864,403146,0.0,0.33895493,-0.005193829536437988,0.010995912,0.020922652,0.020922652
879.9,38.16766,1,926,845.9145607948303,404146,0.0,0.32728636,0.00982046127319336,0.009439689,0.03444791,0.03444791
855.125,37.108074,2,928,848.01766705513,405155,0.0,0.33943963,0.007262229919433594,0.014295828,0.03414844,0.03414844
855.125,37.117836,1,929,850.1501386165619,406155,0.0,0.3566748,-0.02017080783843994,0.010817524,0.022063084,0.022063084
855.125,37.127556,1,930,852.1952948570251,407155,0.0,0.36134124,-0.016237497329711914,0.011892507,0.010892108,0.010892108
855.125,37.137234,1,931,854.3760249614716,408155,0.0,0.40107018,-0.006284952163696289,0.0077270204,0.011888061,0.011888061
855.125,37.14687,1,932,856.5166592597961,409155,0.0,0.41911316,0.002780437469482422,0.013866129,0.021818444,0.021818444
855.125,37.156456,1,933,858.6295795440674,410155,0.0,0.3824619,-0.013624072074890137,0.01017179,0.018550443,0.018550443
855.125,37.166004,1,934,860.7707386016846,411155,0.0,0.3588947,0.004173159599304199,0.01021865,0.017964266,0.017964266
879.95,38.250195,1,935,862.8882369995117,412155,0.0,0.3698691,0.002984166145324707,0.009863752,0.012934022,0.012934022
891.1,38.742897,1,936,865.1503210067749,413155,0.0,0.36991572,0.013559401035308838,0.01488863,0.024995452,0.024995452
891.1,38.75325,1,937,867.2288324832916,414155,0.0,0.35101008,-0.010508537292480469,0.011560559,0.023952942,0.023952942
891.1,38.76356,1,938,869.3357853889465,415155,0.0,0.35368896,0.006779074668884277,0.013628678,0.020212803,0.020212803
915.95,39.850086,1,939,871.4834513664246,416155,0.0,0.349203,0.008278608322143555,0.01295989,0.017127156,0.017127156
915.95,39.860767,1,940,873.6612586975098,417155,0.0,0.34402156,0.006907522678375244,0.0107499175,0.020007491,0.020007491
915.95,39.8714,1,941,875.7934257984161,418155,0.0,0.40286684,0.004268229007720947,0.010435905,0.012780119,0.012780119
939.225,40.890614,1,942,877.8943967819214,419155,0.0,0.40146548,-0.0028793811798095703,0.012412756,0.024772007,0.024772007
939.225,40.9021,1,943,880.038200378418,420155,0.0,0.41717243,-0.0002715587615966797,0.009878566,0.015201495,0.015201495
939.225,40.913536,1,944,882.1819348335266,421155,0.0,0.43757862,-0.007021188735961914,0.009983211,0.016171692,0.016171692
939.225,40.924934,1,945,884.2879090309143,422155,0.0,0.42264056,0.002077162265777588,0.009164349,0.021305494,0.021305494
939.225,40.93628,1,946,886.4098436832428,423155,0.0,0.43175244,0.0011020898818969727,0.010166734,0.0133975595,0.0133975595
939.225,40.94758,1,947,888.5211670398712,424155,0.0,0.42363834,0.0018188953399658203,0.011904638,0.03759417,0.03759417
939.225,40.95884,1,948,890.6592457294464,425155,0.0,0.4426294,-0.01645636558532715,0.009794142,0.013431398,0.013431398
939.225,40.970047,1,949,892.7810354232788,426155,0.0,0.443634,-0.011826634407043457,0.010325853,0.01342589,0.01342589
939.225,40.981216,1,950,894.9173922538757,427155,0.0,0.42416456,0.00860065221786499,0.0130839255,0.014122065,0.014122065
939.225,40.992332,1,951,897.027862071991,428155,0.0,0.43972638,0.0009586811065673828,0.009369974,0.017835792,0.017835792
939.225,41.003414,1,952,899.1511850357056,429155,0.0,0.43292454,0.01932889223098755,0.00976566,0.021928512,0.021928512
950.975,41.525093,1,953,901.2899022102356,430155,0.0,0.40105492,0.0027427077293395996,0.009748543,0.020237407,0.020237407
950.975,41.536552,1,954,903.4193751811981,431155,0.0,0.4071775,0.003835141658782959,0.011475907,0.015136115,0.015136115
950.975,41.547962,1,955,905.5950140953064,432155,0.0,0.40798712,0.013960957527160645,0.00907659,0.020478128,0.020478128
950.975,41.57065,2,957,907.7296688556671,434155,0.0,0.4279361,-0.04996156692504883,0.0080391215,0.019952565,0.019952565
950.975,41.58193,1,958,909.8638210296631,435155,0.0,0.43117163,-0.04820287227630615,0.012679557,0.018491846,0.018491846
950.975,41.593163,1,959,912.0406177043915,436155,0.0,0.41194105,0.02224653959274292,0.011176086,0.013585953,0.013585953
975.225,42.659813,1,960,914.1831347942352,437155,0.0,0.43773597,-0.0828855037689209,0.008958851,0.01737676,0.01737676
975.225,42.671677,1,961,916.3343410491943,438155,0.0,0.4404326,-0.024442434310913086,0.012493189,0.021383082,0.021383082
975.225,42.683495,1,962,918.4688892364502,439155,0.0,0.47966218,-0.02552938461303711,0.010083006,0.020774517,0.020774517
975.225,42.69527,1,963,920.5920071601868,440155,0.0,0.49886706,0.010193943977355957,0.00901598,0.018258262,0.018258262
